time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,record_index
2025-01-29 13:00:00,893.4633333333333,0.0,92.5,63.25333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.01,66.97,68.99,68.0,68.0,110
2025-01-29 13:15:00,906.88,0.0,92.5,63.35666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.07,66.97,68.99,68.0,68.0,111
2025-01-29 13:30:00,894.8733333333333,0.0,92.16666666666669,63.56666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.08666666666666,66.97,68.99,68.0,68.0,112
2025-01-29 13:45:00,896.2866666666667,0.0,92.5,63.78333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.14333333333333,66.97,68.99,68.0,68.0,113
2025-01-29 14:00:00,899.1133333333333,0.0,92.5,63.99666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.15,66.97,68.99,68.0,68.0,114
2025-01-29 14:15:00,904.0566666666668,0.0,92.33333333333331,64.27,900.52,70.0,100.0,73.99,70.0,72.0,69.24333333333333,66.97,68.99,68.0,68.0,115
2025-01-29 14:30:00,904.7633333333332,0.0,92.5,64.53333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.26,66.97,68.99,68.0,68.0,116
2025-01-29 14:45:00,902.6433333333332,0.0,92.5,64.78,900.52,70.0,100.0,73.99,70.0,72.0,69.29333333333334,66.97,68.99,68.0,68.0,117
2025-01-29 15:00:00,893.46,0.0,92.5,65.02333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.36333333333333,66.97,68.99,68.0,68.0,118
2025-01-29 15:15:00,899.8166666666666,0.0,92.33333333333331,65.20666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.42,66.97,68.99,68.0,68.0,119
2025-01-29 15:30:00,903.35,0.0,92.5,65.45666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.45666666666666,66.97,68.99,68.0,68.0,120
2025-01-29 15:45:00,894.8733333333333,0.0,92.66666666666669,65.55666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.55666666666666,66.97,68.99,68.0,68.0,121
2025-01-29 16:00:00,904.7633333333332,0.0,92.66666666666669,65.82333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.69666666666666,66.97,68.99,68.0,68.0,122
2025-01-29 16:15:00,887.81,0.0,92.66666666666669,65.82333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.83,66.97,68.99,68.0,68.0,123
2025-01-29 16:30:00,911.12,0.0,91.0,65.86333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.86666666666666,66.97,68.99,68.0,68.0,124
2025-01-29 16:45:00,892.0466666666667,0.0,88.33333333333333,65.55,900.52,70.0,100.0,73.99,70.0,72.0,69.95333333333333,66.97,68.99,68.0,68.0,125
2025-01-29 17:00:00,908.2933333333334,0.0,82.83333333333333,64.89666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.96,66.97,68.99,68.0,68.0,126
2025-01-29 17:15:00,894.8766666666667,0.0,83.0,64.88333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.98,66.97,68.99,68.0,68.0,127
2025-01-29 17:30:00,897.6966666666667,0.0,82.83333333333333,65.03666666666668,900.52,70.0,100.0,73.99,70.0,72.0,69.95,66.97,68.99,68.0,68.0,128
2025-01-29 17:45:00,901.9366666666666,0.0,82.83333333333333,65.26,900.52,70.0,96.75666666666666,73.99,70.0,72.0,70.15333333333334,66.97,68.99,68.0,68.0,129
2025-01-29 18:00:00,908.2933333333334,0.0,81.83333333333333,65.22333333333333,900.52,70.0,89.56,73.99,70.0,72.0,70.38333333333333,66.97,68.99,68.0,68.0,130
2025-01-29 18:15:00,889.93,0.0,80.16666666666667,65.06666666666666,900.52,70.0,86.00999999999999,73.99,70.0,72.0,70.40333333333332,66.97,68.99,68.0,68.0,131
2025-01-29 18:30:00,896.9966666666666,0.0,79.0,64.98333333333333,900.52,70.0,83.5,73.99,70.0,72.0,70.38,66.97,68.99,68.0,68.0,132
2025-01-29 18:45:00,896.9933333333333,0.0,78.66666666666667,65.10666666666667,900.52,70.0,79.35666666666667,73.99,70.0,72.0,70.43333333333334,66.97,68.99,68.0,68.0,133
2025-01-29 19:00:00,893.46,0.0,77.0,64.98666666666666,900.52,70.0,76.5,73.99,70.0,72.0,70.40666666666667,66.97,68.99,68.0,68.0,134
2025-01-29 19:15:00,904.76,0.0,77.16666666666667,64.92666666666666,900.52,70.0,78.66,73.99,70.0,72.0,70.18,66.97,68.99,68.0,68.0,135
2025-01-29 19:30:00,896.9966666666666,0.0,77.0,64.90666666666668,900.52,70.0,82.74333333333334,73.99,70.0,72.0,69.95666666666666,66.97,68.99,68.0,68.0,136
2025-01-29 19:45:00,902.6433333333332,0.0,76.83333333333333,64.95666666666666,900.52,70.0,86.76666666666667,73.99,70.0,72.0,69.79,66.97,68.99,68.0,68.0,137
2025-01-29 20:00:00,892.7533333333334,0.0,76.33333333333333,64.88,900.52,70.0,89.43666666666667,73.99,70.0,72.0,69.74666666666667,66.97,68.99,68.0,68.0,138
2025-01-29 20:15:00,911.8233333333334,0.0,76.5,65.00333333333333,900.52,70.0,91.05333333333334,73.99,70.0,72.0,69.76333333333334,66.97,68.99,68.0,68.0,139
