source_file,time,Unnamed: 0,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,RmCo2,AirflowSpRht,SuplFanCmd,SuplFanState,Cooling_Stg_Cmd,Heating_Stg_Cmd
MM.csv,2025-01-27 16:30:00,8,454.14333333333326,0.0,50.66666666666666,63.54,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.44333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 16:30:00,8,606.0,0.0,58.333333333333336,93.46999999999998,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.49333333333334,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 16:30:00,8,1129.3633333333337,0.0,88.66666666666667,94.55,1135.72,0.0,70.0,91.55333333333331,74.0,0.0,70.0,72.0,70.17666666666666,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 16:30:00,8,724.6566666666666,0.0,85.83333333333333,62.70666666666667,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,67.27333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 16:30:00,8,152.56,0.0,5.666666666666667,62.27666666666666,152.56,0.0,68.0,0.0,74.0,0.0,70.0,0.0,69.61333333333333,0.0,67.0,69.0,68.0,68.0,745.6666666666666,,,,,
B.csv,2025-01-27 16:30:00,8,895.5799999999999,0.0,97.33333333333331,63.66666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,67.77333333333333,,66.97,68.99,68.0,68.0,505.0,,,,,
LL.csv,2025-01-27 16:30:00,8,121.48666666666668,89.27333333333333,42.0,63.330000000000005,120.78000000000002,0.0,70.0,0.0,70.0,0.0,70.0,70.0,70.65666666666667,0.0,67.0,69.0,75.0,55.0,,,,,,
Q.csv,2025-01-27 16:30:00,8,774.8033333333333,0.0,69.66666666666667,63.620000000000005,775.5099999999999,0.0,66.99,0.0,74.0,0.0,70.0,0.0,68.46333333333332,0.0,84.0,69.0,85.0,68.0,521.0,,,,,
CC.csv,2025-01-27 16:30:00,8,1075.6866666666667,0.0,88.66666666666667,97.55666666666669,1068.6233333333332,0.0,70.0,82.09333333333333,74.0,0.0,70.0,72.0,70.16666666666667,,67.0,69.0,68.0,68.0,0.0,1199.29,1.0,-1.0,,
F.csv,2025-01-27 16:30:00,8,375.7466666666666,0.0,10.166666666666666,71.14999999999999,375.04,0.0,70.0,29.486666666666668,74.0,0.0,70.0,72.0,70.15333333333334,,67.0,69.0,78.0,62.0,,,,,,
G.csv,2025-01-27 16:30:00,8,118.65666666666668,0.0,89.16666666666667,64.13,122.90000000000002,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,67.0,69.0,68.0,68.0,,,,,,
P.csv,2025-01-27 16:30:00,8,546.67,0.0,39.0,87.92333333333333,538.2,0.0,82.99,100.0,74.0,0.0,70.0,0.0,71.91333333333334,0.0,67.0,69.0,85.0,68.0,,,,,,
R.csv,2025-01-27 16:30:00,8,652.6166666666667,0.0,44.5,96.46999999999998,650.5,0.0,77.99,100.0,74.0,0.0,70.0,0.0,69.27333333333333,0.0,67.0,69.0,85.0,68.0,749.3333333333334,,,,,
E.csv,2025-01-27 16:30:00,8,358.09,0.0,96.16666666666669,68.66,360.21,0.0,70.0,25.65,74.0,0.0,70.0,72.0,70.07000000000001,,67.0,69.0,68.0,68.0,506.3333333333333,,,,,
D.csv,2025-01-27 16:30:00,8,820.7133333333333,0.0,98.5,85.31,832.7199999999999,0.0,70.0,81.65666666666667,74.0,0.0,70.0,72.0,70.12,,67.0,69.0,68.0,68.0,535.0,,,,,
S.csv,2025-01-27 16:30:00,8,401.88000000000005,0.0,47.833333333333336,63.903333333333336,400.47,0.0,70.0,0.0,74.0,0.0,70.0,0.0,69.32333333333334,0.0,67.0,69.0,85.0,68.0,,,,,,
PP.csv,2025-01-27 16:30:00,8,64.98333333333333,0.0,14.0,100.21333333333332,63.57,0.0,73.99,69.44333333333333,74.0,0.0,70.0,0.0,73.38,0.0,67.0,69.0,85.0,55.0,,,,,,
JJ.csv,2025-01-27 16:30:00,8,846.1366666666667,0.0,100.0,77.42,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.51666666666667,,67.0,69.0,85.0,55.0,0.0,,1.0,-1.0,,
EE.csv,2025-01-27 16:30:00,8,634.25,0.0,100.0,65.45666666666666,1108.17,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.84333333333333,60.73,67.0,69.0,68.0,68.0,1.0,1108.17,,,,
KK.csv,2025-01-27 16:30:00,8,127.13,9.090000000000002,34.0,106.19666666666669,125.01,0.0,72.0,94.15666666666668,70.0,0.0,70.0,72.0,72.23,0.0,67.0,69.0,68.0,68.0,,,,,,
DD.csv,2025-01-27 16:30:00,8,950.6733333333332,0.0,100.0,104.26333333333334,1478.9800000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.94666666666666,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
QQ.csv,2025-01-27 16:30:00,8,449.2,0.0,97.0,63.60666666666666,449.2,0.0,68.0,0.0,74.0,0.0,70.0,0.0,71.21333333333332,0.0,67.0,69.0,85.0,68.0,,,,,,
HH.csv,2025-01-27 16:30:00,8,644.14,0.0,100.0,90.07,1765.03,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.65666666666665,,67.0,69.0,68.0,68.0,0.0,,1.0,-1.0,,
GG.csv,2025-01-27 16:30:00,8,553.7333333333333,0.0,100.0,83.83,997.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.34666666666668,,67.0,69.0,85.0,68.0,500.3333333333333,,1.0,-1.0,,
RR.csv,2025-01-27 16:30:00,8,64.27666666666666,0.0,15.5,63.723333333333336,63.57,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.09333333333332,0.0,67.0,69.0,68.0,68.0,,,,,,
SS.csv,2025-01-27 16:30:00,8,68.50666666666666,0.0,45.333333333333336,63.8,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.37666666666667,0.0,67.0,69.0,85.0,55.0,,,,,,
II.csv,2025-01-27 16:30:00,8,734.5466666666666,0.0,100.0,87.09333333333332,1493.8100000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.47,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
FF.csv,2025-01-27 16:30:00,8,948.5533333333332,0.0,100.0,107.29666666666668,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.32333333333332,,67.0,69.0,78.0,68.0,0.0,,1.0,-1.0,,
OO.csv,2025-01-27 16:30:00,8,64.98333333333333,0.0,5.0,65.49,63.57,0.0,70.99,15.79,74.0,0.0,70.0,0.0,71.1,0.0,67.0,69.0,85.0,68.0,,,,,,
I.csv,2025-01-27 16:30:00,8,621.5366666666667,0.0,99.0,65.44,639.9,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.23,,67.0,69.0,68.0,68.0,0.0,,,,,
H.csv,2025-01-27 16:30:00,8,663.2066666666666,0.0,100.0,73.23666666666666,849.67,0.0,70.0,54.443333333333335,74.0,0.0,70.0,72.0,70.67,,67.0,69.0,85.0,68.0,,,,,,
J.csv,2025-01-27 16:30:00,8,638.49,0.0,14.0,62.223333333333336,642.02,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.86,,67.0,69.0,85.0,55.0,490.6666666666667,,,,,
UU.csv,2025-01-27 16:30:00,8,618.7133333333334,0.0,87.0,69.17666666666668,616.59,0.0,70.47,26.376666666666665,74.0,0.0,73.0,70.99333333333333,70.52666666666666,0.0,64.0,71.0,65.0,65.0,,,,,,
K.csv,2025-01-27 16:30:00,8,868.7400000000001,100.0,100.0,63.99666666666667,1875.21,0.0,66.99,0.0,74.0,0.0,70.0,0.0,69.61333333333333,60.73333333333333,67.0,69.0,85.0,55.0,500.3333333333333,,,,,
O.csv,2025-01-27 16:30:00,8,595.4033333333333,0.0,82.16666666666667,64.15333333333334,599.64,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.45666666666666,0.0,67.0,69.0,68.0,68.0,1.0,,,,,
X.csv,2025-01-27 16:30:00,8,66.39333333333333,0.0,22.666666666666668,63.5,63.57,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.25666666666666,0.0,67.0,69.0,68.0,68.0,,,,,,
TT.csv,2025-01-27 16:30:00,8,582.6933333333333,0.0,44.5,64.23,584.81,0.0,70.48,0.0,74.0,0.0,70.0,0.0,70.39,0.0,67.0,69.0,85.0,55.0,,,,,,
Y.csv,2025-01-27 16:30:00,8,140.5533333333333,0.0,46.66666666666666,67.87333333333333,139.85,0.0,70.0,25.136666666666667,74.0,0.0,70.0,0.0,70.11,0.0,84.0,69.0,85.0,68.0,518.0,,,,,
N.csv,2025-01-27 16:30:00,8,607.4133333333333,0.0,97.5,90.36333333333334,601.76,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.15666666666667,0.0,84.0,69.0,85.0,68.0,1.0,,,,,
NN.csv,2025-01-27 16:30:00,8,65.68666666666667,0.0,5.833333333333333,80.17333333333333,63.57,0.0,72.97,46.04,74.0,0.0,70.0,74.99,73.07333333333334,0.0,67.0,69.0,68.0,68.0,,,,,,
AA.csv,2025-01-27 16:30:00,8,654.7333333333333,0.0,67.5,87.08333333333333,655.44,0.0,70.0,70.03333333333333,74.0,0.0,70.0,72.0,70.48333333333333,,67.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
L.csv,2025-01-27 16:30:00,8,585.5166666666668,0.0,93.16666666666669,63.836666666666666,599.64,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.80333333333334,60.73333333333333,67.0,69.0,68.0,68.0,0.0,,,,,
Z.csv,2025-01-27 16:30:00,8,168.8033333333333,0.0,50.0,91.88,167.39,0.0,71.49,63.583333333333336,75.0,0.0,68.0,74.98,71.78,0.0,84.0,69.0,85.0,68.0,504.3333333333333,,,,,
M.csv,2025-01-27 16:30:00,8,509.9466666666667,0.0,100.0,90.84666666666668,599.64,0.0,70.0,59.49333333333334,74.0,0.0,70.0,0.0,70.66666666666667,60.73,67.0,69.0,78.0,62.0,1.0,,,,,
W.csv,2025-01-27 17:30:00,12,447.79,0.0,3.333333333333333,63.81666666666666,449.2,0.0,68.49,4.566666666666666,74.0,0.0,70.0,0.0,68.73333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
V.csv,2025-01-27 17:30:00,12,153.26666666666668,0.0,54.0,90.44,152.56,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.59666666666668,0.0,67.0,69.0,68.0,68.0,541.6666666666666,,,,,
A.csv,2025-01-27 17:30:00,12,481.6933333333333,0.0,7.0,94.46,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.55333333333333,,84.0,69.0,78.0,68.0,,,,,,
MM.csv,2025-01-27 17:30:00,12,450.6166666666666,0.0,50.16666666666666,64.23333333333333,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.19,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 17:30:00,12,606.7066666666666,0.0,59.66666666666666,94.21666666666664,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.73333333333333,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 17:30:00,12,1124.42,0.0,87.5,96.39666666666666,1127.246666666667,0.0,70.0,89.61,74.0,0.0,70.0,72.0,70.09333333333333,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 17:30:00,12,719.7133333333335,0.0,86.16666666666667,63.54333333333333,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,67.69,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 17:30:00,12,151.14666666666668,0.0,5.0,63.080000000000005,152.56,0.0,68.0,0.0,74.0,0.0,70.0,0.0,69.49,0.0,67.0,69.0,68.0,68.0,680.6666666666666,,,,,
B.csv,2025-01-27 17:30:00,12,908.2933333333334,0.0,98.16666666666669,64.58,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,68.17666666666666,,66.97,68.99,68.0,68.0,509.0,,,,,
LL.csv,2025-01-27 17:30:00,12,123.60333333333334,93.71666666666664,42.16666666666666,64.09,124.30666666666669,0.0,70.0,0.0,70.0,0.0,70.0,70.0,70.35000000000001,0.0,67.0,69.0,75.0,55.0,,,,,,
Q.csv,2025-01-27 17:30:00,12,773.3933333333333,0.0,69.66666666666667,64.41000000000001,775.5099999999999,0.0,66.99,0.0,74.0,0.0,70.0,0.0,69.00666666666667,0.0,84.0,69.0,85.0,68.0,549.6666666666666,,,,,
CC.csv,2025-01-27 17:30:00,12,1064.3833333333334,0.0,86.83333333333333,96.21333333333332,1060.1466666666668,0.0,70.0,80.71333333333332,74.0,0.0,70.0,72.0,70.07333333333334,,67.0,69.0,68.0,68.0,0.0,1199.29,1.0,-1.0,,
F.csv,2025-01-27 17:30:00,12,379.28,0.0,11.166666666666666,70.44333333333334,375.04,0.0,70.0,25.32333333333333,74.0,0.0,70.0,72.0,70.12,,67.0,69.0,78.0,62.0,,,,,,
G.csv,2025-01-27 17:30:00,12,113.00666666666666,0.0,92.0,64.95,122.90000000000002,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.81,,67.0,69.0,68.0,68.0,,,,,,
P.csv,2025-01-27 17:30:00,12,536.7833333333333,0.0,39.0,88.71666666666665,538.2,0.0,82.99,100.0,74.0,0.0,70.0,0.0,73.20333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
R.csv,2025-01-27 17:30:00,12,646.9666666666667,0.0,44.5,97.42333333333332,650.5,0.0,77.99,100.0,74.0,0.0,70.0,0.0,69.52,0.0,67.0,69.0,85.0,68.0,882.6666666666666,,,,,
E.csv,2025-01-27 17:30:00,12,363.74,0.0,97.33333333333331,71.57000000000001,360.21,0.0,70.0,31.05666666666667,74.0,0.0,70.0,72.0,69.91666666666667,,67.0,69.0,68.0,68.0,503.0,,,,,
D.csv,2025-01-27 17:30:00,12,826.3633333333333,0.0,98.83333333333331,84.61666666666667,832.7199999999999,0.0,70.0,78.12333333333333,74.0,0.0,70.0,72.0,70.10333333333334,,67.0,69.0,68.0,68.0,529.6666666666666,,,,,
S.csv,2025-01-27 17:30:00,12,406.8233333333333,0.0,47.833333333333336,64.64999999999999,400.47,0.0,70.0,0.0,74.0,0.0,70.0,0.0,69.45666666666666,0.0,67.0,69.0,85.0,68.0,,,,,,
PP.csv,2025-01-27 17:30:00,12,64.27333333333333,0.0,13.666666666666666,108.83666666666666,63.57,0.0,73.99,84.63,74.0,0.0,70.0,0.0,73.52666666666666,0.0,67.0,69.0,85.0,55.0,,,,,,
JJ.csv,2025-01-27 17:30:00,12,854.6166666666667,0.0,100.0,78.2,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.91333333333334,,67.0,69.0,85.0,55.0,0.0,,1.0,-1.0,,
EE.csv,2025-01-27 17:30:00,12,626.48,0.0,100.0,66.17,1108.17,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.61999999999999,61.656666666666666,67.0,69.0,68.0,68.0,1.0,1108.17,,,,
KK.csv,2025-01-27 17:30:00,12,125.01333333333334,14.410000000000002,33.0,106.09333333333332,125.01,0.0,72.0,89.04,70.0,0.0,70.0,72.0,72.25666666666667,0.0,67.0,69.0,68.0,68.0,,,,,,
DD.csv,2025-01-27 17:30:00,12,943.6066666666666,0.0,100.0,105.06666666666666,1475.4466666666667,0.0,70.0,99.56,74.0,0.0,70.0,72.0,69.93666666666667,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
QQ.csv,2025-01-27 17:30:00,12,444.25666666666666,0.0,96.66666666666669,64.37333333333333,449.2,0.0,68.0,0.0,74.0,0.0,70.0,0.0,71.25333333333333,0.0,67.0,69.0,85.0,68.0,,,,,,
HH.csv,2025-01-27 17:30:00,12,638.4899999999999,0.0,100.0,86.55,1676.0333333333335,0.0,70.0,92.50666666666666,74.0,0.0,70.0,72.0,70.23666666666666,,67.0,69.0,68.0,68.0,0.0,,1.0,-1.0,,
GG.csv,2025-01-27 17:30:00,12,519.1266666666667,0.0,100.0,84.86666666666666,997.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.05666666666667,,67.0,69.0,85.0,68.0,503.6666666666667,,1.0,-1.0,,
RR.csv,2025-01-27 17:30:00,12,64.27666666666666,0.0,15.0,64.51,63.57,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.83333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
SS.csv,2025-01-27 17:30:00,12,63.56666666666666,0.0,45.16666666666666,64.58666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.11333333333333,0.0,67.0,69.0,85.0,55.0,,,,,,
II.csv,2025-01-27 17:30:00,12,731.0133333333333,0.0,100.0,88.12666666666667,1472.62,0.0,70.0,97.84666666666664,74.0,0.0,70.0,72.0,70.06333333333333,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
FF.csv,2025-01-27 17:30:00,12,885.6933333333333,0.0,100.0,102.60333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.05,,67.0,69.0,78.0,68.0,0.0,,1.0,-1.0,,
OO.csv,2025-01-27 17:30:00,12,64.27333333333333,0.0,5.5,66.36666666666666,63.57,0.0,70.99,16.613333333333333,74.0,0.0,70.0,0.0,70.95,0.0,67.0,69.0,85.0,68.0,,,,,,
I.csv,2025-01-27 17:30:00,12,639.9033333333333,0.0,97.33333333333331,66.15666666666667,639.9,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47666666666667,,67.0,69.0,68.0,68.0,0.0,,,,,
H.csv,2025-01-27 17:30:00,12,641.3133333333334,0.0,100.0,66.98,849.67,0.0,70.0,27.43,74.0,0.0,70.0,72.0,70.81,,67.0,69.0,85.0,68.0,,,,,,
J.csv,2025-01-27 17:30:00,12,642.02,0.0,14.0,63.2,642.02,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.19333333333333,,67.0,69.0,85.0,55.0,498.0,,,,,
UU.csv,2025-01-27 17:30:00,12,606.7066666666666,0.0,86.83333333333333,69.60000000000001,613.0666666666667,0.0,70.47,25.636666666666667,74.0,0.0,73.0,70.99666666666667,70.51333333333334,0.0,64.0,71.0,65.0,65.0,,,,,,
K.csv,2025-01-27 17:30:00,12,901.23,100.0,100.0,64.89333333333333,1875.21,0.0,66.99,0.0,74.0,0.0,70.0,0.0,70.23,61.656666666666666,67.0,69.0,85.0,55.0,503.6666666666667,,,,,
O.csv,2025-01-27 17:30:00,12,603.88,0.0,82.16666666666667,64.87,599.64,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.74,0.0,67.0,69.0,68.0,68.0,1.0,,,,,
X.csv,2025-01-27 17:30:00,12,64.27666666666666,0.0,22.83333333333333,64.26,63.57,0.0,68.0,0.0,74.0,0.0,70.0,70.0,69.67333333333333,0.0,67.0,69.0,68.0,68.0,,,,,,
TT.csv,2025-01-27 17:30:00,12,592.5833333333334,0.5633333333333334,45.16666666666666,64.92333333333333,588.3433333333332,0.0,70.48,0.0,74.0,0.0,70.0,0.0,70.45333333333333,0.0,67.0,69.0,85.0,55.0,,,,,,
Y.csv,2025-01-27 17:30:00,12,139.84666666666666,0.0,46.0,67.74333333333334,139.85,0.0,70.0,22.116666666666664,74.0,0.0,70.0,0.0,70.09666666666668,0.0,84.0,69.0,85.0,68.0,514.3333333333334,,,,,
N.csv,2025-01-27 17:30:00,12,609.5300000000001,0.0,97.83333333333331,91.20333333333332,601.76,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.56333333333333,0.0,84.0,69.0,85.0,68.0,1.0,,,,,
NN.csv,2025-01-27 17:30:00,12,64.27666666666666,0.0,5.0,79.99333333333334,63.57,0.0,72.97,44.85666666666666,74.0,0.0,70.0,74.99,73.04666666666667,0.0,67.0,69.0,68.0,68.0,,,,,,
AA.csv,2025-01-27 17:30:00,12,613.77,0.0,64.16666666666667,82.77333333333333,607.4133333333333,0.0,70.0,59.98333333333333,74.0,0.0,70.0,72.0,70.33999999999999,,67.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
L.csv,2025-01-27 17:30:00,12,598.2333333333332,0.0,93.0,64.74333333333334,599.64,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.95666666666666,61.656666666666666,67.0,69.0,68.0,68.0,0.0,,,,,
Z.csv,2025-01-27 17:30:00,12,167.39,0.0,49.5,87.77666666666666,167.39,0.0,71.49,55.67666666666667,75.0,0.0,68.0,74.99,71.73666666666666,0.0,84.0,69.0,85.0,68.0,503.0,,,,,
M.csv,2025-01-27 17:30:00,12,533.9566666666666,0.0,100.0,74.08999999999999,599.64,0.0,70.0,33.663333333333334,74.0,0.0,70.0,0.0,70.81666666666666,61.656666666666666,67.0,69.0,78.0,62.0,1.0,,,,,
W.csv,2025-01-27 16:15:00,7,450.6133333333333,0.0,4.0,62.76333333333333,449.2,0.0,68.49,13.806666666666668,74.0,0.0,70.0,0.0,68.74,0.0,67.0,69.0,68.0,68.0,,,,,,
V.csv,2025-01-27 16:15:00,7,152.56,0.0,54.333333333333336,89.41333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,0.0,68.44333333333333,0.0,67.0,69.0,68.0,68.0,534.3333333333334,,,,,
A.csv,2025-01-27 16:15:00,7,477.4533333333333,0.0,6.5,93.47666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.24,,84.0,69.0,78.0,68.0,,,,,,
MM.csv,2025-01-27 16:15:00,7,451.32,0.0,50.833333333333336,63.23666666666667,449.2,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.45666666666666,0.0,67.0,69.0,85.0,68.0,,,,,,
C.csv,2025-01-27 16:15:00,7,604.5866666666667,0.0,57.16666666666666,93.2,608.12,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.46333333333332,,67.0,69.0,68.0,68.0,0.0,,,,,
BB.csv,2025-01-27 16:15:00,7,1154.79,0.0,89.5,96.90333333333332,1147.0200000000002,0.0,70.0,92.75333333333332,74.0,0.0,70.0,72.0,70.12333333333333,,84.0,69.0,85.0,68.0,0.0,1199.29,1.0,-1.0,,
T.csv,2025-01-27 16:15:00,7,730.3066666666667,0.0,85.83333333333333,62.38,720.42,0.0,70.0,100.0,74.0,0.0,70.0,0.0,67.10000000000001,0.0,67.0,69.0,68.0,68.0,,,,,,
U.csv,2025-01-27 16:15:00,7,151.85333333333332,0.0,5.833333333333333,61.95666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,0.0,69.57,0.0,67.0,69.0,68.0,68.0,753.0,,,,,
B.csv,2025-01-27 16:15:00,7,911.1166666666668,0.0,97.16666666666669,63.330000000000005,900.52,0.0,70.0,100.0,73.99,0.0,70.0,72.0,67.67,,66.97,68.99,68.0,68.0,507.6666666666667,,,,,
LL.csv,2025-01-27 16:15:00,7,119.36666666666667,88.53666666666668,41.66666666666666,63.07333333333333,121.48666666666668,0.0,70.0,0.0,70.0,0.0,70.0,70.0,70.80333333333334,0.0,67.0,69.0,75.0,55.0,,,,,,
Q.csv,2025-01-27 16:15:00,7,779.7466666666666,0.0,70.0,63.31666666666666,775.5099999999999,0.0,66.99,0.0,74.0,0.0,70.0,0.0,68.45666666666666,0.0,84.0,69.0,85.0,68.0,522.6666666666666,,,,,
CC.csv,2025-01-27 16:15:00,7,1080.6266666666668,0.0,94.0,97.63,1082.0433333333333,0.0,70.0,83.82666666666667,74.0,0.0,70.0,72.0,70.12333333333333,,67.0,69.0,68.0,68.0,0.0,1199.29,1.0,-1.0,,
F.csv,2025-01-27 16:15:00,7,367.98,0.0,10.5,71.43333333333334,375.04,0.0,70.0,31.183333333333337,74.0,0.0,70.0,72.0,70.12,,67.0,69.0,78.0,62.0,,,,,,
G.csv,2025-01-27 16:15:00,7,115.12666666666668,0.0,89.16666666666667,63.79333333333333,122.90000000000002,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,67.0,69.0,68.0,68.0,,,,,,
P.csv,2025-01-27 16:15:00,7,538.1966666666667,0.0,38.833333333333336,87.63666666666667,538.2,0.0,82.99,100.0,74.0,0.0,70.0,0.0,72.80666666666667,0.0,67.0,69.0,85.0,68.0,,,,,,
R.csv,2025-01-27 16:15:00,7,652.6166666666667,0.0,44.5,96.17,650.5,0.0,77.99,100.0,74.0,0.0,70.0,0.0,69.23666666666666,0.0,67.0,69.0,85.0,68.0,834.6666666666666,,,,,
E.csv,2025-01-27 16:15:00,7,357.3833333333334,0.0,96.0,67.47333333333334,360.21,0.0,70.0,21.543333333333333,74.0,0.0,70.0,72.0,70.38333333333333,,67.0,69.0,68.0,68.0,532.0,,,,,
D.csv,2025-01-27 16:15:00,7,827.7766666666666,0.0,98.5,86.75,832.7199999999999,0.0,70.0,82.55666666666667,74.0,0.0,70.0,72.0,70.12,,67.0,69.0,68.0,68.0,523.6666666666666,,,,,
S.csv,2025-01-27 16:15:00,7,398.3500000000001,0.0,47.833333333333336,63.626666666666665,400.47,0.0,70.0,0.0,74.0,0.0,70.0,0.0,69.3,0.0,67.0,69.0,85.0,68.0,,,,,,
PP.csv,2025-01-27 16:15:00,7,64.27666666666666,0.0,12.833333333333334,95.17333333333332,63.57,0.0,73.99,62.92333333333334,74.0,0.0,70.0,0.0,73.52333333333333,0.0,67.0,69.0,85.0,55.0,,,,,,
JJ.csv,2025-01-27 16:15:00,7,857.4433333333333,0.0,100.0,77.01333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.41000000000001,,67.0,69.0,85.0,55.0,0.0,,1.0,-1.0,,
EE.csv,2025-01-27 16:15:00,7,637.0733333333333,0.0,100.0,65.21666666666665,1108.17,0.0,70.0,100.0,74.0,0.0,70.0,0.0,69.84,60.336666666666666,67.0,69.0,68.0,68.0,1.0,1108.17,,,,
KK.csv,2025-01-27 16:15:00,7,125.71666666666664,0.5133333333333333,34.0,106.08666666666666,126.42333333333332,0.0,72.0,99.68666666666668,70.0,0.0,70.0,72.0,71.87,0.0,67.0,69.0,68.0,68.0,,,,,,
DD.csv,2025-01-27 16:15:00,7,947.14,0.0,100.0,103.75,1478.9800000000002,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.48,,84.0,69.0,85.0,68.0,0.0,,1.0,-1.0,,
QQ.csv,2025-01-27 16:15:00,7,447.79,0.0,97.16666666666669,63.31999999999999,449.2,0.0,68.0,0.0,74.0,0.0,70.0,0.0,71.16333333333334,0.0,67.0,69.0,85.0,68.0,,,,,,
HH.csv,2025-01-27 16:15:00,7,645.5533333333333,0.0,100.0,89.76333333333332,1765.03,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.44666666666667,,67.0,69.0,68.0,68.0,0.0,,1.0,-1.0,,
GG.csv,2025-01-27 16:15:00,7,507.12,0.0,100.0,83.50333333333333,997.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.13666666666667,,67.0,69.0,85.0,68.0,501.0,,1.0,-1.0,,
RR.csv,2025-01-27 16:15:00,7,65.69,0.0,15.5,63.43,63.57,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.17999999999999,0.0,67.0,69.0,68.0,68.0,,,,,,
SS.csv,2025-01-27 16:15:00,7,65.68666666666667,0.0,45.66666666666666,63.53666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.46,0.0,67.0,69.0,85.0,55.0,,,,,,
