time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-02-17 15:00:00,709.1166666666667,-413.18000000000006,,0.0,100.0,59.22,1108.17,0.0,70.0,100.0,,0.0,,,,68.58666666666666,,,67.0,69.0,,,5.8600000000000065,0.0
2025-02-17 15:15:00,702.7599999999999,-398.35,,0.0,100.0,59.526666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,68.71,,,67.0,69.0,,,5.82,0.0
2025-02-17 15:30:00,694.2866666666667,-396.23,,0.0,100.0,59.593333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.81,,,67.0,69.0,,,5.729999999999997,0.0
2025-02-17 15:45:00,685.1033333333334,-419.5300000000001,,0.0,100.0,59.85333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.96,,,67.0,69.0,,,5.75,0.0
2025-02-17 16:00:00,690.0466666666666,-428.0100000000001,,0.0,100.0,60.376666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,69.12,,,67.0,69.0,,,5.93,0.0
2025-02-17 16:15:00,668.1533333333333,-415.30000000000007,,0.0,100.0,60.74,1108.17,0.0,70.0,100.0,,0.0,,,,69.35666666666667,,,67.0,69.0,,,5.869999999999997,0.0
2025-02-17 16:30:00,663.9166666666666,-447.08000000000004,,0.0,100.0,61.03666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.48666666666666,,,67.0,69.0,,,5.93,0.0
2025-02-17 16:45:00,657.5600000000001,-442.84000000000003,,0.0,100.0,61.31,1108.17,0.0,70.0,100.0,,0.0,,,,69.57,,,67.0,69.0,,,5.910000000000004,0.0
2025-02-17 17:00:00,656.1466666666666,-447.08000000000004,,0.0,100.0,61.583333333333336,1108.17,0.0,70.0,100.0,,0.0,,,,69.64333333333333,,,67.0,69.0,,,5.910000000000004,0.0
2025-02-17 17:15:00,653.32,-447.08000000000004,,0.0,100.0,61.803333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,69.68333333333334,,,67.0,69.0,,,5.839999999999996,0.0
2025-02-17 17:30:00,657.5600000000001,-442.84000000000003,,0.0,100.0,61.98666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.60333333333334,,,67.0,69.0,,,6.07,0.0
2025-02-17 17:45:00,651.2033333333334,-442.84000000000003,,0.0,100.0,62.120000000000005,1108.17,0.0,70.0,100.0,,0.0,,,,69.63666666666667,,,67.0,69.0,,,5.840000000000003,0.0
2025-02-17 18:00:00,658.2666666666668,-466.1500000000001,,0.0,100.0,62.223333333333336,1108.17,0.0,70.0,100.0,,0.0,,,,69.52666666666666,,,67.0,69.0,,,5.840000000000003,0.0
2025-02-17 18:15:00,654.0266666666666,-447.08000000000004,,0.0,100.0,62.410000000000004,1108.17,0.0,70.0,100.0,,0.0,,,,69.5,,,67.0,69.0,,,5.890000000000001,0.0
2025-02-17 18:30:00,655.44,-447.08000000000004,,0.0,100.0,63.11333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,69.47666666666667,,,67.0,69.0,,,5.609999999999999,0.0
2025-02-17 18:45:00,657.5600000000001,-457.6700000000001,,0.0,100.0,62.88333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.27,,,67.0,69.0,,,5.43,0.0
2025-02-17 19:00:00,651.2033333333334,-461.9100000000001,,0.0,100.0,62.74333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.03333333333335,,,67.0,69.0,,,5.789999999999999,0.0
2025-02-17 19:15:00,660.3833333333333,-451.32000000000005,,0.0,100.0,62.73666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.79666666666667,,,67.0,69.0,,,5.549999999999997,0.0
2025-02-17 19:30:00,659.68,-451.32000000000005,,0.0,100.0,62.89333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.64666666666666,,,67.0,69.0,,,5.649999999999999,0.0
2025-02-17 19:45:00,657.5600000000001,-444.96000000000004,,0.0,100.0,63.06333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.59666666666668,,,67.0,69.0,,,5.479999999999997,0.0
2025-02-17 20:00:00,664.6233333333333,-455.55000000000007,,0.0,100.0,63.02333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.53666666666668,,,67.0,69.0,,,5.510000000000005,0.0
2025-02-17 20:15:00,661.09,-444.96000000000004,,0.0,100.0,62.974999999999994,1108.17,0.0,70.0,100.0,,0.0,,,,68.46000000000001,,,67.0,69.0,,,5.540000000000006,0.0
2025-02-17 20:30:00,647.6733333333333,-444.96000000000004,,0.0,100.0,62.78666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.39666666666666,,,67.0,69.0,,,5.460000000000001,0.0
2025-02-17 20:45:00,651.91,-459.7900000000001,,0.0,100.0,62.76,1108.17,0.0,70.0,100.0,,0.0,,,,68.36333333333333,,,67.0,69.0,,,5.619999999999997,0.0
2025-02-17 21:00:00,656.8533333333334,-449.20000000000005,,0.0,100.0,62.69,1108.17,0.0,70.0,100.0,,0.0,,,,68.38666666666667,,,67.0,69.0,,,5.520000000000003,0.0
2025-02-17 21:15:00,664.6233333333333,-449.20000000000005,,0.0,100.0,62.98666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.48666666666666,,,67.0,69.0,,,5.449999999999996,0.0
2025-02-17 21:30:00,661.09,-449.20000000000005,,0.0,100.0,63.153333333333336,1108.17,0.0,70.0,100.0,,0.0,,,,68.54333333333334,,,67.0,69.0,,,5.3899999999999935,0.0
2025-02-17 21:45:00,651.91,-438.6,,0.0,100.0,63.01333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.57333333333334,,,67.0,69.0,,,5.420000000000002,0.0
2025-02-17 22:00:00,644.14,-451.32000000000005,,0.0,100.0,62.94,1108.17,0.0,70.0,100.0,,0.0,,,,68.58333333333333,,,67.0,69.0,,,5.510000000000005,0.0
2025-02-17 22:15:00,656.1433333333333,-468.2700000000001,,0.0,100.0,62.75,1108.17,0.0,70.0,100.0,,0.0,,,,68.51,,,67.0,69.0,,,5.380000000000003,0.0
2025-02-17 22:30:00,645.5533333333333,-453.44000000000005,,0.0,100.0,62.53333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.28333333333335,,,67.0,69.0,,,5.539999999999999,0.0
2025-02-17 22:45:00,653.32,-468.2700000000001,,0.0,100.0,62.4,1108.17,0.0,70.0,100.0,,0.0,,,,68.18666666666667,,,67.0,69.0,,,5.469999999999999,0.0
2025-02-17 23:00:00,656.1466666666666,-453.44000000000005,,0.0,100.0,62.24,1108.17,0.0,70.0,100.0,,0.0,,,,68.0,,,67.0,69.0,,,5.489999999999995,0.0
2025-02-17 23:15:00,649.7933333333334,-449.20000000000005,,0.0,100.0,62.10333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.00333333333334,,,67.0,69.0,,,5.489999999999995,0.0
2025-02-17 23:30:00,656.15,-442.84000000000003,,0.0,100.0,62.06666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.11666666666666,,,67.0,69.0,,,5.489999999999995,0.0
2025-02-17 23:45:00,657.5600000000001,-442.84000000000003,,0.0,100.0,61.98,1108.17,0.0,70.0,100.0,,0.0,,,,68.19333333333334,,,67.0,69.0,,,5.390000000000001,0.0
2025-02-18 00:00:00,670.9766666666666,-461.9100000000001,,0.0,100.0,61.833333333333336,1108.17,0.0,70.0,100.0,,0.0,,,,68.21,,,67.0,69.0,,,5.5,0.0
2025-02-18 00:15:00,648.38,-436.4900000000001,,0.0,100.0,61.81333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.31,,,67.0,69.0,,,5.490000000000002,0.0
2025-02-18 00:30:00,663.2066666666666,-455.55000000000007,,0.0,100.0,61.67333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.42666666666666,,,67.0,69.0,,,5.420000000000002,0.0
2025-02-18 00:45:00,663.2066666666666,-447.08000000000004,,0.0,100.0,61.60333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.47,,,67.0,69.0,,,5.5,0.0
2025-02-18 01:00:00,654.0300000000001,-444.96000000000004,,0.0,100.0,61.48333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.58,,,67.0,69.0,,,5.560000000000002,0.0
2025-02-18 01:15:00,658.97,-461.9100000000001,,0.0,100.0,61.54333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.59666666666668,,,67.0,69.0,,,5.529999999999994,0.0
2025-02-18 01:30:00,660.3833333333333,-442.84000000000003,,0.0,100.0,61.56666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.73333333333333,,,67.0,69.0,,,5.619999999999997,0.0
2025-02-18 01:45:00,656.1466666666666,-442.84000000000003,,0.0,100.0,61.46333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.74666666666667,,,67.0,69.0,,,5.660000000000004,0.0
2025-02-18 02:00:00,663.21,-468.2700000000001,,0.0,100.0,61.43,1108.17,0.0,70.0,100.0,,0.0,,,,68.8,,,67.0,69.0,,,5.609999999999999,0.0
2025-02-18 02:15:00,662.5033333333334,-430.1300000000001,,0.0,100.0,61.403333333333336,1108.17,0.0,70.0,100.0,,0.0,,,,68.86,,,67.0,69.0,,,5.590000000000003,0.0
2025-02-18 02:30:00,654.7366666666667,-442.84000000000003,,0.0,100.0,61.43,1108.17,0.0,70.0,100.0,,0.0,,,,68.88,,,67.0,69.0,,,5.619999999999997,0.0
2025-02-18 02:45:00,656.1466666666666,-455.55000000000007,,0.0,100.0,61.373333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.88,,,67.0,69.0,,,5.600000000000001,0.0
2025-02-18 03:00:00,659.6766666666667,-449.20000000000005,,0.0,100.0,61.35333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.93333333333334,,,67.0,69.0,,,5.649999999999999,0.0
2025-02-18 03:15:00,661.8000000000001,-449.20000000000005,,0.0,100.0,61.330000000000005,1108.17,0.0,70.0,100.0,,0.0,,,,68.98333333333333,,,67.0,69.0,,,5.740000000000002,0.0
2025-02-18 03:30:00,661.7966666666667,-455.55000000000007,,0.0,100.0,61.31333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.00333333333333,,,67.0,69.0,,,5.689999999999998,0.0
2025-02-18 03:45:00,656.8533333333334,-449.20000000000005,,0.0,100.0,61.36333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,69.01666666666667,,,67.0,69.0,,,5.640000000000001,0.0
2025-02-18 04:00:00,656.85,-440.72,,0.0,100.0,61.25,1108.17,0.0,70.0,100.0,,0.0,,,,69.01666666666667,,,67.0,69.0,,,5.759999999999998,0.0
2025-02-18 04:15:00,670.2733333333334,-449.20000000000005,,0.0,100.0,61.18666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.01,,,67.0,69.0,,,5.780000000000001,0.0
2025-02-18 04:30:00,658.97,-440.72,,0.0,100.0,61.156666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.99666666666667,,,67.0,69.0,,,5.75,0.0
2025-02-18 04:45:00,666.0333333333333,-442.84000000000003,,0.0,100.0,61.086666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.01,,,67.0,69.0,,,5.82,0.0
2025-02-18 05:00:00,649.0833333333334,-447.08000000000004,,0.0,100.0,61.026666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,68.99,,,67.0,69.0,,,5.759999999999998,0.0
2025-02-18 05:15:00,656.1466666666666,-451.32000000000005,,0.0,100.0,61.01666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.01,,,67.0,69.0,,,5.789999999999999,0.0
2025-02-18 05:30:00,657.5600000000001,-449.20000000000005,,0.0,100.0,61.01,1108.17,0.0,70.0,100.0,,0.0,,,,68.99,,,67.0,69.0,,,5.829999999999998,0.0
2025-02-18 05:45:00,654.0266666666666,-449.20000000000005,,0.0,100.0,60.96333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.99,,,67.0,69.0,,,5.799999999999997,0.0
2025-02-18 06:00:00,664.62,-468.2700000000001,,0.0,100.0,60.93666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.95333333333333,,,67.0,69.0,,,5.839999999999996,0.0
2025-02-18 06:15:00,654.0266666666666,-447.08000000000004,,0.0,100.0,60.873333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.90666666666667,,,67.0,69.0,,,5.82,0.0
2025-02-18 06:30:00,658.2633333333333,-476.7400000000001,,0.0,100.0,60.85333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.92333333333333,,,67.0,69.0,,,5.840000000000003,0.0
2025-02-18 06:45:00,663.9166666666666,-447.08000000000004,,0.0,100.0,60.839999999999996,1108.17,0.0,70.0,100.0,,0.0,,,,68.92333333333333,,,67.0,69.0,,,5.859999999999999,0.0
2025-02-18 07:00:00,666.0333333333333,-440.72,,0.0,100.0,60.876666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,68.88666666666667,,,67.0,69.0,,,5.909999999999997,0.0
2025-02-18 07:15:00,663.21,-447.08000000000004,,0.0,100.0,60.873333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.88,,,67.0,69.0,,,5.93,0.0
2025-02-18 07:30:00,670.9766666666666,-438.6,,0.0,100.0,60.88999999999999,1108.17,0.0,70.0,100.0,,0.0,,,,68.91666666666667,,,67.0,69.0,,,5.869999999999997,0.0
2025-02-18 07:45:00,663.21,-434.3700000000001,,0.0,100.0,60.906666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.92999999999999,,,67.0,69.0,,,5.869999999999997,0.0
2025-02-18 08:00:00,657.5600000000001,-440.72,,0.0,100.0,60.843333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.92666666666666,,,67.0,69.0,,,5.869999999999997,0.0
2025-02-18 08:15:00,654.7333333333333,-451.32000000000005,,0.0,100.0,60.663333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.89333333333333,,,67.0,69.0,,,5.899999999999999,0.0
2025-02-18 08:30:00,666.0333333333333,-442.84000000000003,,0.0,100.0,60.50333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.87333333333333,,,67.0,69.0,,,6.030000000000001,0.0
2025-02-18 08:45:00,666.0333333333333,-449.20000000000005,,0.0,100.0,60.373333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.85,,,67.0,69.0,,,6.010000000000005,0.0
2025-02-18 09:00:00,671.6833333333333,-444.96000000000004,,0.0,100.0,60.29333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.80333333333334,,,67.0,69.0,,,6.1200000000000045,0.0
2025-02-18 09:15:00,661.7966666666667,,,0.0,100.0,60.26666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.78333333333333,,,67.0,69.0,,,,
2025-02-18 09:30:00,666.0333333333333,-451.32000000000005,,0.0,100.0,60.166666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,68.74,,,67.0,69.0,,,6.080000000000005,0.0
2025-02-18 09:45:00,656.8533333333334,-438.6,,0.0,100.0,60.086666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.74666666666667,,,67.0,69.0,,,6.119999999999997,0.0
2025-02-18 10:00:00,663.21,-447.08000000000004,,0.0,100.0,60.15333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.73333333333333,,,67.0,69.0,,,6.199999999999996,0.0
2025-02-18 10:15:00,667.4466666666667,-440.72,,0.0,100.0,60.080000000000005,1108.17,0.0,70.0,100.0,,0.0,,,,68.73333333333333,,,67.0,69.0,,,6.18,0.0
2025-02-18 10:30:00,660.3866666666667,-442.84000000000003,,0.0,100.0,60.053333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,68.67,,,67.0,69.0,,,6.200000000000003,0.0
2025-02-18 10:45:00,668.86,-442.84000000000003,,0.0,100.0,60.06666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.74,,,67.0,69.0,,,6.1200000000000045,0.0
2025-02-18 11:00:00,670.27,-442.84000000000003,,0.0,100.0,60.050000000000004,1108.17,0.0,70.0,100.0,,0.0,,,,68.71333333333332,,,67.0,69.0,,,6.140000000000001,0.0
2025-02-18 11:15:00,657.5600000000001,-444.96000000000004,,0.0,100.0,59.97666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.72666666666667,,,67.0,69.0,,,6.18,0.0
2025-02-18 11:30:00,665.33,-451.32000000000005,,0.0,100.0,59.95666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.70666666666666,,,67.0,69.0,,,6.220000000000006,0.0
2025-02-18 11:45:00,666.0366666666667,-442.84000000000003,,0.0,100.0,59.89333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.63,,,67.0,69.0,,,6.159999999999997,0.0
2025-02-18 12:00:00,658.9733333333334,-432.2500000000001,,0.0,100.0,59.81,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,6.189999999999998,0.0
2025-02-18 12:15:00,658.2666666666668,-457.6700000000001,,0.0,100.0,59.81,1108.17,0.0,70.0,100.0,,0.0,,,,68.62333333333333,,,67.0,69.0,,,6.159999999999997,0.0
2025-02-18 12:30:00,656.8533333333334,-440.72,,0.0,100.0,59.76333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,6.18,0.0
2025-02-18 12:45:00,655.4433333333333,-466.1500000000001,,0.0,100.0,59.71666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.63666666666667,,,67.0,69.0,,,6.219999999999999,0.0
2025-02-18 13:00:00,670.9766666666666,-455.55000000000007,,0.0,100.0,59.67666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.60333333333334,,,67.0,69.0,,,6.219999999999999,0.0
2025-02-18 13:15:00,663.2066666666666,-444.96000000000004,,0.0,100.0,59.73,1108.17,0.0,70.0,100.0,,0.0,,,,68.62666666666667,,,67.0,69.0,,,6.18,0.0
2025-02-18 13:30:00,674.5066666666667,-447.08000000000004,,0.0,100.0,59.71333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.66666666666667,,,67.0,69.0,,,6.159999999999997,0.0
2025-02-18 13:45:00,659.6766666666667,-436.4900000000001,,0.0,100.0,59.663333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.71333333333332,,,67.0,69.0,,,6.18,0.0
2025-02-18 14:00:00,663.9166666666666,-447.08000000000004,,0.0,100.0,59.76,1108.17,0.0,70.0,100.0,,0.0,,,,68.74666666666667,,,67.0,69.0,,,6.140000000000001,0.0
2025-02-18 14:15:00,661.09,-438.6,,0.0,100.0,59.60666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.81666666666666,,,67.0,69.0,,,6.130000000000003,0.0
2025-02-18 14:30:00,654.0300000000001,-442.84000000000003,,0.0,100.0,59.48666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.85000000000001,,,67.0,69.0,,,6.220000000000006,0.0
2025-02-18 14:45:00,670.2733333333334,-440.72,,0.0,100.0,59.26666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.85666666666667,,,67.0,69.0,,,6.210000000000001,0.0
2025-02-18 15:00:00,661.09,-438.6,,0.0,100.0,59.32333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.85333333333334,,,67.0,69.0,,,6.280000000000001,0.0
2025-02-18 15:15:00,670.2733333333334,-449.20000000000005,,0.0,100.0,59.376666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,68.87333333333333,,,67.0,69.0,,,6.32,0.0
2025-02-18 15:30:00,662.5066666666667,-442.84000000000003,,0.0,100.0,59.43666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.98333333333333,,,67.0,69.0,,,6.390000000000001,0.0
2025-02-18 15:45:00,662.5033333333333,-455.55000000000007,,0.0,100.0,59.53,1108.17,0.0,70.0,100.0,,0.0,,,,69.07,,,67.0,69.0,,,6.339999999999996,0.0
2025-02-18 16:00:00,658.9699999999999,-442.84000000000003,,0.0,100.0,59.74333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,69.18,,,67.0,69.0,,,6.280000000000001,0.0
2025-02-18 16:15:00,656.8533333333334,-457.6700000000001,,0.0,100.0,59.93,1108.17,0.0,70.0,100.0,,0.0,,,,69.38,,,67.0,69.0,,,6.170000000000002,0.0
2025-02-18 16:30:00,670.98,-447.08000000000004,,0.0,100.0,60.01,1108.17,0.0,70.0,100.0,,0.0,,,,69.45666666666666,,,67.0,69.0,,,6.259999999999998,0.0
2025-02-18 16:45:00,655.4433333333333,-438.6,,0.0,100.0,60.18666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.52333333333333,,,67.0,69.0,,,6.190000000000005,0.0
2025-02-18 17:00:00,658.2633333333333,-464.0300000000001,,0.0,100.0,60.48666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.67666666666666,,,67.0,69.0,,,6.140000000000001,0.0
2025-02-18 17:15:00,667.4466666666667,-464.0300000000001,,0.0,100.0,60.53666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.6,,,67.0,69.0,,,6.039999999999999,0.0
2025-02-18 17:30:00,667.4466666666667,-449.20000000000005,,0.0,100.0,60.56,1108.17,0.0,70.0,100.0,,0.0,,,,69.47,,,67.0,69.0,,,6.1299999999999955,0.0
2025-02-18 17:45:00,665.33,-444.96000000000004,,0.0,100.0,60.62,1108.17,0.0,70.0,100.0,,0.0,,,,69.38666666666667,,,67.0,69.0,,,5.979999999999997,0.0
2025-02-18 18:00:00,657.5600000000001,-440.72,,0.0,100.0,60.69,1108.17,0.0,70.0,100.0,,0.0,,,,69.31666666666666,,,67.0,69.0,,,6.079999999999998,0.0
2025-02-18 18:15:00,656.8533333333334,-459.7900000000001,,0.0,100.0,60.69,1108.17,0.0,70.0,100.0,,0.0,,,,69.29333333333334,,,67.0,69.0,,,6.130000000000003,0.0
2025-02-18 18:30:00,661.7966666666667,-440.72,,0.0,100.0,60.666666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,69.28,,,67.0,69.0,,,6.099999999999994,0.0
2025-02-18 18:45:00,667.4466666666667,-451.32000000000005,,0.0,100.0,60.776666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,69.19333333333333,,,67.0,69.0,,,5.950000000000003,0.0
2025-02-18 19:00:00,661.7966666666666,-438.6,,0.0,100.0,60.846666666666664,1108.17,0.0,70.0,100.0,,0.0,,,,69.17333333333333,,,67.0,69.0,,,6.009999999999998,0.0
2025-02-18 19:15:00,665.3266666666667,-444.96000000000004,,0.0,100.0,60.93333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,69.23,,,67.0,69.0,,,5.899999999999999,0.0
2025-02-18 19:30:00,663.9133333333333,-432.2500000000001,,0.0,100.0,60.91,1108.17,0.0,70.0,100.0,,0.0,,,,69.18,,,67.0,69.0,,,6.009999999999998,0.0
2025-02-18 19:45:00,660.3866666666667,-451.32000000000005,,0.0,100.0,61.02333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.15,,,67.0,69.0,,,5.969999999999999,0.0
2025-02-18 20:00:00,675.2166666666667,-459.7900000000001,,0.0,100.0,61.156666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.17666666666666,,,67.0,69.0,,,5.919999999999995,0.0
2025-02-18 20:15:00,660.3833333333333,-440.72,,0.0,100.0,61.303333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,69.26,,,67.0,69.0,,,5.899999999999999,0.0
2025-02-18 20:30:00,663.21,-447.08000000000004,,0.0,100.0,61.53333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.26666666666667,,,67.0,69.0,,,5.809999999999995,0.0
2025-02-18 20:45:00,646.9666666666667,-447.08000000000004,,0.0,100.0,61.61666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.3,,,67.0,69.0,,,5.800000000000004,0.0
2025-02-18 21:00:00,657.5600000000001,-461.9100000000001,,0.0,100.0,61.72,1108.17,0.0,70.0,100.0,,0.0,,,,69.29666666666667,,,67.0,69.0,,,5.82,0.0
2025-02-18 21:15:00,658.97,-461.9100000000001,,0.0,100.0,61.85999999999999,1108.17,0.0,70.0,100.0,,0.0,,,,69.36333333333333,,,67.0,69.0,,,5.759999999999998,0.0
2025-02-18 21:30:00,651.91,-449.20000000000005,,0.0,100.0,61.78333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,69.40333333333334,,,67.0,69.0,,,5.719999999999999,0.0
2025-02-18 21:45:00,663.21,-453.44000000000005,,0.0,100.0,61.75333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.33333333333333,,,67.0,69.0,,,5.760000000000005,0.0
2025-02-18 22:00:00,658.2666666666668,-442.84000000000003,,0.0,100.0,61.623333333333335,1108.17,0.0,70.0,100.0,,0.0,,,,69.26666666666667,,,67.0,69.0,,,5.800000000000004,0.0
2025-02-18 22:15:00,666.74,-440.72,,0.0,100.0,61.55666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,69.14333333333333,,,67.0,69.0,,,5.830000000000005,0.0
2025-02-18 22:30:00,658.9733333333334,-436.4900000000001,,0.0,100.0,61.50333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,69.10333333333334,,,67.0,69.0,,,5.82,0.0
2025-02-18 22:45:00,662.5033333333334,-442.84000000000003,,0.0,100.0,61.406666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,69.00333333333333,,,67.0,69.0,,,5.850000000000001,0.0
2025-02-18 23:00:00,659.6766666666667,-447.08000000000004,,0.0,100.0,61.19,1108.17,0.0,70.0,100.0,,0.0,,,,68.87666666666667,,,67.0,69.0,,,5.800000000000004,0.0
2025-02-18 23:15:00,665.33,-447.08000000000004,,0.0,100.0,61.14666666666667,1108.17,0.0,70.0,100.0,,0.0,,,,68.74,,,67.0,69.0,,,5.880000000000003,0.0
2025-02-18 23:30:00,660.3866666666667,-444.96000000000004,,0.0,100.0,61.06333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.71333333333332,,,67.0,69.0,,,5.880000000000003,0.0
2025-02-18 23:45:00,661.7966666666666,-442.84000000000003,,0.0,100.0,60.94333333333333,1108.17,0.0,70.0,100.0,,0.0,,,,68.61666666666667,,,67.0,69.0,,,5.980000000000004,0.0
2025-02-19 00:00:00,661.7966666666667,-466.1500000000001,,0.0,100.0,60.876666666666665,1108.17,0.0,70.0,100.0,,0.0,,,,68.60333333333334,,,67.0,69.0,,,5.849999999999994,0.0
2025-02-19 00:15:00,656.85,-451.32000000000005,,0.0,100.0,60.86333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.60333333333334,,,67.0,69.0,,,5.960000000000001,0.0
2025-02-19 00:30:00,664.6233333333333,-453.44000000000005,,0.0,100.0,60.75666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.59666666666668,,,67.0,69.0,,,5.920000000000002,0.0
2025-02-19 00:45:00,666.0333333333333,-438.6,,0.0,100.0,60.60666666666666,1108.17,0.0,70.0,100.0,,0.0,,,,68.59666666666668,,,67.0,69.0,,,5.869999999999997,0.0
2025-02-19 01:00:00,654.0300000000001,-430.1300000000001,,0.0,100.0,60.61333333333334,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,5.93,0.0
2025-02-19 01:15:00,666.74,-457.6700000000001,,0.0,100.0,60.6,1108.17,0.0,70.0,100.0,,0.0,,,,68.61,,,67.0,69.0,,,5.899999999999999,0.0
