time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 20:30:00,629.3066666666667,16.950000000000045,0.0,,0.6666666666666666,63.94666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,404.6666666666667,72.0,68.45666666666666,-1.5300000000000011,,67.0,69.0,85.0,55.0,,
2025-01-28 20:45:00,645.5533333333333,-16.949999999999932,0.0,,0.3333333333333333,64.03,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,401.0,72.0,68.37,-1.5499999999999972,,67.0,69.0,85.0,55.0,,
2025-01-28 21:00:00,644.14,10.600000000000023,0.0,,2.8333333333333335,64.03666666666668,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,68.43,-1.6599999999999966,,67.0,69.0,85.0,55.0,,
2025-01-28 21:15:00,649.0833333333334,8.480000000000018,0.0,,2.3333333333333335,63.94333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,395.6666666666667,72.0,68.39333333333333,-1.5499999999999972,,67.0,69.0,85.0,55.0,,
2025-01-28 21:30:00,639.9,23.31000000000006,0.0,,2.0,63.88666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,394.3333333333333,72.0,68.40666666666667,-1.6599999999999966,,67.0,69.0,85.0,55.0,,
2025-01-28 21:45:00,637.7833333333333,2.1200000000000045,0.0,,2.0,63.846666666666664,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,392.3333333333333,72.0,68.39333333333333,-1.5900000000000034,,67.0,69.0,85.0,55.0,,
2025-01-28 22:00:00,640.61,-6.360000000000014,0.0,,1.8333333333333333,63.85333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,392.3333333333333,72.0,68.33999999999999,-1.6599999999999966,,67.0,69.0,85.0,55.0,,
2025-01-28 22:15:00,633.5466666666667,-8.470000000000027,0.0,,1.6666666666666667,63.73333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,390.3333333333333,72.0,68.32333333333334,-1.6800000000000068,,67.0,69.0,85.0,55.0,,
2025-01-28 22:30:00,645.5566666666667,-16.949999999999932,0.0,,1.8333333333333333,63.56666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,389.6666666666667,72.0,68.30666666666667,-1.6899999999999977,,67.0,69.0,85.0,55.0,,
2025-01-28 22:45:00,639.1933333333333,10.600000000000023,0.0,,1.6666666666666667,63.28333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,391.6666666666667,72.0,68.31333333333333,-1.6899999999999977,,67.0,69.0,85.0,55.0,,
2025-01-28 23:00:00,632.84,-6.360000000000014,0.0,,2.6666666666666665,62.89333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.6666666666667,72.0,68.31333333333333,-1.6800000000000068,,67.0,69.0,85.0,55.0,,
2025-01-28 23:15:00,627.8933333333333,-10.590000000000032,0.0,,3.1666666666666665,62.70333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.6666666666667,72.0,68.27,-1.6899999999999977,,67.0,69.0,85.0,55.0,,
2025-01-28 23:30:00,636.37,-21.18999999999994,0.0,,3.6666666666666665,62.51666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,404.0,72.0,68.29,-1.730000000000004,,67.0,69.0,85.0,55.0,,
2025-01-28 23:45:00,634.2533333333333,-2.1200000000000045,0.0,,4.0,62.36666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,396.3333333333333,72.0,68.19333333333334,-1.730000000000004,,67.0,69.0,85.0,55.0,,
2025-01-29 00:00:00,631.4266666666667,-14.829999999999927,0.0,,3.8333333333333335,62.163333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,393.0,72.0,68.12333333333333,-1.8199999999999932,,67.0,69.0,85.0,55.0,,
