time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 15:45:00,373.63000000000005,,0.0,,11.833333333333334,69.62,375.04,0.0,70.0,,19.386666666666667,74.0,0.0,70.0,72.0,70.06333333333333,,,67.0,69.0,78.0,62.0,,
2025-01-28 16:00:00,379.9866666666667,,0.0,,9.833333333333334,69.49666666666667,375.04,0.0,70.0,,18.19,74.0,0.0,70.0,72.0,70.09666666666668,,,67.0,69.0,78.0,62.0,,
2025-01-28 16:15:00,378.5733333333333,,0.0,,10.5,69.53,375.04,0.0,70.0,,17.246666666666666,74.0,0.0,70.0,72.0,70.10333333333334,,,67.0,69.0,78.0,62.0,,
2025-01-28 16:30:00,368.68666666666667,,0.0,,11.833333333333334,69.53,375.04,0.0,70.0,,15.966666666666669,74.0,0.0,70.0,72.0,70.11666666666667,,,67.0,69.0,78.0,62.0,,
2025-01-28 16:45:00,372.92333333333335,,0.0,,12.5,69.47666666666667,375.04,0.0,70.0,,14.910000000000002,74.0,0.0,70.0,72.0,70.12,,,67.0,69.0,78.0,62.0,,
2025-01-28 17:00:00,374.3333333333333,,0.0,,12.166666666666666,69.37666666666667,375.04,0.0,70.0,,13.823333333333332,74.0,0.0,70.0,72.0,70.11666666666667,,,67.0,69.0,78.0,62.0,,
2025-01-28 17:15:00,373.6266666666667,,0.0,,12.166666666666666,69.03,375.04,0.0,70.0,,11.063333333333333,74.0,0.0,70.0,72.0,70.2,,,67.0,69.0,78.0,62.0,,
2025-01-28 17:30:00,375.74666666666667,,0.0,,13.0,68.63666666666667,375.04,0.0,70.0,,8.893333333333333,74.0,0.0,70.0,72.0,70.21666666666665,,,67.0,69.0,78.0,62.0,,
2025-01-28 17:45:00,370.8066666666667,,0.0,,13.166666666666666,68.40666666666665,375.04,0.0,70.0,,6.760000000000001,74.0,0.0,70.0,72.0,70.23666666666666,,,67.0,69.0,78.0,62.0,,
2025-01-28 18:00:00,376.4533333333334,,0.0,,9.333333333333334,67.79,375.04,0.0,70.0,,4.53,74.0,0.0,70.0,72.0,70.25666666666666,,,67.0,69.0,78.0,62.0,,
