time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-02-11 20:00:00,898.4066666666666,-12.710000000000036,0.0,79.16666666666667,64.41333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,524.3333333333334,72.0,69.33999999999999,,,66.97,68.99,68.0,68.0,2.8399999999999963,0.0
2025-02-11 20:15:00,909.0,-10.590000000000032,0.0,79.16666666666667,64.35666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,529.3333333333334,72.0,69.26666666666667,,,66.97,68.99,68.0,68.0,2.8300000000000054,0.0
2025-02-11 20:30:00,903.35,8.480000000000018,0.0,79.16666666666667,64.29666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,521.6666666666666,72.0,69.22333333333334,,,66.97,68.99,68.0,68.0,2.809999999999995,0.0
2025-02-11 20:45:00,894.8733333333333,6.360000000000014,0.0,79.0,64.23333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,519.0,72.0,69.08666666666666,,,66.97,68.99,68.0,68.0,2.8299999999999983,0.0
2025-02-11 21:00:00,890.6366666666667,2.1200000000000045,0.0,79.0,64.24,900.52,0.0,70.0,100.0,73.99,0.0,70.0,515.3333333333334,72.0,69.00333333333333,,,66.97,68.99,68.0,68.0,2.8899999999999935,0.0
2025-02-11 21:15:00,905.4699999999999,4.240000000000009,0.0,79.16666666666667,64.24,900.52,0.0,70.0,100.0,73.99,0.0,70.0,518.3333333333334,72.0,68.97333333333334,,,66.97,68.99,68.0,68.0,2.809999999999995,0.0
2025-02-11 21:30:00,907.5833333333334,8.480000000000018,0.0,79.33333333333333,64.25666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,515.3333333333334,72.0,68.92,,,66.97,68.99,68.0,68.0,2.789999999999992,0.0
2025-02-11 21:45:00,894.8733333333333,19.07000000000005,0.0,79.0,64.25666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,515.6666666666666,72.0,68.86666666666666,,,66.97,68.99,68.0,68.0,2.779999999999994,0.0
2025-02-11 22:00:00,897.6966666666667,-10.590000000000032,0.0,78.83333333333333,64.26,900.52,0.0,70.0,100.0,73.99,0.0,70.0,515.3333333333334,72.0,68.85000000000001,,,66.97,68.99,68.0,68.0,2.779999999999994,0.0
2025-02-11 22:15:00,893.46,4.240000000000009,0.0,79.0,64.22666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,515.3333333333334,72.0,68.77666666666666,,,66.97,68.99,68.0,68.0,2.8100000000000023,0.0
2025-02-11 22:30:00,905.4666666666667,-16.949999999999932,0.0,79.33333333333333,64.24666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,516.3333333333334,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8399999999999963,0.0
2025-02-11 22:45:00,894.1666666666666,0.0,0.0,79.0,64.24,900.52,0.0,70.0,100.0,73.99,0.0,70.0,518.6666666666666,72.0,68.76333333333334,,,66.97,68.99,68.0,68.0,2.739999999999995,0.0
2025-02-11 23:00:00,902.6433333333333,-2.1100000000000136,0.0,79.0,64.24666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,519.6666666666666,72.0,68.74666666666667,,,66.97,68.99,68.0,68.0,2.8299999999999983,0.0
2025-02-11 23:15:00,895.5833333333334,2.1200000000000045,0.0,79.5,64.24,900.52,0.0,70.0,100.0,73.99,0.0,70.0,516.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.7800000000000082,0.0
2025-02-11 23:30:00,899.8166666666666,-8.470000000000027,0.0,79.16666666666667,64.25333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,517.0,72.0,68.74666666666667,,,66.97,68.99,68.0,68.0,2.8399999999999963,0.0
2025-02-11 23:45:00,887.81,-16.949999999999932,0.0,79.5,64.25333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,519.3333333333334,72.0,68.74666666666667,,,66.97,68.99,68.0,68.0,2.8200000000000074,0.0
2025-02-12 00:00:00,899.82,-10.590000000000032,0.0,79.16666666666667,64.32333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,521.0,72.0,68.76666666666667,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 00:15:00,899.1133333333333,12.720000000000027,0.0,79.33333333333333,64.40666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,520.6666666666666,72.0,68.86666666666666,,,66.97,68.99,68.0,68.0,2.8499999999999943,0.0
2025-02-12 00:30:00,901.23,-2.1100000000000136,0.0,79.33333333333333,64.40666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,521.0,72.0,68.83,,,66.97,68.99,68.0,68.0,2.8000000000000043,0.0
2025-02-12 00:45:00,899.8166666666666,-8.470000000000027,0.0,79.33333333333333,64.38,900.52,0.0,70.0,100.0,73.99,0.0,70.0,518.0,72.0,68.77666666666666,,,66.97,68.99,68.0,68.0,2.8800000000000026,0.0
2025-02-12 01:00:00,898.4066666666668,0.0,0.0,79.16666666666667,64.4,900.52,0.0,70.0,100.0,73.99,0.0,70.0,510.3333333333333,72.0,68.85,,,66.97,68.99,68.0,68.0,2.799999999999997,0.0
2025-02-12 01:15:00,898.4033333333333,6.360000000000014,0.0,79.33333333333333,64.39333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,504.3333333333333,72.0,68.83666666666666,,,66.97,68.99,68.0,68.0,2.8000000000000043,0.0
2025-02-12 01:30:00,901.23,4.240000000000009,0.0,79.5,64.39999999999999,900.52,0.0,70.0,100.0,73.99,0.0,70.0,499.6666666666667,72.0,68.83666666666666,,,66.97,68.99,68.0,68.0,2.9200000000000017,0.0
2025-02-12 01:45:00,902.6433333333333,-4.230000000000018,0.0,79.66666666666667,64.4,900.52,0.0,70.0,100.0,73.99,0.0,70.0,497.0,72.0,68.83666666666666,,,66.97,68.99,68.0,68.0,2.8499999999999943,0.0
2025-02-12 02:00:00,900.5233333333332,-8.470000000000027,0.0,79.16666666666667,64.36333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,495.6666666666667,72.0,68.83666666666666,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 02:15:00,897.6999999999999,0.0,0.0,79.83333333333333,64.40666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,496.3333333333333,72.0,68.82333333333334,,,66.97,68.99,68.0,68.0,2.8699999999999974,0.0
2025-02-12 02:30:00,900.5233333333332,-12.710000000000036,0.0,79.83333333333333,64.41333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,504.3333333333333,72.0,68.79,,,66.97,68.99,68.0,68.0,2.8500000000000085,0.0
2025-02-12 02:45:00,902.6433333333333,-12.710000000000036,0.0,80.0,64.42,900.52,0.0,70.0,100.0,73.99,0.0,70.0,506.3333333333333,72.0,68.82333333333334,,,66.97,68.99,68.0,68.0,2.8100000000000023,0.0
2025-02-12 03:00:00,894.8733333333333,21.190000000000055,0.0,80.0,64.39333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,503.0,72.0,68.82333333333334,,,66.97,68.99,68.0,68.0,2.9299999999999997,0.0
2025-02-12 03:15:00,894.1666666666666,-6.350000000000023,0.0,80.33333333333333,64.38666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,500.3333333333333,72.0,68.78,,,66.97,68.99,68.0,68.0,2.940000000000005,0.0
2025-02-12 03:30:00,897.7033333333333,8.480000000000018,0.0,79.83333333333333,64.36,900.52,0.0,70.0,100.0,73.99,0.0,70.0,501.6666666666667,72.0,68.76333333333334,,,66.97,68.99,68.0,68.0,2.9099999999999966,0.0
2025-02-12 03:45:00,897.6999999999999,-2.1100000000000136,0.0,80.16666666666667,64.37333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,501.0,72.0,68.80666666666667,,,66.97,68.99,68.0,68.0,2.8499999999999943,0.0
2025-02-12 04:00:00,900.5233333333334,0.0,0.0,80.33333333333333,64.39999999999999,900.52,0.0,70.0,100.0,73.99,0.0,70.0,498.3333333333333,72.0,68.85,,,66.97,68.99,68.0,68.0,2.8599999999999923,0.0
2025-02-12 04:15:00,899.1133333333333,8.480000000000018,0.0,80.33333333333333,64.41333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,498.3333333333333,72.0,68.86,,,66.97,68.99,68.0,68.0,2.9099999999999966,0.0
2025-02-12 04:30:00,893.46,-12.710000000000036,0.0,80.66666666666667,64.42,900.52,0.0,70.0,100.0,73.99,0.0,70.0,508.3333333333333,72.0,68.85333333333334,,,66.97,68.99,68.0,68.0,2.8500000000000014,0.0
2025-02-12 04:45:00,906.1733333333333,-8.470000000000027,0.0,80.5,64.45666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,518.3333333333334,72.0,68.86333333333333,,,66.97,68.99,68.0,68.0,2.8700000000000045,0.0
2025-02-12 05:00:00,886.4,8.480000000000018,0.0,80.33333333333333,64.47,900.52,0.0,70.0,100.0,73.99,0.0,70.0,517.3333333333334,72.0,68.86333333333333,,,66.97,68.99,68.0,68.0,2.9299999999999997,0.0
2025-02-12 05:15:00,896.2866666666665,-21.17999999999995,0.0,80.5,64.49666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,513.6666666666666,72.0,68.85,,,66.97,68.99,68.0,68.0,2.8799999999999955,0.0
2025-02-12 05:30:00,896.2866666666667,-10.590000000000032,0.0,80.83333333333333,64.45,900.52,0.0,70.0,100.0,73.99,0.0,70.0,509.0,72.0,68.79333333333334,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 05:45:00,899.82,-6.350000000000023,0.0,80.5,64.39333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,516.6666666666666,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8900000000000006,0.0
2025-02-12 06:00:00,894.8733333333333,2.1200000000000045,0.0,80.66666666666667,64.35666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,519.3333333333334,72.0,68.75333333333333,,,66.97,68.99,68.0,68.0,2.8999999999999986,0.0
2025-02-12 06:15:00,899.1133333333333,0.0,0.0,80.5,64.35333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,511.0,72.0,68.84333333333332,,,66.97,68.99,68.0,68.0,2.8699999999999974,0.0
2025-02-12 06:30:00,904.7633333333333,6.360000000000014,0.0,80.5,64.31666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,511.0,72.0,68.83999999999999,,,66.97,68.99,68.0,68.0,2.819999999999993,0.0
2025-02-12 06:45:00,904.0533333333333,2.1200000000000045,0.0,81.0,64.32333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,509.0,72.0,68.85666666666667,,,66.97,68.99,68.0,68.0,2.8599999999999994,0.0
2025-02-12 07:00:00,908.2933333333334,0.0,0.0,81.0,64.35333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,505.6666666666667,72.0,68.86333333333333,,,66.97,68.99,68.0,68.0,2.8900000000000006,0.0
2025-02-12 07:15:00,887.81,6.360000000000014,0.0,80.66666666666667,64.37333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,499.6666666666667,72.0,68.81666666666666,,,66.97,68.99,68.0,68.0,2.8499999999999943,0.0
2025-02-12 07:30:00,894.8733333333333,-19.069999999999936,0.0,81.0,64.37333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,498.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8499999999999943,0.0
2025-02-12 07:45:00,902.6433333333333,-19.069999999999936,0.0,81.0,64.42,900.52,0.0,70.0,100.0,73.99,0.0,70.0,502.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8600000000000065,0.0
2025-02-12 08:00:00,890.6366666666667,6.360000000000014,0.0,80.83333333333333,64.44333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,496.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 08:15:00,894.1666666666666,-2.1100000000000136,0.0,81.33333333333333,64.45,900.52,0.0,70.0,100.0,73.99,0.0,70.0,491.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8599999999999994,0.0
2025-02-12 08:30:00,910.4133333333333,-12.710000000000036,0.0,81.0,64.44333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,490.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.809999999999995,0.0
2025-02-12 08:45:00,900.5233333333334,31.789999999999964,0.0,80.83333333333333,64.47666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,489.6666666666667,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8300000000000054,0.0
2025-02-12 09:00:00,897.6999999999999,2.1200000000000045,0.0,80.66666666666667,64.42333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,486.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8699999999999974,0.0
2025-02-12 09:15:00,899.8166666666666,-8.470000000000027,0.0,81.5,64.46333333333332,900.52,0.0,70.0,100.0,73.99,0.0,70.0,483.0,72.0,68.72666666666667,,,66.97,68.99,68.0,68.0,2.7800000000000082,0.0
2025-02-12 09:30:00,895.5799999999999,-25.41999999999996,0.0,81.16666666666667,64.47,900.52,0.0,70.0,100.0,73.99,0.0,70.0,481.0,72.0,68.72666666666667,,,66.97,68.99,68.0,68.0,2.8699999999999974,0.0
2025-02-12 09:45:00,899.8166666666666,8.480000000000018,0.0,81.33333333333333,64.47666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,480.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8599999999999994,0.0
2025-02-12 10:00:00,907.5866666666667,2.1200000000000045,0.0,81.5,64.48333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,481.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8900000000000006,0.0
2025-02-12 10:15:00,891.34,2.1200000000000045,0.0,81.16666666666667,64.52333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,483.6666666666667,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8399999999999963,0.0
2025-02-12 10:30:00,911.12,-19.069999999999936,0.0,81.16666666666667,64.54666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,483.6666666666667,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8700000000000045,0.0
2025-02-12 10:45:00,891.3433333333332,8.480000000000018,0.0,81.0,64.54666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,486.0,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8500000000000085,0.0
2025-02-12 11:00:00,907.5866666666667,-19.069999999999936,0.0,81.33333333333333,64.54,900.52,0.0,70.0,100.0,73.99,0.0,70.0,487.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.9100000000000037,0.0
2025-02-12 11:15:00,896.2866666666665,6.360000000000014,0.0,81.33333333333333,64.52666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,486.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.8700000000000045,0.0
2025-02-12 11:30:00,890.6366666666667,2.1200000000000045,0.0,81.33333333333333,64.53000000000002,900.52,0.0,70.0,100.0,73.99,0.0,70.0,488.0,72.0,68.73333333333333,,,66.97,68.99,68.0,68.0,2.8800000000000026,0.0
2025-02-12 11:45:00,898.4033333333333,0.0,0.0,81.16666666666667,64.55,900.52,0.0,70.0,100.0,73.99,0.0,70.0,490.3333333333333,72.0,68.75,,,66.97,68.99,68.0,68.0,2.8700000000000045,0.0
2025-02-12 12:00:00,900.5233333333332,6.360000000000014,0.0,81.33333333333333,64.58666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,495.0,72.0,68.81,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 12:15:00,903.35,6.360000000000014,0.0,81.5,64.53666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,496.3333333333333,72.0,68.79666666666667,,,66.97,68.99,68.0,68.0,2.8799999999999955,0.0
2025-02-12 12:30:00,894.1666666666666,19.07000000000005,0.0,81.5,64.55,900.52,0.0,70.0,100.0,73.99,0.0,70.0,497.0,72.0,68.84333333333332,,,66.97,68.99,68.0,68.0,2.8500000000000085,0.0
2025-02-12 12:45:00,899.11,-14.829999999999927,0.0,81.16666666666667,64.53666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,501.6666666666667,72.0,68.85333333333334,,,66.97,68.99,68.0,68.0,2.8999999999999986,0.0
2025-02-12 13:00:00,897.6999999999999,2.1200000000000045,0.0,81.83333333333333,64.51333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,499.3333333333333,72.0,68.74666666666667,,,66.97,68.99,68.0,68.0,2.8400000000000034,0.0
2025-02-12 13:15:00,897.6966666666667,10.600000000000023,0.0,81.83333333333333,64.48,900.52,0.0,70.0,100.0,73.99,0.0,70.0,502.3333333333333,72.0,68.74,,,66.97,68.99,68.0,68.0,2.789999999999992,0.0
2025-02-12 13:30:00,899.8166666666666,4.240000000000009,0.0,82.16666666666667,64.35,900.52,0.0,70.0,100.0,73.99,0.0,70.0,503.0,72.0,68.7,,,66.97,68.99,68.0,68.0,2.8500000000000014,0.0
2025-02-12 13:45:00,902.6433333333333,4.240000000000009,0.0,81.83333333333333,64.38666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,493.0,72.0,68.69333333333334,,,66.97,68.99,68.0,68.0,2.819999999999993,0.0
2025-02-12 14:00:00,911.12,6.360000000000014,0.0,81.83333333333333,64.50333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,488.3333333333333,72.0,68.69333333333334,,,66.97,68.99,68.0,68.0,2.8100000000000023,0.0
2025-02-12 14:15:00,892.7566666666667,8.480000000000018,0.0,81.83333333333333,64.51333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,482.0,72.0,68.65333333333332,,,66.97,68.99,68.0,68.0,2.8399999999999963,0.0
2025-02-12 14:30:00,0.0,-4.230000000000018,0.0,97.5,67.39,900.52,0.0,70.0,100.0,73.99,0.0,70.0,480.6666666666667,72.0,68.56,,,66.97,68.99,68.0,68.0,2.819999999999993,0.0
2025-02-12 14:45:00,0.0,-900.52,0.0,100.0,70.39,900.52,0.0,70.0,100.0,73.99,0.0,70.0,485.6666666666667,72.0,68.50333333333333,,,66.97,68.99,68.0,68.0,8.04,0.0
2025-02-12 15:00:00,0.0,-900.52,0.0,100.0,70.72,900.52,0.0,70.0,100.0,73.99,0.0,70.0,490.6666666666667,72.0,68.58666666666666,,,66.97,68.99,68.0,68.0,8.759999999999998,0.0
2025-02-12 15:15:00,0.0,-900.52,0.0,100.0,70.96333333333332,900.52,0.0,70.0,100.0,73.99,0.0,70.0,497.0,72.0,68.67666666666666,,,66.97,68.99,68.0,68.0,9.050000000000004,0.0
2025-02-12 15:30:00,0.0,-900.52,0.0,100.0,71.08666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,512.0,72.0,68.71333333333332,,,66.97,68.99,68.0,68.0,9.300000000000004,0.0
2025-02-12 15:45:00,0.0,-900.52,0.0,100.0,71.18666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,540.3333333333334,72.0,68.74666666666667,,,66.97,68.99,68.0,68.0,9.339999999999996,0.0
2025-02-12 16:00:00,0.0,-900.52,0.0,100.0,71.31666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,543.3333333333334,72.0,68.85000000000001,,,66.97,68.99,68.0,68.0,9.500000000000007,0.0
2025-02-12 16:15:00,0.0,-900.52,0.0,100.0,71.41333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,545.6666666666666,72.0,68.88,,,66.97,68.99,68.0,68.0,9.619999999999997,0.0
2025-02-12 16:30:00,0.0,-900.52,0.0,100.0,71.44,900.52,0.0,70.0,100.0,73.99,0.0,70.0,552.3333333333334,72.0,68.88,,,66.97,68.99,68.0,68.0,9.660000000000004,0.0
2025-02-12 16:45:00,0.0,,0.0,100.0,71.45666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,553.3333333333334,72.0,68.97,,,66.97,68.99,68.0,68.0,,
2025-02-12 17:00:00,0.0,-900.52,0.0,100.0,71.54,900.52,0.0,70.0,100.0,73.99,0.0,70.0,555.6666666666666,72.0,68.99,,,66.97,68.99,68.0,68.0,9.729999999999997,0.0
2025-02-12 17:15:00,0.0,-900.52,0.0,100.0,71.58,900.52,0.0,70.0,100.0,73.99,0.0,70.0,565.0,72.0,69.00333333333333,,,66.97,68.99,68.0,68.0,9.800000000000004,0.0
2025-02-12 17:30:00,0.0,-900.52,0.0,100.0,71.57666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,584.3333333333334,72.0,69.08666666666666,,,66.97,68.99,68.0,68.0,9.800000000000004,0.0
2025-02-12 17:45:00,0.0,-900.52,0.0,100.0,71.67666666666668,900.52,0.0,70.0,100.0,73.99,0.0,70.0,601.3333333333334,72.0,69.33333333333333,,,66.97,68.99,68.0,68.0,9.79,0.0
2025-02-12 18:00:00,0.0,-900.52,0.0,100.0,71.81666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,649.0,72.0,69.55,,,66.97,68.99,68.0,68.0,9.890000000000008,0.0
2025-02-12 18:15:00,0.0,-900.52,0.0,100.0,71.77333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,716.3333333333334,72.0,69.57,,,66.97,68.99,68.0,68.0,10.059999999999995,0.0
2025-02-12 18:30:00,0.0,-900.52,0.0,100.0,71.86333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,680.3333333333334,72.0,69.57,,,66.97,68.99,68.0,68.0,10.020000000000003,0.0
2025-02-12 18:45:00,0.0,-900.52,0.0,100.0,71.97333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,674.3333333333334,72.0,69.56333333333333,,,66.97,68.99,68.0,68.0,10.18,0.0
2025-02-12 19:00:00,0.0,-900.52,0.0,100.0,71.90666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,661.3333333333334,72.0,69.52333333333333,,,66.97,68.99,68.0,68.0,10.240000000000002,0.0
2025-02-12 19:15:00,0.0,-900.52,0.0,100.0,71.95333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,648.0,72.0,69.46999999999998,,,66.97,68.99,68.0,68.0,10.160000000000004,0.0
2025-02-12 19:30:00,0.0,-900.52,0.0,100.0,72.04333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,644.3333333333334,72.0,69.43333333333334,,,66.97,68.99,68.0,68.0,10.220000000000006,0.0
2025-02-12 19:45:00,0.0,-900.52,0.0,100.0,72.05666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,628.3333333333334,72.0,69.42,,,66.97,68.99,68.0,68.0,10.270000000000003,0.0
2025-02-12 20:00:00,0.0,-900.52,0.0,100.0,72.09666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,621.6666666666666,72.0,69.38666666666667,,,66.97,68.99,68.0,68.0,10.309999999999995,0.0
2025-02-12 20:15:00,0.0,-900.52,0.0,100.0,72.19666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,628.3333333333334,72.0,69.3,,,66.97,68.99,68.0,68.0,10.43,0.0
2025-02-12 20:30:00,0.0,-900.52,0.0,100.0,72.25,900.52,0.0,70.0,100.0,73.99,0.0,70.0,637.0,72.0,69.39666666666666,,,66.97,68.99,68.0,68.0,10.449999999999996,0.0
2025-02-12 20:45:00,0.0,-900.52,0.0,100.0,72.22666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,626.3333333333334,72.0,69.42,,,66.97,68.99,68.0,68.0,10.559999999999995,0.0
2025-02-12 21:00:00,0.0,-900.52,0.0,100.0,72.33666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,616.3333333333334,72.0,69.43333333333334,,,66.97,68.99,68.0,68.0,10.520000000000003,0.0
2025-02-12 21:15:00,0.0,-900.52,0.0,100.0,72.36333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,613.0,72.0,69.42,,,66.97,68.99,68.0,68.0,10.610000000000007,0.0
2025-02-12 21:30:00,0.0,-900.52,0.0,100.0,72.45333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,610.0,72.0,69.42666666666666,,,66.97,68.99,68.0,68.0,10.580000000000005,0.0
2025-02-12 21:45:00,0.0,-900.52,0.0,100.0,72.47666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,607.3333333333334,72.0,69.48666666666666,,,66.97,68.99,68.0,68.0,10.740000000000002,0.0
2025-02-12 22:00:00,0.0,-900.52,0.0,100.0,72.54,900.52,0.0,70.0,100.0,73.99,0.0,70.0,603.3333333333334,72.0,69.53666666666668,,,66.97,68.99,68.0,68.0,10.740000000000002,0.0
2025-02-12 22:15:00,0.0,-900.52,0.0,100.0,72.54666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,602.0,72.0,69.54333333333334,,,66.97,68.99,68.0,68.0,10.79,0.0
2025-02-12 22:30:00,0.0,-900.52,0.0,100.0,72.59666666666666,900.52,0.0,70.0,100.0,73.99,0.0,70.0,599.3333333333334,72.0,69.56333333333333,,,66.97,68.99,68.0,68.0,10.720000000000006,0.0
2025-02-12 22:45:00,0.0,-900.52,0.0,100.0,72.55333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,596.6666666666666,72.0,69.55,,,66.97,68.99,68.0,68.0,10.79,0.0
2025-02-12 23:00:00,0.0,-900.52,0.0,100.0,72.48333333333333,900.52,0.0,70.0,100.0,73.99,0.0,70.0,600.0,72.0,69.57,,,66.97,68.99,68.0,68.0,10.759999999999998,0.0
2025-02-12 23:15:00,0.0,-900.52,0.0,100.0,72.5,900.52,0.0,70.0,100.0,73.99,0.0,70.0,598.0,72.0,69.57,,,66.97,68.99,68.0,68.0,10.759999999999998,0.0
2025-02-12 23:30:00,0.0,-900.52,0.0,100.0,72.57,900.52,0.0,70.0,100.0,73.99,0.0,70.0,593.3333333333334,72.0,69.57,,,66.97,68.99,68.0,68.0,10.740000000000002,0.0
2025-02-12 23:45:00,0.0,-900.52,0.0,100.0,72.47,900.52,0.0,70.0,100.0,73.99,0.0,70.0,594.0,72.0,69.57,,,66.97,68.99,68.0,68.0,10.79,0.0
2025-02-13 00:00:00,0.0,-900.52,0.0,100.0,72.47333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,586.6666666666666,72.0,69.57,,,66.97,68.99,68.0,68.0,10.649999999999999,0.0
2025-02-13 00:15:00,0.0,-900.52,0.0,100.0,72.54666666666667,900.52,0.0,70.0,100.0,73.99,0.0,70.0,576.6666666666666,72.0,69.66333333333334,,,66.97,68.99,68.0,68.0,10.720000000000006,0.0
2025-02-13 00:30:00,0.0,-900.52,0.0,100.0,72.54333333333334,900.52,0.0,70.0,100.0,73.99,0.0,70.0,575.3333333333334,72.0,69.67,,,66.97,68.99,68.0,68.0,10.79,0.0
2025-02-13 00:45:00,0.0,-900.52,0.0,100.0,72.41,900.52,0.0,70.0,100.0,73.99,0.0,70.0,570.3333333333334,72.0,69.65333333333332,,,66.97,68.99,68.0,68.0,10.780000000000008,0.0
2025-02-13 01:00:00,0.0,-900.52,0.0,100.0,72.44,900.52,0.0,70.0,100.0,73.99,0.0,70.0,567.0,72.0,69.58999999999999,,,66.97,68.99,68.0,68.0,10.600000000000001,0.0
