time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 07:45:00,598.23,4.240000000000009,0.0,,98.5,67.90666666666668,599.64,0.0,70.0,,20.603333333333335,74.0,0.0,70.0,1.0,0.0,69.94666666666666,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 08:00:00,589.7566666666667,-19.069999999999936,0.0,,98.5,68.03,599.64,0.0,70.0,,20.906666666666666,74.0,0.0,70.0,1.0,0.0,69.93666666666667,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 08:15:00,599.6433333333333,-6.350000000000023,0.0,,98.5,68.21,599.64,0.0,70.0,,21.623333333333335,74.0,0.0,70.0,1.0,0.0,69.93,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 08:30:00,593.9966666666666,10.600000000000023,0.0,,98.83333333333333,68.26333333333334,599.64,0.0,70.0,,21.813333333333333,74.0,0.0,70.0,1.0,0.0,69.94666666666666,-0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 08:45:00,595.4066666666666,-8.470000000000027,0.0,,98.66666666666667,68.27,599.64,0.0,70.0,,22.036666666666665,74.0,0.0,70.0,1.0,0.0,69.94,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 09:00:00,605.2933333333334,0.0,0.0,,98.66666666666667,68.36,599.64,0.0,70.0,,22.396666666666665,74.0,0.0,70.0,1.0,0.0,69.94,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 09:15:00,604.5866666666667,8.480000000000018,0.0,,98.83333333333333,68.46333333333332,599.64,0.0,70.0,,23.126666666666665,74.0,0.0,70.0,1.0,0.0,69.93333333333334,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 09:30:00,594.6999999999999,6.360000000000014,0.0,,99.0,68.51666666666667,599.64,0.0,70.0,,23.583333333333332,74.0,0.0,70.0,1.0,0.0,69.93666666666667,-0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 09:45:00,601.7633333333333,-10.590000000000032,0.0,,99.0,68.73666666666666,599.64,0.0,70.0,,24.616666666666664,74.0,0.0,70.0,1.0,0.0,69.91333333333334,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 10:00:00,601.76,-2.1200000000000045,0.0,,99.0,68.55333333333334,599.64,0.0,70.0,,24.040000000000003,74.0,0.0,70.0,1.0,0.0,69.95333333333333,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 10:15:00,599.6433333333333,-2.1200000000000045,0.0,,99.0,68.54,599.64,0.0,70.0,,24.44,74.0,0.0,70.0,1.0,0.0,69.94666666666666,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
2025-01-29 10:30:00,594.6999999999999,2.1200000000000045,0.0,,99.0,68.55666666666667,599.64,0.0,70.0,,24.586666666666662,74.0,0.0,70.0,1.0,0.0,69.94666666666666,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 10:45:00,598.23,-10.590000000000032,0.0,,98.66666666666667,68.69666666666667,599.64,0.0,70.0,,25.80666666666667,74.0,0.0,70.0,1.0,0.0,69.91,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 11:00:00,602.4699999999999,-4.230000000000018,0.0,,98.83333333333333,69.28666666666668,599.64,0.0,70.0,,28.176666666666666,74.0,0.0,70.0,1.0,0.0,69.84,-0.15000000000000568,,84.0,69.0,85.0,68.0,,
2025-01-29 11:15:00,599.6433333333333,-4.230000000000018,0.0,,99.0,69.02,599.64,0.0,70.0,,27.34,74.0,0.0,70.0,1.0,0.0,69.92666666666666,-0.1599999999999966,,84.0,69.0,85.0,68.0,,
