time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 14:30:00,400.47,,0.0,,47.25,61.825,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.35,,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 14:45:00,395.52666666666664,0.0,0.0,,47.5,62.07,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.43666666666667,-1.6400000000000006,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 15:00:00,406.1166666666666,-6.360000000000014,0.0,,47.666666666666664,62.41,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.70666666666666,-1.5300000000000011,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 15:15:00,394.82,2.1199999999999477,0.0,,47.5,62.69333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.05666666666667,-1.1200000000000045,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 15:30:00,396.93666666666667,4.239999999999952,0.0,,47.5,63.03333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.15,-0.8700000000000045,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 15:45:00,402.58666666666664,2.1199999999999477,0.0,,47.666666666666664,63.199999999999996,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.23,-0.8499999999999943,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 16:00:00,401.88000000000005,6.349999999999966,0.0,,48.0,63.38666666666666,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.28,-0.7399999999999949,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 16:15:00,398.3500000000001,0.0,0.0,,47.833333333333336,63.626666666666665,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.3,-0.7199999999999989,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 16:30:00,401.88000000000005,-4.240000000000009,0.0,,47.833333333333336,63.903333333333336,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.32333333333334,-0.7000000000000028,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 16:45:00,398.34666666666664,-4.240000000000009,0.0,,47.833333333333336,64.19,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.34666666666666,-0.6299999999999955,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 17:00:00,402.58666666666664,8.46999999999997,0.0,,48.0,64.33666666666666,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.39,-0.6500000000000057,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 17:15:00,404.70666666666665,8.46999999999997,0.0,,47.666666666666664,64.45333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.42,-0.5999999999999943,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 17:30:00,406.8233333333333,2.1199999999999477,0.0,,47.833333333333336,64.64999999999999,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.45666666666666,-0.5799999999999983,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 17:45:00,402.58500000000004,8.46999999999997,0.0,,48.0,64.96000000000001,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.51,-0.5600000000000023,0.0,67.0,69.0,85.0,68.0,,
2025-01-27 18:00:00,,-4.240000000000009,,,,,,,,,,,,,,,-0.4899999999999949,,,,,,,
2025-01-27 18:15:00,,-4.240000000000009,,,,,,,,,,,,,,,-0.4899999999999949,,,,,,,
2025-01-27 18:30:00,394.11,-4.240000000000009,0.0,,48.0,65.25,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.57,-0.4899999999999949,,67.0,69.0,85.0,68.0,,
2025-01-27 18:45:00,399.40999999999997,-6.360000000000014,0.0,,48.0,65.635,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.63,-0.4300000000000068,,67.0,69.0,85.0,68.0,,
2025-01-27 19:00:00,,-6.360000000000014,,,,,,,,,,,,,,,-0.3400000000000034,,,,,,,
