time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 14:45:00,835.5433333333334,,0.0,100.0,78.31333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,67.78666666666668,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 15:00:00,835.5466666666667,,0.0,100.0,78.52666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,67.87333333333333,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 15:15:00,846.8466666666667,,0.0,100.0,78.77333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,67.91666666666667,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 15:30:00,841.9,,0.0,100.0,78.92,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,67.99333333333334,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 15:45:00,844.02,,0.0,100.0,79.18666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.14333333333333,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 16:00:00,841.9,,0.0,100.0,79.46,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.19333333333334,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 16:15:00,839.0766666666667,,0.0,100.0,79.71333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.30666666666667,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 16:30:00,839.0766666666667,,0.0,100.0,80.07666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.35666666666667,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 16:45:00,838.3733333333333,,0.0,100.0,80.35333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.45666666666666,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 17:00:00,832.7199999999999,,0.0,100.0,80.66666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.53,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
