time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 22:00:00,481.6933333333333,0.0,,0.0,37.666666666666664,66.37666666666667,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.31666666666666,-0.01999999999999602,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 22:15:00,526.8966666666666,8.46999999999997,,0.0,41.166666666666664,66.81666666666666,533.9566666666666,0.0,70.0,7.669999999999999,74.0,0.0,70.0,0.0,72.0,69.67999999999999,0.1599999999999966,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 22:30:00,517.7133333333333,6.360000000000014,,0.0,40.333333333333336,65.10333333333334,525.4833333333333,0.0,70.0,6.150000000000001,74.0,0.0,70.0,0.0,72.0,69.81666666666666,-0.09000000000000341,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 22:45:00,615.18,-10.590000000000032,,0.0,47.666666666666664,70.45333333333333,613.7666666666668,0.0,70.0,18.599999999999998,74.0,0.0,70.0,0.0,72.0,69.37333333333333,-0.7000000000000028,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 23:00:00,717.5966666666667,4.240000000000009,,0.0,54.833333333333336,68.26666666666667,722.5366666666667,0.0,70.0,33.73333333333333,74.0,0.0,70.0,0.0,72.0,68.84333333333333,-0.20000000000000284,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 23:15:00,686.5166666666668,8.480000000000018,,0.0,53.5,73.06666666666666,682.2800000000001,0.0,70.0,28.59,74.0,0.0,70.0,0.0,72.0,69.51666666666667,-1.3900000000000006,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 23:30:00,655.44,8.469999999999914,,0.0,50.833333333333336,72.60333333333334,653.3233333333334,0.0,70.0,24.24333333333333,74.0,0.0,70.0,0.0,72.0,69.82,-0.3100000000000023,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 23:45:00,654.0300000000001,0.0,,0.0,51.0,73.27999999999999,655.44,0.0,70.0,24.669999999999998,74.0,0.0,70.0,0.0,72.0,69.86,-0.20000000000000284,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 00:00:00,656.1466666666666,0.0,,0.0,51.5,73.33666666666666,666.0366666666667,0.0,70.0,26.103333333333335,74.0,0.0,70.0,0.0,72.0,69.84,-0.10999999999999943,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 00:15:00,675.92,-12.720000000000027,,0.0,52.666666666666664,73.13,680.8633333333333,0.0,70.0,28.583333333333332,74.0,0.0,70.0,0.0,72.0,69.79,-0.1599999999999966,,67.0,69.0,1.0,-1.0,68.0,68.0,,
