time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 03:15:00,151.14666666666668,-2.1200000000000045,0.0,56.333333333333336,94.49666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,407.0,0.0,69.64,-0.4200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 03:30:00,150.44,0.0,0.0,57.166666666666664,94.50999999999999,152.56,0.0,70.0,100.0,74.0,0.0,70.0,407.3333333333333,0.0,69.64333333333333,-0.35999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-29 03:45:00,150.44,-2.1200000000000045,0.0,56.666666666666664,94.63,152.56,0.0,70.0,100.0,74.0,0.0,70.0,405.6666666666667,0.0,69.68333333333334,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 04:00:00,152.56,-2.1200000000000045,0.0,57.333333333333336,94.58666666666666,152.56,0.0,70.0,100.0,74.0,0.0,70.0,404.3333333333333,0.0,69.67333333333333,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 04:15:00,150.44,-2.1200000000000045,0.0,57.0,94.39333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,402.3333333333333,0.0,69.57333333333332,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 04:30:00,151.14666666666668,-2.1200000000000045,0.0,57.333333333333336,94.33999999999999,152.56,0.0,70.0,100.0,74.0,0.0,70.0,415.0,0.0,69.57,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 04:45:00,152.56,-4.240000000000009,0.0,57.666666666666664,94.37,152.56,0.0,70.0,100.0,74.0,0.0,70.0,412.3333333333333,0.0,69.67333333333333,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 05:00:00,151.14666666666668,0.0,0.0,57.5,94.26,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.0,0.0,69.69666666666666,-0.29000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-29 05:15:00,151.14666666666668,0.0,0.0,57.166666666666664,93.96999999999998,152.56,0.0,70.0,100.0,74.0,0.0,70.0,412.3333333333333,0.0,69.65666666666667,-0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-29 05:30:00,152.56,0.0,0.0,57.0,93.81333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,413.0,0.0,69.57333333333332,-0.37999999999999545,,67.0,69.0,68.0,68.0,,
