time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-02-28 02:15:00,481.6933333333333,-2.1200000000000045,0.0,11.166666666666666,90.51333333333334,480.99,0.0,70.0,100.0,,0.0,,,69.82333333333334,,,84.0,69.0,,,30.200000000000003,0.0
2025-02-28 02:30:00,478.16,4.230000000000018,0.0,11.5,90.58333333333333,480.99,0.0,70.0,100.0,,0.0,,,69.96333333333334,,,84.0,69.0,,,29.940000000000005,0.0
2025-02-28 02:45:00,481.69,6.349999999999966,0.0,11.666666666666666,90.69333333333333,480.99,0.0,70.0,97.99333333333334,,0.0,,,70.06666666666666,,,84.0,69.0,,,30.129999999999995,0.0
2025-02-28 03:00:00,482.40000000000003,0.0,0.0,12.0,90.72666666666667,480.99,0.0,70.0,96.18,,0.0,,,70.11666666666667,,,84.0,69.0,,,30.240000000000002,0.0
2025-02-28 03:15:00,481.69000000000005,4.230000000000018,0.0,12.166666666666666,90.58333333333333,480.99,0.0,70.0,94.43333333333334,,0.0,,,70.15666666666668,,,84.0,69.0,,,30.07,0.0
2025-02-28 03:30:00,488.75333333333333,4.230000000000018,0.0,12.5,90.06333333333333,480.99,0.0,70.0,90.98,,0.0,,,70.24333333333334,,,84.0,69.0,,,29.58,0.0
2025-02-28 03:45:00,483.81,10.589999999999975,0.0,12.666666666666666,89.55333333333333,480.99,0.0,70.0,88.71333333333332,,0.0,,,70.27,,,84.0,69.0,,,29.330000000000005,0.0
2025-02-28 04:00:00,476.04333333333335,-6.360000000000014,0.0,13.0,88.71333333333332,480.99,0.0,70.0,85.00333333333333,,0.0,,,70.33666666666666,,,84.0,69.0,,,28.61,0.0
2025-02-28 04:15:00,469.68666666666667,-6.360000000000014,0.0,13.166666666666666,87.56,480.99,0.0,70.0,80.91666666666667,,0.0,,,70.39666666666666,,,84.0,69.0,,,27.580000000000005,0.0
2025-02-28 04:30:00,480.98333333333335,-4.240000000000009,0.0,13.833333333333334,86.09666666666665,480.99,0.0,70.0,74.14,,0.0,,,70.54333333333334,,,84.0,69.0,,,26.520000000000003,0.0
2025-02-28 04:45:00,473.2166666666667,-10.600000000000023,0.0,14.0,83.69,480.99,0.0,70.0,67.21,,0.0,,,70.67,,,84.0,69.0,,,24.179999999999993,0.0
2025-02-28 05:00:00,478.16,-6.360000000000014,0.0,14.166666666666666,81.01333333333334,480.99,0.0,70.0,60.20666666666667,,0.0,,,70.76,,,84.0,69.0,,,21.830000000000005,0.0
2025-02-28 05:15:00,475.33666666666664,0.0,0.0,14.5,77.84666666666668,480.99,0.0,70.0,52.830000000000005,,0.0,,,70.83,,,84.0,69.0,,,18.480000000000004,0.0
2025-02-28 05:30:00,473.92333333333335,-4.240000000000009,0.0,15.333333333333334,75.26666666666667,480.99,0.0,70.0,46.34,,0.0,,,70.81666666666666,,,84.0,69.0,,,15.829999999999998,0.0
2025-02-28 05:45:00,477.81,0.0,0.0,15.5,72.43,480.99,0.0,70.0,39.489999999999995,,0.0,,,70.91,,,84.0,69.0,,,12.410000000000004,0.0
2025-02-28 06:00:00,477.4533333333333,-10.600000000000023,0.0,15.333333333333334,69.24333333333334,480.99,0.0,70.0,31.326666666666668,,0.0,,,70.91000000000001,,,84.0,69.0,,,9.780000000000001,0.0
2025-02-28 06:15:00,476.75,16.94999999999999,0.0,16.5,66.93333333333334,480.99,0.0,70.0,23.183333333333334,,0.0,,,70.95,,,84.0,69.0,,,7.169999999999995,0.0
2025-02-28 06:30:00,472.51,-6.360000000000014,0.0,17.5,65.11,480.99,0.0,70.0,15.916666666666666,,0.0,,,70.95,,,84.0,69.0,,,5.459999999999994,0.0
2025-02-28 06:45:00,477.4533333333334,-4.240000000000009,0.0,18.666666666666668,63.949999999999996,480.99,0.0,70.0,7.526666666666666,,0.0,,,71.01,,,84.0,69.0,,,3.6099999999999994,0.0
2025-02-28 07:00:00,464.74,-19.069999999999993,0.0,18.833333333333332,63.949999999999996,480.99,0.0,70.0,0.6733333333333333,,0.0,,,71.03,,,84.0,69.0,,,3.0799999999999983,0.0
2025-02-28 07:15:00,478.8666666666666,4.230000000000018,0.0,18.666666666666668,63.89000000000001,480.99,0.0,70.0,0.0,,0.0,,,70.92666666666666,,,84.0,69.0,,,3.1599999999999966,0.0
2025-02-28 07:30:00,480.98333333333335,8.46999999999997,0.0,19.0,63.82,480.99,0.0,70.0,0.0,,0.0,,,70.82666666666667,,,84.0,69.0,,,3.240000000000002,0.0
2025-02-28 07:45:00,468.98,-4.240000000000009,0.0,19.666666666666668,64.01,480.99,0.0,70.0,0.0,,0.0,,,70.77333333333333,,,84.0,69.0,,,3.230000000000004,0.0
2025-02-28 08:00:00,478.16,6.349999999999966,0.0,19.333333333333332,64.00333333333333,480.99,0.0,70.0,0.0,,0.0,,,70.76,,,84.0,69.0,,,3.289999999999999,0.0
2025-02-28 08:15:00,479.57666666666665,-2.1200000000000045,0.0,19.5,63.99666666666667,480.99,0.0,70.0,0.0,,0.0,,,70.66333333333334,,,84.0,69.0,,,3.289999999999999,0.0
2025-02-28 08:30:00,475.33666666666664,-8.480000000000018,0.0,19.166666666666668,63.949999999999996,480.99,0.0,70.0,0.0,,0.0,,,70.54333333333334,,,84.0,69.0,,,3.229999999999997,0.0
2025-02-28 08:45:00,492.2833333333333,,0.0,19.0,63.85333333333333,480.99,0.0,70.0,0.0,,0.0,,,70.43666666666667,,,84.0,69.0,,,,
2025-02-28 09:00:00,478.8666666666666,8.46999999999997,0.0,19.166666666666668,63.81666666666666,480.99,0.0,70.0,0.0,,0.0,,,70.29333333333334,,,84.0,69.0,,,3.230000000000004,0.0
2025-02-28 09:15:00,485.9266666666667,4.230000000000018,0.0,19.5,63.77,480.99,0.0,70.0,0.0,,0.0,,,70.25,,,84.0,69.0,,,3.270000000000003,0.0
2025-02-28 09:30:00,476.04333333333335,-2.1200000000000045,0.0,19.5,63.73333333333333,480.99,0.0,70.0,0.0,,0.0,,,70.14666666666666,,,84.0,69.0,,,3.280000000000001,0.0
2025-02-28 09:45:00,476.75,-10.600000000000023,0.0,19.666666666666668,63.75333333333333,480.99,0.0,70.0,0.03,,0.0,,,70.07333333333334,,,84.0,69.0,,,3.299999999999997,0.0
2025-02-28 10:00:00,476.75,12.70999999999998,0.0,20.5,64.08666666666666,480.99,0.0,70.0,3.2733333333333334,,0.0,,,69.85,,,84.0,69.0,,,3.210000000000001,0.0
2025-02-28 10:15:00,483.81,12.70999999999998,0.0,21.0,64.06333333333333,480.99,0.0,70.0,5.08,,0.0,,,69.82,,,84.0,69.0,,,3.530000000000001,0.0
2025-02-28 10:30:00,473.92333333333335,-23.310000000000002,0.0,20.666666666666668,64.17333333333333,480.99,0.0,70.0,8.916666666666666,,0.0,,,69.71666666666665,,,84.0,69.0,,,3.4599999999999937,0.0
2025-02-28 10:45:00,488.0466666666667,14.829999999999984,0.0,20.833333333333332,64.45333333333333,480.99,0.0,70.0,11.706666666666669,,0.0,,,69.67999999999999,,,84.0,69.0,,,3.2900000000000063,0.0
2025-02-28 11:00:00,473.2133333333333,-16.960000000000036,0.0,21.0,65.39999999999999,480.99,0.0,70.0,15.75,,0.0,,,69.60666666666667,,,84.0,69.0,,,3.9299999999999926,0.0
2025-02-28 11:15:00,482.40000000000003,0.0,0.0,21.0,66.08666666666667,480.99,0.0,70.0,17.726666666666667,,0.0,,,69.64333333333333,,,84.0,69.0,,,4.980000000000004,0.0
2025-02-28 11:30:00,484.5133333333333,6.349999999999966,0.0,20.666666666666668,66.50333333333333,480.99,0.0,70.0,19.593333333333334,,0.0,,,69.66000000000001,,,84.0,69.0,,,5.590000000000003,0.0
2025-02-28 11:45:00,488.05,12.70999999999998,0.0,21.0,67.24666666666667,480.99,0.0,70.0,22.596666666666664,,0.0,,,69.64333333333333,,,84.0,69.0,,,5.960000000000008,0.0
2025-02-28 12:00:00,473.92333333333335,-6.360000000000014,0.0,21.0,67.53333333333333,480.99,0.0,70.0,24.49,,0.0,,,69.68333333333334,,,84.0,69.0,,,6.829999999999991,0.0
2025-02-28 12:15:00,475.3333333333333,4.230000000000018,0.0,21.5,68.02999999999999,480.99,0.0,70.0,26.346666666666668,,0.0,,,69.69,,,84.0,69.0,,,7.509999999999998,0.0
2025-02-28 12:30:00,480.9866666666667,10.589999999999975,0.0,21.666666666666668,68.48666666666666,480.99,0.0,70.0,28.37,,0.0,,,69.69666666666666,,,84.0,69.0,,,8.150000000000006,0.0
2025-02-28 12:45:00,475.33666666666664,-2.1200000000000045,0.0,21.833333333333332,69.32666666666667,480.99,0.0,70.0,30.459999999999997,,0.0,,,69.69666666666666,,,84.0,69.0,,,8.900000000000006,0.0
2025-02-28 13:00:00,484.5133333333333,2.1100000000000136,0.0,21.666666666666668,69.56,480.99,0.0,70.0,30.186666666666667,,0.0,,,69.82333333333334,,,84.0,69.0,,,8.810000000000002,0.0
2025-02-28 13:15:00,487.3433333333333,2.1100000000000136,0.0,22.0,68.58333333333333,480.99,0.0,70.0,25.78333333333333,,0.0,,,70.05333333333333,,,84.0,69.0,,,8.080000000000005,0.0
2025-02-28 13:30:00,479.5733333333333,-4.240000000000009,0.0,21.833333333333332,68.24333333333334,480.99,0.0,70.0,23.75333333333333,,0.0,,,70.11666666666667,,,84.0,69.0,,,6.810000000000009,0.0
2025-02-28 13:45:00,491.5833333333333,19.069999999999993,0.0,22.0,68.55666666666667,480.99,0.0,70.0,23.126666666666665,,0.0,,,70.09,,,84.0,69.0,,,6.1100000000000065,0.0
2025-02-28 14:00:00,483.1033333333333,6.349999999999966,0.0,21.833333333333332,69.05666666666667,480.99,0.0,70.0,22.21666666666667,,0.0,,,70.10666666666667,,,84.0,69.0,,,5.890000000000008,0.0
2025-02-28 14:15:00,472.51,-10.600000000000023,0.0,20.333333333333332,69.26666666666667,480.99,0.0,70.0,22.173333333333332,,0.0,,,70.10000000000001,,,84.0,69.0,,,5.519999999999996,0.0
2025-02-28 14:30:00,478.16,-10.600000000000023,0.0,17.5,67.81333333333333,480.99,0.0,70.0,18.496666666666666,,0.0,,,70.2,,,84.0,69.0,,,4.439999999999998,0.0
2025-02-28 14:45:00,486.6366666666667,14.829999999999984,0.0,15.0,67.35333333333334,480.99,0.0,70.0,17.103333333333335,,0.0,,,70.19333333333334,,,84.0,69.0,,,4.3799999999999955,0.0
2025-02-28 15:00:00,492.2833333333333,21.180000000000007,0.0,13.166666666666666,66.62,480.99,0.0,70.0,15.17,,0.0,,,70.20333333333333,,,84.0,69.0,,,3.0800000000000054,0.0
2025-02-28 15:15:00,479.5733333333333,10.589999999999975,0.0,13.666666666666666,67.15333333333332,480.99,0.0,70.0,18.343333333333334,,0.0,,,69.99666666666667,,,84.0,69.0,,,3.4599999999999937,0.0
2025-02-28 15:30:00,493.7,12.70999999999998,0.0,13.0,67.55333333333333,480.99,0.0,70.0,19.026666666666667,,0.0,,,69.98,,,84.0,69.0,,,4.079999999999998,0.0
2025-02-28 15:45:00,476.04333333333335,-4.240000000000009,0.0,12.333333333333334,67.21666666666665,480.99,0.0,70.0,18.576666666666668,,0.0,,,69.99,,,84.0,69.0,,,4.030000000000001,0.0
2025-02-28 16:00:00,478.16,-14.840000000000032,0.0,11.0,67.62666666666667,480.99,0.0,70.0,20.183333333333334,,0.0,,,69.92,,,84.0,69.0,,,3.780000000000001,0.0
2025-02-28 16:15:00,481.6933333333333,-2.1200000000000045,0.0,10.0,68.95333333333333,480.99,0.0,70.0,25.77333333333333,,0.0,,,69.7,,,84.0,69.0,,,4.560000000000002,0.0
2025-02-28 16:30:00,476.04333333333335,-6.360000000000014,0.0,8.666666666666666,70.68333333333334,480.99,0.0,70.0,32.43,,0.0,,,69.51333333333334,,,84.0,69.0,,,6.609999999999999,0.0
2025-02-28 16:45:00,483.1033333333333,2.1100000000000136,0.0,9.0,72.22333333333334,480.99,0.0,70.0,36.04,,0.0,,,69.51333333333334,,,84.0,69.0,,,8.660000000000004,0.0
2025-02-28 17:00:00,485.22,8.46999999999997,0.0,8.0,73.87,480.99,0.0,70.0,40.25333333333334,,0.0,,,69.48333333333333,,,84.0,69.0,,,9.169999999999995,0.0
2025-02-28 17:15:00,480.9866666666667,2.1100000000000136,0.0,6.5,76.89666666666666,480.99,0.0,70.0,46.43,,0.0,,,69.39,,,84.0,69.0,,,11.910000000000004,0.0
2025-02-28 17:30:00,476.75,-4.240000000000009,0.0,5.5,77.81,480.99,0.0,70.0,47.913333333333334,,0.0,,,69.51,,,84.0,69.0,,,14.049999999999997,0.0
2025-02-28 17:45:00,473.92333333333335,-2.1200000000000045,0.0,4.666666666666667,78.11333333333333,480.99,0.0,70.0,48.51333333333334,,0.0,,,69.64333333333333,,,84.0,69.0,,,13.400000000000006,0.0
2025-02-28 18:00:00,480.9866666666667,-4.240000000000009,0.0,5.666666666666667,79.87,480.99,0.0,70.0,52.296666666666674,,0.0,,,69.61,,,84.0,69.0,,,14.97999999999999,0.0
2025-02-28 18:15:00,480.27666666666664,-10.600000000000023,0.0,6.5,78.24333333333334,480.99,0.0,70.0,49.836666666666666,,0.0,,,69.83666666666666,,,84.0,69.0,,,15.0,0.0
2025-02-28 18:30:00,482.3966666666667,4.230000000000018,0.0,6.666666666666667,79.89999999999999,480.99,0.0,70.0,54.23,,0.0,,,69.69,,,84.0,69.0,,,14.740000000000002,0.0
2025-02-28 18:45:00,476.04333333333335,0.0,0.0,7.0,82.08333333333333,480.99,0.0,70.0,58.20666666666667,,0.0,,,69.64666666666666,,,84.0,69.0,,,17.08,0.0
2025-02-28 19:00:00,484.52,0.0,0.0,7.0,81.39666666666666,480.99,0.0,70.0,55.43333333333334,,0.0,,,69.86999999999999,,,84.0,69.0,,,16.519999999999996,0.0
2025-02-28 19:15:00,491.5833333333333,16.94999999999999,0.0,7.166666666666667,82.16666666666667,480.99,0.0,70.0,57.166666666666664,,0.0,,,69.81,,,84.0,69.0,,,16.17,0.0
2025-02-28 19:30:00,472.51,-23.310000000000002,0.0,7.333333333333333,84.36666666666667,480.99,0.0,70.0,62.63666666666668,,0.0,,,69.64666666666666,,,84.0,69.0,,,18.070000000000007,0.0
2025-02-28 19:45:00,491.58,27.539999999999964,0.0,7.333333333333333,79.77666666666666,480.99,0.0,70.0,61.14666666666667,,0.0,,,69.82333333333334,,,84.0,69.0,,,22.159999999999997,0.0
2025-02-28 20:00:00,482.40000000000003,6.349999999999966,0.0,7.0,81.89,480.99,0.0,70.0,60.71,,0.0,,,69.90666666666665,,,84.0,69.0,,,17.129999999999995,0.0
2025-02-28 20:15:00,474.6266666666667,-8.480000000000018,0.0,7.0,75.76666666666667,480.99,0.0,70.0,56.666666666666664,,0.0,,,70.08,,,84.0,69.0,,,18.29,0.0
2025-02-28 20:30:00,484.51666666666665,4.230000000000018,0.0,7.166666666666667,76.69333333333333,480.99,0.0,70.0,58.416666666666664,,0.0,,,69.96333333333332,,,84.0,69.0,,,18.17,0.0
2025-02-28 20:45:00,491.5833333333333,16.94999999999999,0.0,7.0,76.98666666666666,480.99,0.0,70.0,58.99,,0.0,,,69.96,,,84.0,69.0,,,19.010000000000005,0.0
2025-02-28 21:00:00,491.57666666666665,6.349999999999966,0.0,7.166666666666667,78.61333333333333,480.99,0.0,70.0,63.123333333333335,,0.0,,,69.78333333333333,,,84.0,69.0,,,19.190000000000005,0.0
2025-02-28 21:15:00,471.8033333333333,-4.240000000000009,0.0,7.666666666666667,80.92333333333333,480.99,0.0,70.0,69.05666666666666,,0.0,,,69.60666666666667,,,84.0,69.0,,,21.07,0.0
2025-02-28 21:30:00,481.6933333333333,-2.1200000000000045,0.0,7.833333333333333,82.57333333333334,480.99,0.0,70.0,73.34666666666666,,0.0,,,69.55,,,84.0,69.0,,,23.260000000000005,0.0
2025-02-28 21:45:00,473.92333333333335,0.0,0.0,7.5,83.18666666666667,480.99,0.0,70.0,75.06333333333333,,0.0,,,69.61,,,84.0,69.0,,,24.03,0.0
2025-02-28 22:00:00,478.8666666666666,4.230000000000018,0.0,7.0,84.66666666666667,480.99,0.0,70.0,79.99333333333334,,0.0,,,69.53333333333332,,,84.0,69.0,,,24.749999999999993,0.0
2025-02-28 22:15:00,477.45666666666665,-4.240000000000009,0.0,7.166666666666667,84.43333333333334,480.99,0.0,70.0,78.48666666666666,,0.0,,,69.74333333333333,,,84.0,69.0,,,25.68,0.0
2025-02-28 22:30:00,476.03999999999996,-12.720000000000027,0.0,7.333333333333333,84.55666666666667,480.99,0.0,70.0,79.0,,0.0,,,69.80666666666667,,,84.0,69.0,,,24.740000000000002,0.0
2025-02-28 22:45:00,483.1033333333333,-4.240000000000009,0.0,7.333333333333333,84.06,480.99,0.0,70.0,77.53,,0.0,,,69.91333333333334,,,84.0,69.0,,,25.160000000000004,0.0
2025-02-28 23:00:00,485.93,4.230000000000018,0.0,7.833333333333333,84.39333333333333,480.99,0.0,70.0,80.29666666666667,,0.0,,,69.79,,,84.0,69.0,,,25.189999999999998,0.0
2025-02-28 23:15:00,467.56333333333333,-33.910000000000025,0.0,7.833333333333333,85.02,480.99,0.0,70.0,83.73666666666666,,0.0,,,69.74,,,84.0,69.0,,,25.93,0.0
2025-02-28 23:30:00,488.05,-2.1200000000000045,0.0,7.666666666666667,85.07666666666667,480.99,0.0,70.0,85.86666666666667,,0.0,,,69.72,,,84.0,69.0,,,26.79,0.0
2025-02-28 23:45:00,488.05,2.1100000000000136,0.0,8.0,85.27999999999999,480.99,0.0,70.0,87.57666666666667,,0.0,,,69.74,,,84.0,69.0,,,26.929999999999993,0.0
2025-03-01 00:00:00,480.28,-2.1200000000000045,0.0,8.333333333333334,90.35000000000001,480.99,0.0,70.0,90.24333333333334,,0.0,,,69.69666666666666,,,84.0,69.0,,,26.050000000000004,0.0
2025-03-01 00:15:00,489.46000000000004,12.70999999999998,0.0,8.0,88.51333333333334,480.99,0.0,70.0,92.5,,0.0,,,69.69333333333333,,,84.0,69.0,,,29.200000000000003,0.0
2025-03-01 00:30:00,485.93,10.589999999999975,0.0,8.166666666666666,91.5,480.99,0.0,70.0,92.50333333333333,,0.0,,,69.80333333333333,,,84.0,69.0,,,26.840000000000003,0.0
2025-03-01 00:45:00,476.04333333333335,-6.360000000000014,0.0,8.333333333333334,90.27,480.99,0.0,70.0,91.12,,0.0,,,69.91000000000001,,,84.0,69.0,,,29.700000000000003,0.0
2025-03-01 01:00:00,476.03999999999996,10.589999999999975,0.0,8.333333333333334,91.43333333333334,480.99,0.0,70.0,92.41333333333334,,0.0,,,69.88,,,84.0,69.0,,,27.370000000000005,0.0
2025-03-01 01:15:00,477.4533333333334,-10.600000000000023,0.0,8.666666666666666,89.92999999999999,480.99,0.0,70.0,93.31666666666666,,0.0,,,69.88333333333333,,,84.0,69.0,,,29.159999999999997,0.0
2025-03-01 01:30:00,478.16,-4.240000000000009,0.0,8.833333333333334,93.83666666666666,480.99,0.0,70.0,95.04,,0.0,,,69.86,,,84.0,69.0,,,28.049999999999997,0.0
2025-03-01 01:45:00,485.93,-6.360000000000014,0.0,8.5,93.60000000000001,480.99,0.0,70.0,95.48,,0.0,,,69.86333333333333,,,84.0,69.0,,,28.52000000000001,0.0
2025-03-01 02:00:00,484.51666666666665,2.1100000000000136,0.0,8.5,93.44333333333333,480.99,0.0,70.0,96.10333333333334,,0.0,,,69.89,,,84.0,69.0,,,28.709999999999994,0.0
2025-03-01 02:15:00,471.09999999999997,-19.069999999999993,0.0,8.666666666666666,93.19333333333333,480.99,0.0,70.0,93.84666666666665,,0.0,,,70.02,,,84.0,69.0,,,28.460000000000008,0.0
2025-03-01 02:30:00,475.3333333333333,-14.840000000000032,0.0,9.0,92.89999999999999,480.99,0.0,70.0,93.77666666666666,,0.0,,,70.02,,,84.0,69.0,,,28.0,0.0
2025-03-01 02:45:00,476.03999999999996,4.230000000000018,0.0,8.833333333333334,93.03666666666668,480.99,0.0,70.0,95.25,,0.0,,,69.93666666666667,,,84.0,69.0,,,28.680000000000007,0.0
2025-03-01 03:00:00,480.28,-4.240000000000009,0.0,9.166666666666666,93.05,480.99,0.0,70.0,96.77333333333333,,0.0,,,69.90333333333334,,,84.0,69.0,,,28.540000000000006,0.0
2025-03-01 03:15:00,478.16333333333336,-4.240000000000009,0.0,8.666666666666666,92.69333333333333,480.99,0.0,70.0,93.42,,0.0,,,70.07000000000001,,,84.0,69.0,,,28.799999999999997,0.0
2025-03-01 03:30:00,479.5733333333333,-2.1200000000000045,0.0,8.833333333333334,92.56,480.99,0.0,70.0,93.51666666666667,,0.0,,,70.02333333333333,,,84.0,69.0,,,28.14999999999999,0.0
2025-03-01 03:45:00,470.39000000000004,-23.310000000000002,0.0,8.666666666666666,92.85666666666667,480.99,0.0,70.0,94.78333333333335,,0.0,,,69.95,,,84.0,69.0,,,28.58,0.0
2025-03-01 04:00:00,470.39000000000004,-8.480000000000018,0.0,8.5,92.82666666666667,480.99,0.0,70.0,98.15000000000002,,0.0,,,69.84,,,84.0,69.0,,,28.99000000000001,0.0
2025-03-01 04:15:00,473.92333333333335,-4.240000000000009,0.0,8.5,92.60000000000001,480.99,0.0,70.0,99.59666666666668,,0.0,,,69.75333333333333,,,84.0,69.0,,,28.999999999999993,0.0
2025-03-01 04:30:00,472.51,-6.360000000000014,0.0,8.166666666666666,92.37333333333333,480.99,0.0,70.0,100.0,,0.0,,,69.76333333333334,,,84.0,69.0,,,28.979999999999997,0.0
2025-03-01 04:45:00,489.46000000000004,12.70999999999998,0.0,8.0,92.235,480.99,0.0,70.0,100.0,,0.0,,,69.87,,,84.0,69.0,,,29.239999999999995,0.0
2025-03-01 05:00:00,484.51666666666665,0.0,0.0,8.166666666666666,92.68,480.99,0.0,70.0,100.0,,0.0,,,69.6,,,84.0,69.0,,,29.169999999999995,0.0
2025-03-01 05:15:00,474.62999999999994,-2.1200000000000045,0.0,7.666666666666667,92.53666666666668,480.99,0.0,70.0,100.0,,0.0,,,69.55666666666666,,,84.0,69.0,,,29.009999999999998,0.0
2025-03-01 05:30:00,476.04333333333335,12.70999999999998,0.0,7.5,92.10000000000001,480.99,0.0,70.0,100.0,,0.0,,,69.60333333333334,,,84.0,69.0,,,29.480000000000004,0.0
2025-03-01 05:45:00,485.22333333333336,-4.240000000000009,0.0,7.333333333333333,91.33333333333333,480.99,0.0,70.0,100.0,,0.0,,,69.66333333333334,,,84.0,69.0,,,29.620000000000005,0.0
2025-03-01 06:00:00,477.4533333333334,4.230000000000018,0.0,7.166666666666667,90.44666666666666,480.99,0.0,70.0,100.0,,0.0,,,69.68666666666667,,,84.0,69.0,,,29.869999999999997,0.0
2025-03-01 06:15:00,476.75,0.0,0.0,6.833333333333333,89.72666666666667,480.99,0.0,70.0,100.0,,0.0,,,69.70333333333333,,,84.0,69.0,,,29.990000000000002,0.0
2025-03-01 06:30:00,484.5133333333333,2.1100000000000136,0.0,6.5,88.56666666666666,480.99,0.0,70.0,100.0,,0.0,,,69.78333333333335,,,84.0,69.0,,,30.490000000000002,0.0
2025-03-01 06:45:00,481.6933333333333,0.0,0.0,5.5,88.99666666666667,480.99,0.0,70.0,100.0,,0.0,,,69.80666666666667,,,84.0,69.0,,,30.669999999999995,0.0
2025-03-01 07:00:00,475.3333333333333,2.1100000000000136,0.0,8.333333333333334,90.29666666666667,480.99,0.0,70.0,100.0,,0.0,,,69.96666666666667,,,84.0,69.0,,,30.929999999999993,0.0
2025-03-01 07:15:00,485.93,16.94999999999999,0.0,10.166666666666666,91.01333333333332,480.99,0.0,70.0,100.0,,0.0,,,69.98,,,84.0,69.0,,,30.549999999999997,0.0
2025-03-01 07:30:00,481.69,-16.960000000000036,0.0,10.666666666666666,91.25333333333333,480.99,0.0,70.0,99.45666666666666,,0.0,,,70.01666666666667,,,84.0,69.0,,,30.64,0.0
2025-03-01 07:45:00,476.03999999999996,-6.360000000000014,0.0,11.5,91.39666666666666,480.99,0.0,70.0,96.93666666666667,,0.0,,,70.10666666666667,,,84.0,69.0,,,30.949999999999996,0.0
2025-03-01 08:00:00,479.5733333333333,-8.480000000000018,0.0,12.0,91.23,480.99,0.0,70.0,94.25,,0.0,,,70.18333333333334,,,84.0,69.0,,,30.97,0.0
2025-03-01 08:15:00,481.6933333333333,-4.240000000000009,0.0,13.166666666666666,90.79,480.99,0.0,70.0,90.77,,0.0,,,70.27333333333333,,,84.0,69.0,,,30.499999999999993,0.0
2025-03-01 08:30:00,475.33666666666664,-12.720000000000027,0.0,13.0,89.98333333333333,480.99,0.0,70.0,86.08666666666666,,0.0,,,70.38,,,84.0,69.0,,,29.89,0.0
2025-03-01 08:45:00,483.81,-4.240000000000009,0.0,13.5,88.90666666666668,480.99,0.0,70.0,82.24666666666667,,0.0,,,70.41666666666667,,,84.0,69.0,,,28.979999999999997,0.0
2025-03-01 09:00:00,478.16,-10.600000000000023,0.0,14.166666666666666,87.85666666666667,480.99,0.0,70.0,77.01333333333334,,0.0,,,70.52999999999999,,,84.0,69.0,,,27.759999999999998,0.0
2025-03-01 09:15:00,488.05,16.94999999999999,0.0,15.0,85.75999999999999,480.99,0.0,70.0,69.45666666666666,,0.0,,,70.64999999999999,,,84.0,69.0,,,26.059999999999995,0.0
2025-03-01 09:30:00,473.9266666666667,-21.189999999999998,0.0,15.333333333333334,83.36666666666666,480.99,0.0,70.0,63.67333333333334,,0.0,,,70.68,,,84.0,69.0,,,23.499999999999993,0.0
2025-03-01 09:45:00,482.3966666666667,-10.600000000000023,0.0,15.666666666666666,80.46333333333332,480.99,0.0,70.0,56.620000000000005,,0.0,,,70.76666666666667,,,84.0,69.0,,,21.470000000000006,0.0
2025-03-01 10:00:00,479.5733333333333,6.349999999999966,0.0,17.0,77.13,480.99,0.0,70.0,48.39666666666667,,0.0,,,70.85666666666667,,,84.0,69.0,,,17.93,0.0
2025-03-01 10:15:00,481.6933333333333,12.70999999999998,0.0,18.0,73.04333333333334,480.99,0.0,70.0,39.053333333333335,,0.0,,,70.98,,,84.0,69.0,,,14.060000000000002,0.0
2025-03-01 10:30:00,480.98333333333335,6.349999999999966,0.0,18.0,69.56666666666666,480.99,0.0,70.0,30.790000000000003,,0.0,,,71.04666666666667,,,84.0,69.0,,,9.86,0.0
2025-03-01 10:45:00,472.5133333333333,0.0,0.0,18.333333333333332,67.14333333333333,480.99,0.0,70.0,22.423333333333332,,0.0,,,71.05333333333334,,,84.0,69.0,,,7.390000000000001,0.0
2025-03-01 11:00:00,472.51,-10.600000000000023,0.0,18.5,64.93333333333334,480.99,0.0,70.0,13.533333333333333,,0.0,,,71.08,,,84.0,69.0,,,5.359999999999999,0.0
2025-03-01 11:15:00,478.16,-8.480000000000018,0.0,18.5,63.86333333333334,480.99,0.0,70.0,4.803333333333334,,0.0,,,71.1,,,84.0,69.0,,,3.3999999999999986,0.0
2025-03-01 11:30:00,492.28666666666663,10.589999999999975,0.0,19.166666666666668,64.12666666666667,480.99,0.0,70.0,0.0,,0.0,,,71.1,,,84.0,69.0,,,3.479999999999997,0.0
2025-03-01 11:45:00,487.34000000000003,8.46999999999997,0.0,19.25,64.185,480.99,0.0,70.0,0.0,,0.0,,,71.08,,,84.0,69.0,,,3.460000000000001,0.0
2025-03-01 12:00:00,480.28,-6.360000000000014,0.0,19.166666666666668,64.08999999999999,480.99,0.0,70.0,0.0,,0.0,,,70.87,,,84.0,69.0,,,3.5500000000000043,0.0
2025-03-01 12:15:00,486.6333333333334,12.70999999999998,0.0,19.666666666666668,64.16333333333334,480.99,0.0,70.0,0.0,,0.0,,,70.63666666666667,,,84.0,69.0,,,3.5600000000000023,0.0
