time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 18:00:00,929.4833333333332,,0.0,99.83333333333333,74.83666666666666,1094.05,0.0,70.0,47.51666666666667,74.0,0.0,70.0,0.0,72.0,70.68,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 18:15:00,997.9933333333333,,0.0,99.83333333333333,72.91333333333334,1078.51,0.0,70.0,45.80666666666667,74.0,0.0,70.0,0.0,72.0,70.51666666666667,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 18:30:00,1070.0333333333333,,0.0,100.0,76.06333333333333,1101.82,0.0,70.0,48.1,74.0,0.0,70.0,0.0,72.0,70.25666666666666,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 18:45:00,1040.3666666666666,,0.0,99.83333333333333,77.75,1118.7700000000002,0.0,70.0,50.03333333333333,74.0,0.0,70.0,0.0,72.0,70.11333333333333,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 19:00:00,1026.95,,0.0,100.0,75.40333333333332,1104.64,0.0,70.0,48.57666666666666,74.0,0.0,70.0,0.0,72.0,70.14333333333333,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 19:15:00,1097.58,-72.04000000000008,0.0,99.5,72.40666666666667,1091.22,0.0,70.0,47.23333333333333,74.0,0.0,70.0,0.0,72.0,70.16333333333334,0.20000000000000284,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 19:30:00,1072.86,4.240000000000009,0.0,87.0,72.16666666666667,1064.38,0.0,70.0,44.49333333333334,74.0,0.0,70.0,0.0,72.0,70.22666666666667,0.12000000000000455,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 19:45:00,1043.9033333333334,-10.590000000000146,0.0,82.5,71.72,1031.8933333333334,0.0,70.0,40.943333333333335,74.0,0.0,70.0,0.0,72.0,70.29333333333334,0.269999999999996,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 20:00:00,1003.6433333333333,-8.470000000000027,0.0,77.5,71.44333333333333,992.34,0.0,70.0,36.88,74.0,0.0,70.0,0.0,72.0,70.37333333333333,0.3400000000000034,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 20:15:00,921.0066666666667,0.0,0.0,71.16666666666667,71.24666666666667,954.9066666666668,0.0,70.0,33.266666666666666,74.0,0.0,70.0,0.0,72.0,70.41333333333334,0.37999999999999545,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 20:30:00,929.4833333333332,-16.949999999999932,0.0,67.5,71.12333333333333,914.65,0.0,70.0,28.94333333333333,74.0,0.0,70.0,0.0,72.0,70.46666666666667,0.45000000000000284,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 20:45:00,870.1533333333333,8.480000000000018,0.0,65.0,80.88333333333334,868.0366666666667,0.0,70.0,23.933333333333334,74.0,0.0,70.0,0.0,72.0,70.52,0.45000000000000284,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 21:00:00,817.18,-6.360000000000014,0.0,61.333333333333336,73.49,812.2400000000001,0.0,70.0,18.133333333333333,74.0,0.0,70.0,0.0,72.0,70.60333333333334,0.5400000000000063,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 21:15:00,726.7766666666666,16.949999999999932,0.0,55.0,68.67,723.9466666666667,0.0,70.0,9.036666666666667,74.0,0.0,70.0,0.0,72.0,70.79333333333334,0.6099999999999994,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 21:30:00,646.2566666666667,8.480000000000018,0.0,49.666666666666664,67.88,642.7266666666666,0.0,70.0,0.33,74.0,0.0,70.0,0.0,72.0,70.99000000000001,0.9300000000000068,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 21:45:00,636.37,2.1200000000000045,0.0,49.833333333333336,67.87666666666667,639.9,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.89666666666666,1.1099999999999994,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 22:00:00,643.4333333333334,-8.470000000000027,0.0,50.0,67.91666666666667,639.9,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.75333333333333,0.8299999999999983,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 22:15:00,637.0766666666667,6.360000000000014,0.0,50.166666666666664,67.82666666666667,639.9,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.56333333333333,0.6800000000000068,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 22:30:00,656.8566666666667,2.1200000000000045,0.0,50.166666666666664,67.71333333333332,639.9,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.26333333333334,0.5,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 22:45:00,680.87,29.670000000000073,0.0,52.333333333333336,67.70333333333333,667.4466666666667,0.0,70.0,2.63,74.0,0.0,70.0,0.0,72.0,69.87666666666667,0.14000000000000057,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 23:00:00,755.0266666666666,0.0,0.0,61.166666666666664,68.52666666666666,789.6366666666667,0.0,70.0,15.523333333333333,74.0,0.0,70.0,0.0,72.0,69.36,-0.29000000000000625,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 23:15:00,940.7833333333333,-52.969999999999914,0.0,72.0,69.75,941.4900000000001,0.0,70.0,31.3,74.0,0.0,70.0,0.0,72.0,68.90333333333332,-0.8499999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 23:30:00,1050.9633333333334,-25.42999999999995,0.0,80.5,70.89333333333333,1060.1433333333332,0.0,70.0,43.669999999999995,74.0,0.0,70.0,0.0,72.0,68.74,-1.230000000000004,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 23:45:00,1106.0566666666666,-25.419999999999845,0.0,91.5,73.94,1141.3733333333332,0.0,70.0,52.419999999999995,74.0,0.0,70.0,0.0,72.0,68.77999999999999,-1.2600000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 00:00:00,1125.8333333333333,-57.20999999999981,0.0,100.0,80.72000000000001,1237.4266666666665,0.0,70.0,62.330000000000005,74.0,0.0,70.0,0.0,72.0,68.75,-1.2600000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 00:15:00,1173.1533333333334,-105.94000000000005,0.0,100.0,85.14333333333333,1312.2933333333333,0.0,70.0,70.11666666666666,74.0,0.0,70.0,0.0,72.0,68.82,-1.2600000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 00:30:00,1152.6733333333334,-224.6099999999999,0.0,100.0,82.56,1389.9866666666667,0.0,70.0,77.92666666666666,74.0,0.0,70.0,0.0,72.0,68.84666666666666,-1.1400000000000006,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 00:45:00,1109.5866666666668,-237.31000000000017,0.0,100.0,88.13333333333333,1466.2666666666667,0.0,70.0,86.19,74.0,0.0,70.0,0.0,72.0,68.86666666666666,-1.1700000000000017,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 01:00:00,1176.6833333333334,-394.1100000000001,0.0,100.0,90.73,1539.0133333333333,0.0,70.0,93.74000000000001,74.0,0.0,70.0,0.0,72.0,68.91,-1.1400000000000006,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 01:15:00,1152.6699999999998,-434.3700000000001,0.0,100.0,94.66666666666667,1590.5733333333335,0.0,70.0,98.91666666666667,74.0,0.0,70.0,0.0,72.0,68.99,-1.0300000000000011,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 01:30:00,1139.2533333333333,-444.96000000000004,0.0,100.0,95.65333333333332,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 01:45:00,1149.8466666666666,-461.9100000000001,0.0,100.0,94.61,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.98333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 02:00:00,1114.53,-391.99,0.0,100.0,94.97666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.98333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 02:15:00,1129.36,-489.46000000000004,0.0,100.0,94.91000000000001,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99,-1.0300000000000011,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 02:30:00,1120.8866666666665,-506.4100000000001,0.0,100.0,94.88666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.00333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 02:45:00,1085.57,-483.0999999999999,0.0,100.0,94.89999999999999,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.00333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 03:00:00,1080.6299999999999,-510.6500000000001,0.0,100.0,94.92333333333333,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.00666666666666,-0.9699999999999989,,67.0,69.0,1.0,-1.0,78.0,68.0,,
