time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 01:45:00,634.25,-23.299999999999955,0.0,,86.5,62.669999999999995,637.78,0.0,70.0,,90.42666666666666,74.0,0.0,70.0,0.0,72.0,69.2,-0.7000000000000028,,67.0,69.0,68.0,68.0,,
2025-01-29 02:00:00,636.37,-14.829999999999927,0.0,,87.16666666666667,62.666666666666664,638.4866666666667,0.0,70.0,,97.59333333333332,74.0,0.0,70.0,0.0,72.0,69.14,-0.8499999999999943,,67.0,69.0,68.0,68.0,,
2025-01-29 02:15:00,627.1899999999999,2.1200000000000045,0.0,,87.5,62.81333333333333,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.10000000000001,-0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 02:30:00,651.91,-8.470000000000027,0.0,,87.66666666666667,62.870000000000005,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.11333333333333,-0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 02:45:00,632.84,6.360000000000014,0.0,,87.66666666666667,62.82333333333333,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.13666666666667,-0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 03:00:00,629.3066666666667,-23.309999999999945,0.0,,87.83333333333333,62.78,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.12666666666667,-0.8700000000000045,,67.0,69.0,68.0,68.0,,
2025-01-29 03:15:00,642.0233333333333,-12.709999999999923,0.0,,88.33333333333333,62.81666666666666,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.06,-0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 03:30:00,617.3000000000001,-6.350000000000023,0.0,,88.5,63.00666666666666,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.12666666666667,-0.9000000000000057,,67.0,69.0,68.0,68.0,,
2025-01-29 03:45:00,637.7833333333333,-21.18999999999994,0.0,,89.0,62.99666666666667,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.11333333333333,-0.8700000000000045,,67.0,69.0,68.0,68.0,,
2025-01-29 04:00:00,653.3233333333334,10.600000000000023,0.0,,88.83333333333333,63.03666666666667,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,69.02333333333333,-0.9200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 04:15:00,643.4333333333333,2.1200000000000045,0.0,,89.0,62.99,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,68.99666666666667,-0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 04:30:00,647.67,2.1200000000000045,0.0,,89.16666666666667,62.919999999999995,639.9,0.0,70.0,,100.0,74.0,0.0,70.0,0.0,72.0,68.98333333333333,-1.0100000000000051,,67.0,69.0,68.0,68.0,,
