time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 21:30:00,151.85333333333332,-2.1200000000000045,0.0,4.166666666666667,63.300000000000004,152.56,0.0,68.0,0.0,74.0,0.0,70.0,564.3333333333334,0.0,69.72666666666667,1.8499999999999943,,67.0,69.0,68.0,68.0,,
2025-01-28 21:45:00,151.85333333333332,-2.1200000000000045,0.0,2.5,59.35999999999999,152.56,0.0,68.0,0.0,74.0,0.0,70.0,542.3333333333334,0.0,68.96666666666667,1.4000000000000057,,67.0,69.0,68.0,68.0,,
2025-01-28 22:00:00,151.14666666666668,-2.1200000000000045,0.0,4.333333333333333,62.76333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,483.3333333333333,0.0,68.58666666666666,0.6099999999999994,,67.0,69.0,68.0,68.0,,
2025-01-28 22:15:00,148.32,0.0,0.0,4.0,62.11666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,463.3333333333333,0.0,68.09666666666668,0.46999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-28 22:30:00,149.02666666666667,-6.360000000000014,0.0,2.8333333333333335,59.72666666666667,152.56,0.0,68.0,0.9233333333333333,74.0,0.0,70.0,448.3333333333333,0.0,68.09,0.06999999999999318,,67.0,69.0,68.0,68.0,,
2025-01-28 22:45:00,151.85333333333332,-2.1200000000000045,0.0,4.5,65.17999999999999,152.56,0.0,68.0,5.59,74.0,0.0,70.0,443.3333333333333,0.0,67.79,-0.21999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-28 23:00:00,149.73333333333332,0.0,0.0,4.166666666666667,60.64333333333334,152.56,0.0,68.0,11.14,74.0,0.0,70.0,438.3333333333333,0.0,67.61,-0.06999999999999318,,67.0,69.0,68.0,68.0,,
2025-01-28 23:15:00,153.26666666666668,0.0,0.0,4.166666666666667,66.76666666666667,152.56,0.0,68.0,8.53,74.0,0.0,70.0,435.6666666666667,0.0,67.86333333333333,-0.4899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-28 23:30:00,151.85333333333332,0.0,0.0,3.0,66.98666666666666,152.56,0.0,68.0,4.666666666666667,74.0,0.0,70.0,435.0,0.0,68.04666666666667,0.04000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-28 23:45:00,151.85333333333332,0.0,0.0,3.5,66.95,152.56,0.0,68.0,1.7766666666666666,74.0,0.0,70.0,432.3333333333333,0.0,68.14999999999999,0.04999999999999716,,67.0,69.0,68.0,68.0,,
