time,ClgPct,ClgStg02Cmd,EffRmSp,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,record_index
2025-01-29 14:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.23333333333333,1.0,1.0,0.0,36.333333333333336,53.86666666666667,70.0,68.9,100.0,117
2025-01-29 15:00:00,0.0,1.0,68.2,0.0,1.0,1.0,64.39999999999999,1.0,1.0,0.0,35.0,55.26666666666667,70.0,68.93333333333334,100.0,118
2025-01-29 15:15:00,0.0,1.0,68.2,0.0,1.0,1.0,64.66666666666667,1.0,1.0,0.0,34.0,54.7,70.0,69.26666666666667,100.0,119
2025-01-29 15:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.8,1.0,1.0,0.0,34.0,53.76666666666667,70.0,69.66666666666667,100.0,120
2025-01-29 15:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.89999999999999,1.0,1.0,0.0,34.0,54.1,70.0,70.36666666666666,100.0,121
2025-01-29 16:00:00,0.0,1.0,68.2,0.0,1.0,1.0,65.3,1.0,1.0,0.0,33.333333333333336,54.93333333333334,70.0,70.5,100.0,122
2025-01-29 16:15:00,0.0,1.0,68.2,0.0,1.0,1.0,65.33333333333333,1.0,1.0,0.0,33.0,54.73333333333333,70.0,70.5,100.0,123
2025-01-29 16:30:00,0.0,1.0,68.2,0.0,1.0,1.0,65.4,1.0,1.0,0.0,32.0,56.36666666666667,70.0,70.5,100.0,124
2025-01-29 16:45:00,0.0,1.0,68.2,0.0,1.0,1.0,65.46666666666667,1.0,1.0,0.0,31.666666666666668,56.3,70.0,70.60000000000001,100.0,125
2025-01-29 17:00:00,0.0,1.0,68.2,0.0,1.0,1.0,65.66666666666667,1.0,1.0,0.0,31.0,57.333333333333336,70.0,71.1,100.0,126
2025-01-29 17:15:00,0.0,1.0,68.2,0.0,1.0,1.0,65.96666666666667,1.0,1.0,0.0,29.666666666666668,58.06666666666666,70.0,71.03333333333333,100.0,127
2025-01-29 17:30:00,0.0,1.0,68.2,0.0,1.0,1.0,66.1,1.0,1.0,0.0,29.0,58.36666666666667,70.0,70.9,100.0,128
2025-01-29 17:45:00,0.0,1.0,68.2,0.0,1.0,1.0,66.1,1.0,1.0,0.0,28.0,58.26666666666667,70.0,70.96666666666667,100.0,129
2025-01-29 18:00:00,0.0,1.0,68.2,0.0,1.0,1.0,66.26666666666667,1.0,1.0,0.0,28.0,59.46666666666667,70.0,71.13333333333333,100.0,130
2025-01-29 18:15:00,0.0,1.0,68.2,0.0,1.0,1.0,66.6,1.0,1.0,0.0,27.0,60.1,70.0,71.46666666666667,100.0,131
2025-01-29 18:30:00,0.0,1.0,68.2,0.0,1.0,1.0,66.7,1.0,1.0,0.0,26.0,60.73333333333333,70.0,71.66666666666667,100.0,132
2025-01-29 18:45:00,0.0,1.0,71.8,0.0,1.0,1.0,66.86666666666667,1.0,1.0,0.0,25.33333333333333,61.73333333333333,70.0,71.9,100.0,133
