time,BldgStaticPres,BldgStaticPresSp,ClgPct,ClgStgCmd01,ClgStgCmd02,EconEna,EconEnaSp,EffRmSp,EffSuplAirTempSp,ExhAirDmprFbk,ExhFanSpd,FltAlm,HtgAlm,HtgPct,HtgStgCmd01,HtgStgCmd02,OccCmd,OccStatus,OutAirDmprFbk,OutAirFlow,OutAirTemp,RmTemp,SuplAirHtgSp,SuplAirStaticPres,SuplAirTemp,SuplAirTempAlm,SuplAirTempSp,SuplFanAlm,SuplFanSpd,SuplFanStatus,SuplFanSts,UnoccClgSp,UnoccHtgSp,record_index
2025-01-30 21:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.376666666666665,68.41000000000001,100.0,0.3933333333333333,60.70666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,238
2025-01-30 21:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.10333333333333,68.42333333333333,100.0,0.3933333333333333,60.63333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,239
2025-01-30 21:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,43.99333333333334,68.46333333333332,100.0,0.3999999999999999,60.49,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,240
2025-01-30 21:45:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,43.97666666666667,68.44666666666667,100.0,0.3933333333333333,60.52,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,241
2025-01-30 22:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.25666666666667,68.46666666666667,100.0,0.3899999999999999,60.66333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,242
2025-01-30 22:15:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.67,68.47666666666667,100.0,0.3866666666666667,60.80666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,243
2025-01-30 22:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.99333333333334,68.39666666666666,100.0,0.3833333333333333,61.01,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,244
2025-01-30 22:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.29,68.41,100.0,0.3733333333333333,61.126666666666665,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,245
2025-01-30 23:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.31666666666666,68.42333333333333,100.0,0.3833333333333333,61.13333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,246
2025-01-30 23:15:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.93,68.42,100.0,0.38,60.98,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,247
2025-01-30 23:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.94333333333333,68.44333333333333,100.0,0.3833333333333333,61.0,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,248
2025-01-30 23:45:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.77666666666666,68.41333333333334,100.0,0.3866666666666667,60.93666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,249
2025-01-31 00:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.77666666666666,68.39333333333333,100.0,0.3766666666666666,60.873333333333335,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,250
2025-01-31 00:15:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,44.98,68.43,100.0,0.3833333333333333,60.98333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,251
2025-01-31 00:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.01333333333333,68.35000000000001,100.0,0.3833333333333333,61.02,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,252
2025-01-31 00:45:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.11333333333334,68.43666666666667,100.0,0.3899999999999999,61.01333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,253
2025-01-31 01:00:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.123333333333335,68.41666666666667,100.0,0.4033333333333333,61.05666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,254
2025-01-31 01:15:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.14666666666667,68.41666666666667,100.0,0.3999999999999999,61.04,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,255
2025-01-31 01:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.02,68.42666666666666,100.0,0.3999999999999999,60.92666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,256
2025-01-31 01:45:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.21,68.42,100.0,0.3999999999999999,60.943333333333335,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,257
2025-01-31 02:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.20333333333334,68.47,100.0,0.3933333333333333,60.94,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,258
2025-01-31 02:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.27,68.46,100.0,0.3966666666666666,61.06666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,259
2025-01-31 02:30:00,0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.60333333333333,68.48333333333333,100.0,0.4000000000000001,61.156666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,260
2025-01-31 02:45:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.623333333333335,68.50333333333333,100.0,0.4033333333333333,61.21666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,261
2025-01-31 03:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,45.870000000000005,68.49333333333333,100.0,0.42,61.31333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,262
2025-01-31 03:15:00,-0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,46.88333333333333,68.51333333333334,100.0,0.3899999999999999,61.903333333333336,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,263
2025-01-31 03:30:00,-0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.26666666666667,68.54,100.0,0.3766666666666666,61.98333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,264
2025-01-31 03:45:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.28666666666667,68.53333333333335,100.0,0.3766666666666666,62.05666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,265
2025-01-31 04:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.40333333333333,68.57666666666667,100.0,0.3766666666666666,62.080000000000005,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,266
2025-01-31 04:15:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.42,68.65666666666667,100.0,0.3933333333333333,62.123333333333335,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,267
2025-01-31 04:30:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.126666666666665,68.7,100.0,0.3899999999999999,62.03666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,268
2025-01-31 04:45:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.02666666666667,68.75333333333333,100.0,0.4033333333333333,61.95666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,269
2025-01-31 05:00:00,0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,46.68666666666667,68.75666666666666,100.0,0.3966666666666666,61.82666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,270
2025-01-31 05:15:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,46.79666666666666,68.75,100.0,0.3833333333333333,61.84,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,271
2025-01-31 05:30:00,0.02,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,46.656666666666666,68.72333333333334,100.0,0.42,61.78333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,272
2025-01-31 05:45:00,-0.0166666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,46.75666666666666,68.77,100.0,0.4066666666666667,61.76666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,273
2025-01-31 06:00:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.02666666666666,68.78666666666668,100.0,0.42,61.91333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,274
2025-01-31 06:15:00,0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,47.2,68.79666666666667,100.0,0.43,61.97666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,275
2025-01-31 06:30:00,-0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,48.02333333333333,68.83999999999999,100.0,0.43,62.35333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,276
2025-01-31 06:45:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,49.61333333333334,68.97666666666667,100.0,0.4233333333333333,63.18666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,277
2025-01-31 07:00:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,5000.0,49.56333333333333,68.93666666666667,100.0,0.4033333333333333,63.16,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,278
2025-01-31 07:15:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.333333333333332,5000.0,50.870000000000005,69.04666666666667,100.0,0.4066666666666667,63.76333333333334,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,279
2025-01-31 07:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,5000.0,51.11333333333334,69.09666666666668,100.0,0.4399999999999999,63.63666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,280
2025-01-31 07:45:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,50.88666666666666,69.03,100.0,0.48,63.156666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,281
2025-01-31 08:00:00,-0.0233333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,50.10333333333333,68.99,100.0,0.51,62.75666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,282
2025-01-31 08:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.50666666666666,68.83999999999999,100.0,0.4966666666666666,62.376666666666665,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,283
2025-01-31 08:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.903333333333336,68.89999999999999,100.0,0.5133333333333333,62.35999999999999,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,284
2025-01-31 08:45:00,-0.0233333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.85333333333333,68.85000000000001,100.0,0.5066666666666667,62.44333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,285
2025-01-31 09:00:00,0.0233333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.39666666666667,68.72,100.0,0.48,62.31333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,286
2025-01-31 09:15:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.27333333333333,68.59666666666668,100.0,0.5066666666666667,62.09666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,287
2025-01-31 09:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.13666666666666,68.55333333333333,100.0,0.5066666666666667,62.21333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,288
2025-01-31 09:45:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.95666666666667,68.52,100.0,0.5166666666666667,61.870000000000005,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,289
2025-01-31 10:00:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.830000000000005,68.49,100.0,0.51,61.91,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,290
2025-01-31 10:15:00,0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.79,68.46,100.0,0.4933333333333333,61.74,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,291
2025-01-31 10:30:00,-0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.7,68.45,100.0,0.4933333333333333,61.88666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,292
2025-01-31 10:45:00,0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.75333333333333,68.46333333333332,100.0,0.48,61.84,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,293
2025-01-31 11:00:00,0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.96,68.55,100.0,0.5,61.95666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,294
2025-01-31 11:15:00,0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.803333333333335,68.59333333333333,100.0,0.5,61.91333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,295
2025-01-31 11:30:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.57,68.46666666666667,100.0,0.49,61.74666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,296
2025-01-31 11:45:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,48.88333333333333,68.52999999999999,100.0,0.5066666666666667,62.00333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,297
2025-01-31 12:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.11666666666667,68.48666666666666,100.0,0.5033333333333333,62.23333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,298
2025-01-31 12:15:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,49.95666666666667,68.52333333333333,100.0,0.4833333333333333,62.51666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,299
2025-01-31 12:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,5000.0,51.44333333333333,68.67,100.0,0.48,63.196666666666665,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,300
2025-01-31 12:45:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,5000.0,52.623333333333335,68.70333333333333,100.0,0.5333333333333333,63.61333333333334,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,301
2025-01-31 13:00:00,0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.33333333333333,5000.0,53.93333333333334,68.84666666666666,100.0,0.6,63.656666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,302
2025-01-31 13:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.0,5000.0,55.19,68.84666666666666,100.0,0.7000000000000001,63.48333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,303
2025-01-31 13:30:00,-0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.0,5000.0,55.38,68.79,100.0,0.6933333333333334,63.443333333333335,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,304
2025-01-31 13:45:00,0.02,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.0,5000.0,55.56,68.65666666666667,100.0,0.7633333333333333,63.41,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,305
2025-01-31 14:00:00,-0.0499999999999999,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,36.333333333333336,5000.0,56.34333333333333,68.64,100.0,0.7933333333333333,63.63666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,306
2025-01-31 14:15:00,0.03,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,40.333333333333336,5000.0,57.0,68.63333333333334,100.0,0.8666666666666667,63.64666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,307
2025-01-31 14:30:00,-0.0233333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,45.66666666666666,5000.0,57.72666666666667,68.64999999999999,100.0,0.9366666666666666,63.73666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,308
2025-01-31 14:45:00,-0.02,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,52.333333333333336,5000.0,58.30666666666667,68.60666666666667,100.0,1.07,63.82666666666668,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,309
2025-01-31 15:00:00,0.0166666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,60.333333333333336,5000.0,58.63333333333333,68.46,100.0,1.17,63.88333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,310
2025-01-31 15:15:00,-0.02,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,70.33333333333333,5000.0,59.01333333333333,68.41333333333334,100.0,1.2266666666666666,64.05,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,311
2025-01-31 15:30:00,0.0433333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82.66666666666667,5000.0,59.22,68.28666666666668,100.0,1.1766666666666663,64.07666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,312
2025-01-31 15:45:00,-0.0066666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,92.0,5000.0,59.18,68.08,100.0,1.1466666666666665,63.77,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,313
2025-01-31 16:00:00,-0.0133333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,97.0,5000.0,59.626666666666665,67.71,100.0,1.12,63.626666666666665,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,314
2025-01-31 16:15:00,-0.0366666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,5000.0,59.626666666666665,67.94333333333333,100.0,1.086666666666667,63.406666666666666,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,315
2025-01-31 16:30:00,0.0033333333333333,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,5000.0,59.48,68.07666666666667,100.0,1.0766666666666669,63.32333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,316
2025-01-31 16:45:00,-0.0266666666666666,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,5000.0,59.09,67.96666666666665,100.0,1.12,62.97,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,317
2025-01-31 17:00:00,-0.03,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,5000.0,58.81333333333333,67.82,100.0,1.11,62.72666666666667,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,318
2025-01-31 17:15:00,-0.04,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,5000.0,58.906666666666666,67.72333333333334,100.0,1.0833333333333333,62.71333333333333,0.0,62.0,0.0,100.0,2.0,2.0,85.0,45.0,319
