time,BldgStaticPres,BldgStaticPresSp,ClgPct,ClgStgCmd01,ClgStgCmd02,EconEna,EconEnaSp,EffRmSp,EffSuplAirTempSp,ExhAirDmprFbk,ExhFanSpd,ExhFanStatus,FltAlm,HtgAlm,HtgPct,HtgStgCmd01,HtgStgCmd02,OccCmd,OccStatus,OutAirDmprFbk,OutAirFlow,OutAirTemp,RmTemp,SuplAirHtgSp,SuplAirStaticPres,SuplAirTemp,SuplAirTempAlm,SuplAirTempSp,SuplFanAlm,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode
2025-02-06 03:00:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3723.3333333333335,40.48666666666667,69.57333333333334,100.0,0.8333333333333334,60.72,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 03:15:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3764.3333333333335,40.403333333333336,69.61,100.0,0.8066666666666666,60.703333333333326,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 03:30:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3776.0,40.45333333333334,69.58999999999999,100.0,0.8133333333333334,60.93,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 03:45:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3750.6666666666665,40.733333333333334,69.61666666666666,100.0,0.81,60.833333333333336,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 04:00:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3739.6666666666665,40.54666666666667,69.60666666666667,100.0,0.8133333333333334,60.90333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 04:15:00,0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3700.3333333333335,40.96333333333333,69.62333333333333,100.0,0.8033333333333333,61.096666666666664,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 04:30:00,-0.006666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3753.0,41.23,69.62666666666667,100.0,0.82,61.03333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 04:45:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3755.6666666666665,41.166666666666664,69.67,100.0,0.8166666666666668,61.20333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 05:00:00,-0.006666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3780.3333333333335,41.34666666666667,69.64,100.0,0.82,61.25666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 05:15:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3769.0,41.656666666666666,69.71666666666665,100.0,0.8266666666666667,61.346666666666664,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 05:30:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3753.6666666666665,41.82,69.74333333333334,100.0,0.83,61.49,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 05:45:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3650.6666666666665,42.080000000000005,69.64999999999999,100.0,0.8333333333333334,61.553333333333335,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 06:00:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3661.6666666666665,42.22666666666667,69.64333333333333,100.0,0.8466666666666667,61.49666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 06:15:00,0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3739.0,42.5,69.74333333333334,100.0,0.85,61.68,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 06:30:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3554.6666666666665,42.839999999999996,69.8,100.0,0.8433333333333333,61.843333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 06:45:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3532.3333333333335,43.11333333333334,69.81,100.0,0.8466666666666667,61.906666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 07:00:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3543.6666666666665,43.443333333333335,69.81,100.0,0.8466666666666667,61.98333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 07:15:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3471.3333333333335,43.67666666666667,69.81,100.0,0.8633333333333333,62.10999999999999,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 07:30:00,0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,58.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3464.0,44.24,69.85000000000001,100.0,0.86,62.37,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 07:45:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,57.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3612.0,44.73333333333333,69.86333333333333,100.0,0.86,62.56666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 08:00:00,0.0,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,55.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3796.3333333333335,45.199999999999996,69.91333333333334,100.0,0.8566666666666666,62.806666666666665,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 08:15:00,-0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3623.6666666666665,46.16,69.94333333333333,100.0,0.8733333333333334,63.35333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 08:30:00,-0.006666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3643.3333333333335,49.6,70.04,100.0,0.9,64.64,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 08:45:00,0.0,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,56.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,2984.6666666666665,58.373333333333335,69.70333333333333,100.0,0.9933333333333333,58.49,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 09:00:00,0.0033333333333333335,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,56.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,2910.0,60.29,69.30666666666667,100.0,1.0266666666666666,58.85333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 09:15:00,0.003333333333333334,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,56.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,83.0,2658.0,62.03666666666667,69.31333333333333,100.0,1.0666666666666667,59.56666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 09:30:00,0.03333333333333333,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,56.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,2651.0,62.03,69.38333333333333,100.0,1.0933333333333335,59.72,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 09:45:00,-0.006666666666666667,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,56.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2778.0,61.873333333333335,69.33333333333333,100.0,1.0633333333333335,60.0,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 10:00:00,-0.013333333333333334,0.05000000000000001,41.666666666666664,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2801.6666666666665,61.803333333333335,69.22666666666667,100.0,1.0733333333333335,56.446666666666665,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 10:15:00,-0.003333333333333334,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3183.0,61.663333333333334,68.85000000000001,100.0,0.9633333333333333,53.800000000000004,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 10:30:00,0.036666666666666674,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3207.0,61.27333333333333,68.71333333333332,100.0,0.8933333333333334,53.53,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 10:45:00,0.03,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3170.0,61.07666666666666,68.67,100.0,0.8766666666666666,53.38333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 11:00:00,-0.003333333333333334,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3270.6666666666665,61.416666666666664,68.58,100.0,0.8733333333333334,53.42666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 11:15:00,-0.03,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2990.6666666666665,61.73666666666667,68.53,100.0,0.8566666666666666,53.41,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 11:30:00,0.016666666666666666,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.333333333333333,2910.6666666666665,61.336666666666666,68.52999999999999,100.0,0.8966666666666666,53.156666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 11:45:00,-0.02,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3363.6666666666665,60.77,68.44666666666667,100.0,0.8300000000000001,52.949999999999996,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 12:00:00,-0.07333333333333333,0.05000000000000001,50.0,2.0,1.0,3.0,75.0,52.0,55.666666666666664,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3140.3333333333335,60.053333333333335,68.40666666666667,100.0,0.85,52.51666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 12:15:00,0.02666666666666667,0.05000000000000001,33.333333333333336,2.0,1.0,3.0,75.0,52.0,57.666666666666664,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3394.0,59.15,68.38333333333333,100.0,0.89,53.93,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 12:30:00,-0.043333333333333335,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,59.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3586.6666666666665,57.53333333333333,68.66333333333334,100.0,0.9166666666666666,56.68000000000001,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 12:45:00,0.006666666666666668,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,61.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3312.6666666666665,56.01333333333333,68.73333333333333,100.0,0.9366666666666666,57.416666666666664,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 13:00:00,-0.02666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3577.3333333333335,55.05666666666667,69.3,100.0,1.0066666666666666,63.11333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 13:15:00,0.016666666666666666,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3396.0,54.28333333333333,69.66000000000001,100.0,1.0766666666666669,64.69,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 13:30:00,-0.013333333333333334,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3375.6666666666665,53.623333333333335,69.83999999999999,100.0,1.1333333333333335,65.12333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 13:45:00,-0.02666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3364.6666666666665,53.173333333333325,69.78666666666668,100.0,1.18,65.39333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 14:00:00,-0.03,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3585.0,52.9,69.9,100.0,1.17,65.48,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 14:15:00,-0.025,0.05,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3484.25,52.4475,69.975,100.0,1.13,65.57499999999999,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 14:30:00,0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3693.6666666666665,52.1,70.02,100.0,1.1333333333333333,65.14,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 14:45:00,-0.0075,0.05,6.25,1.25,1.0,3.0,75.0,52.0,61.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3449.75,51.92,69.9325,100.0,1.145,63.5125,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 15:00:00,0.0033333333333333335,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,61.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3468.6666666666665,51.77,69.14666666666666,100.0,1.0733333333333335,59.26,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 15:15:00,-0.006666666666666667,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,59.666666666666664,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3429.6666666666665,51.79,69.42,100.0,1.12,62.416666666666664,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 15:30:00,-0.0033333333333333335,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3668.6666666666665,51.43333333333334,68.92,100.0,1.02,55.64000000000001,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 15:45:00,0.0033333333333333327,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3526.0,51.57333333333333,68.72,100.0,1.0333333333333334,55.39666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 16:00:00,-0.023333333333333334,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3441.3333333333335,51.82666666666666,68.65666666666667,100.0,1.05,55.50666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 16:15:00,0.0,0.05000000000000001,25.0,2.0,1.0,3.0,75.0,52.0,59.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3478.0,51.98,68.54333333333334,100.0,1.0566666666666666,55.61666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 16:30:00,-0.0033333333333333335,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,60.333333333333336,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3427.0,52.25666666666666,68.56,100.0,1.05,58.43666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 16:45:00,-0.0033333333333333327,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3346.0,52.73333333333333,69.35666666666667,100.0,1.1166666666666667,65.64999999999999,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 17:00:00,0.0,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3287.3333333333335,53.45333333333334,69.54333333333334,100.0,1.18,63.54333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 17:15:00,-0.01333333333333333,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3402.6666666666665,53.623333333333335,69.08666666666666,100.0,1.11,60.75333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 17:30:00,-0.02666666666666667,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3264.3333333333335,53.57333333333333,69.74,100.0,1.1666666666666667,65.37333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 17:45:00,-0.006666666666666667,0.05000000000000001,8.333333333333334,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3487.0,53.36333333333334,69.32333333333334,100.0,1.1533333333333333,59.81999999999999,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 18:00:00,-0.006666666666666668,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3394.0,53.68333333333334,69.66000000000001,100.0,1.1766666666666665,63.61333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 18:15:00,0.0033333333333333322,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3507.3333333333335,53.63999999999999,69.30666666666667,100.0,1.1066666666666667,62.18333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 18:30:00,0.016666666666666666,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3420.6666666666665,53.76,69.74,100.0,1.2033333333333334,63.67666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 18:45:00,0.0033333333333333327,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3447.6666666666665,53.98666666666667,69.25666666666667,100.0,1.11,62.053333333333335,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 19:00:00,0.006666666666666667,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3387.3333333333335,53.673333333333325,69.59333333333333,100.0,1.2133333333333332,61.21666666666667,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 19:15:00,-0.043333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3468.6666666666665,53.123333333333335,69.33666666666666,100.0,1.1133333333333333,65.17666666666668,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 19:30:00,-0.03666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3502.6666666666665,52.95333333333334,69.76333333333334,100.0,1.1866666666666665,66.00333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 19:45:00,-0.006666666666666667,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3407.0,52.63666666666666,69.87666666666667,100.0,1.2,66.00666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 20:00:00,0.0,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3452.6666666666665,52.72,69.91333333333334,100.0,1.1866666666666665,65.35,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 20:15:00,-0.0033333333333333335,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3400.6666666666665,53.10333333333333,69.39333333333333,100.0,1.1633333333333333,59.79333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 20:30:00,0.0,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3337.0,53.34,69.72,100.0,1.2,64.39666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 20:45:00,-0.01,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3457.3333333333335,53.65,69.26666666666667,100.0,1.1633333333333333,60.160000000000004,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 21:00:00,-0.013333333333333334,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3434.6666666666665,54.096666666666664,69.53333333333333,100.0,1.2066666666666668,61.75333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 21:15:00,0.0033333333333333335,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3264.3333333333335,54.35999999999999,69.30333333333333,100.0,1.1666666666666667,65.30666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 21:30:00,-0.01,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3432.3333333333335,54.43,69.24333333333334,100.0,1.1866666666666668,58.78333333333333,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 21:45:00,0.0,0.05000000000000001,8.333333333333334,1.3333333333333333,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3514.0,54.09,69.48,100.0,1.18,65.51,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 22:00:00,-0.013333333333333334,0.05000000000000001,16.666666666666668,1.6666666666666667,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3648.0,53.88333333333333,69.17,100.0,1.19,59.64333333333334,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
2025-02-06 22:15:00,0.003333333333333334,0.05000000000000001,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,3662.3333333333335,53.25666666666667,69.55666666666666,100.0,1.2033333333333334,65.61666666666666,0.0,,0.0,100.0,2.0,85.0,45.0,5.0
