time,ClgPct,ClgStg01Cmd,ClgStg02Cmd,EffRmSp,ExhAirDmprFbk,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode
2025-02-28 13:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.23333333333333,1.0,1.0,0.0,50.0,49.300000000000004,70.0,68.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 13:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.8,1.0,1.0,0.0,48.333333333333336,51.333333333333336,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 13:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.23333333333333,1.0,1.0,0.0,45.333333333333336,53.46666666666667,70.0,68.86666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 14:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.7,1.0,1.0,0.0,44.333333333333336,55.23333333333333,70.0,69.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 14:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,66.13333333333333,1.0,1.0,0.0,40.333333333333336,56.1,70.0,69.5,100.0,2.0,80.0,60.0,5.0
2025-02-28 14:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,66.56666666666666,1.0,1.0,0.0,37.0,57.63333333333333,70.0,69.83333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-28 14:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,66.7,1.0,1.0,0.0,35.333333333333336,58.70000000000001,70.0,70.06666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-28 15:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,66.86666666666667,1.0,1.0,0.0,34.333333333333336,59.43333333333334,70.0,70.3,100.0,2.0,80.0,60.0,5.0
2025-02-28 15:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,67.2,1.0,1.0,3.0,33.0,61.03333333333333,70.0,70.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-28 15:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,67.33333333333333,1.0,1.0,0.0,32.666666666666664,61.166666666666664,70.0,71.06666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-28 15:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,67.56666666666666,1.0,1.0,0.0,31.666666666666668,61.6,70.0,71.63333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-28 16:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.0,1.0,1.0,0.0,30.666666666666668,62.666666666666664,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 16:15:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,67.53333333333333,1.0,1.0,0.0,31.0,62.666666666666664,70.0,72.0,100.0,2.0,80.0,60.0,5.0
2025-02-28 16:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.83333333333333,1.0,1.0,0.0,29.333333333333332,62.9,70.0,71.39999999999999,100.0,2.0,80.0,60.0,5.0
2025-02-28 16:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.23333333333333,1.0,1.0,0.0,27.0,65.10000000000001,70.0,71.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-28 17:00:00,0.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,65.83333333333333,1.0,1.0,0.0,27.0,64.39999999999999,70.0,72.16666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 17:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,67.76666666666667,1.0,1.0,0.0,26.666666666666668,64.66666666666667,70.0,71.53333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-28 17:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.56666666666666,1.0,1.0,0.0,26.0,66.8,70.0,71.86666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 17:45:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,25.666666666666668,66.10000000000001,70.0,71.86666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-28 18:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.93333333333334,1.0,1.0,0.0,25.0,67.63333333333333,70.0,71.60000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-28 18:15:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,66.06666666666666,1.0,1.0,0.0,25.333333333333332,66.56666666666666,70.0,71.96666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 18:30:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,66.3,1.0,1.0,0.0,26.0,67.2,70.0,71.93333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-28 18:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.3,1.0,1.0,0.0,26.0,67.7,70.0,71.63333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-28 19:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.13333333333333,1.0,1.0,0.0,26.0,69.36666666666667,70.0,71.96666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 19:15:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,66.33333333333333,1.0,1.0,0.0,26.0,68.66666666666667,70.0,71.46666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 19:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.33333333333333,1.0,1.0,0.0,26.0,70.33333333333333,70.0,71.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-28 19:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.4,1.0,1.0,0.0,26.0,70.86666666666667,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 20:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.63333333333333,1.0,1.0,0.0,26.0,70.86666666666666,70.0,71.93333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-28 20:15:00,11.0,1.0,1.3333333333333333,71.8,52.0,0.0,1.0,1.0,66.96666666666667,1.0,1.0,0.0,26.0,69.86666666666666,70.0,71.86666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-28 20:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.33333333333333,1.0,1.0,0.0,26.0,69.93333333333334,70.0,71.3,100.0,2.0,80.0,60.0,5.0
2025-02-28 20:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.56666666666666,1.0,1.0,0.0,26.0,70.43333333333334,70.0,71.7,100.0,2.0,80.0,60.0,5.0
2025-02-28 21:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.7,1.0,1.0,0.0,26.0,70.63333333333333,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 21:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.96666666666665,1.0,1.0,0.0,26.0,70.8,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 21:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,70.1,1.0,1.0,0.0,25.0,70.63333333333333,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 21:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,70.1,1.0,1.0,0.0,25.0,69.96666666666665,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 22:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,70.1,1.0,1.0,0.0,25.0,70.53333333333333,70.0,71.9,100.0,2.0,80.0,60.0,5.0
2025-02-28 22:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.76666666666667,1.0,1.0,0.0,25.0,69.86666666666666,70.0,71.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-28 22:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.7,1.0,1.0,0.0,25.0,69.16666666666667,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 22:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.56666666666666,1.0,1.0,0.0,25.0,68.73333333333333,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 23:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.4,1.0,1.0,0.0,25.666666666666668,68.16666666666667,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 23:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.4,1.0,1.0,0.0,26.0,67.36666666666666,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 23:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.4,1.0,1.0,0.0,26.333333333333332,67.0,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-02-28 23:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.33333333333333,1.0,1.0,0.0,27.0,66.56666666666666,70.0,71.6,100.0,2.0,80.0,60.0,5.0
2025-03-01 00:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.16666666666667,1.0,1.0,0.0,27.0,66.36666666666667,70.0,71.4,100.0,2.0,80.0,60.0,5.0
2025-03-01 00:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.1,1.0,1.0,0.0,27.0,66.2,70.0,71.4,100.0,2.0,80.0,60.0,5.0
2025-03-01 00:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,69.03333333333333,1.0,1.0,0.0,27.0,66.03333333333333,70.0,71.4,100.0,2.0,80.0,60.0,5.0
2025-03-01 00:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.9,1.0,1.0,0.0,28.0,65.7,70.0,71.4,100.0,2.0,80.0,60.0,5.0
2025-03-01 01:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.9,1.0,1.0,0.0,28.0,65.63333333333333,70.0,71.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 01:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.9,1.0,1.0,0.0,28.0,65.46666666666667,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 01:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.9,1.0,1.0,0.0,28.0,65.4,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 01:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.83333333333333,1.0,1.0,0.0,28.0,65.36666666666667,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 02:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.8,1.0,1.0,0.0,28.666666666666668,64.96666666666665,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 02:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.8,1.0,1.0,0.0,29.0,64.53333333333333,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 02:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.8,1.0,1.0,0.0,29.333333333333332,64.36666666666666,70.0,71.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 02:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.8,1.0,1.0,0.0,30.0,64.3,70.0,71.16666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 03:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.66666666666667,1.0,1.0,0.0,30.0,64.3,70.0,71.1,100.0,2.0,80.0,60.0,5.0
2025-03-01 03:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.6,1.0,1.0,0.0,30.0,64.43333333333334,70.0,70.96666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 03:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.6,1.0,1.0,0.0,30.0,64.6,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 03:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.6,1.0,1.0,0.0,30.0,64.6,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 04:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.6,1.0,1.0,0.0,31.0,64.33333333333333,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 04:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.53333333333333,1.0,1.0,0.0,32.0,64.2,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 04:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.5,1.0,1.0,0.0,32.0,64.26666666666667,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 04:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,68.5,1.0,1.0,0.0,32.5,64.05,70.0,70.8,100.0,2.0,80.0,60.0,5.0
2025-03-01 05:00:00,0.0,1.0,1.0,77.26666666666667,52.0,0.0,1.0,1.0,68.63333333333333,1.6666666666666667,1.6666666666666667,0.0,35.333333333333336,63.46666666666667,70.0,70.8,33.333333333333336,1.3333333333333333,80.0,60.0,5.0
2025-03-01 05:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,68.63333333333333,2.0,2.0,0.0,36.0,62.800000000000004,70.0,70.66666666666667,0.0,1.0,80.0,60.0,5.0
2025-03-01 05:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,68.3,2.0,2.0,0.0,35.666666666666664,61.699999999999996,70.0,70.56666666666666,0.0,1.0,80.0,60.0,5.0
2025-03-01 05:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,67.86666666666666,2.0,2.0,0.0,35.666666666666664,60.43333333333334,70.0,70.5,0.0,1.0,80.0,60.0,5.0
2025-03-01 06:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,67.56666666666666,2.0,2.0,0.0,36.0,59.4,70.0,70.36666666666666,0.0,1.0,80.0,60.0,5.0
2025-03-01 06:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,67.26666666666667,2.0,2.0,0.0,36.666666666666664,58.36666666666667,70.0,70.3,0.0,1.0,80.0,60.0,5.0
2025-03-01 06:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,67.06666666666666,2.0,2.0,0.0,37.333333333333336,57.29999999999999,70.0,70.1,0.0,1.0,80.0,60.0,5.0
2025-03-01 06:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,66.73333333333333,2.0,2.0,0.0,38.333333333333336,56.300000000000004,70.0,70.1,0.0,1.0,80.0,60.0,5.0
2025-03-01 07:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,66.06666666666666,2.0,2.0,0.0,39.0,55.23333333333333,70.0,70.03333333333333,0.0,1.0,80.0,60.0,5.0
2025-03-01 07:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,65.60000000000001,2.0,2.0,0.0,39.0,54.56666666666666,70.0,70.0,0.0,1.0,80.0,60.0,5.0
2025-03-01 07:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,65.16666666666667,2.0,2.0,0.0,40.666666666666664,53.76666666666667,70.0,70.0,0.0,1.0,80.0,60.0,5.0
2025-03-01 07:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,64.8,2.0,2.0,0.0,41.333333333333336,52.9,70.0,69.86666666666666,0.0,1.0,80.0,60.0,5.0
2025-03-01 08:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,64.56666666666666,2.0,2.0,0.0,42.0,52.13333333333333,70.0,69.8,0.0,1.0,80.0,60.0,5.0
2025-03-01 08:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,64.23333333333333,2.0,2.0,0.0,42.666666666666664,51.699999999999996,70.0,69.8,0.0,1.0,80.0,60.0,5.0
2025-03-01 08:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,63.86666666666667,2.0,2.0,0.0,42.666666666666664,51.333333333333336,70.0,69.8,0.0,1.0,80.0,60.0,5.0
2025-03-01 08:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,63.43333333333334,2.0,2.0,0.0,43.333333333333336,50.36666666666667,70.0,69.76666666666667,0.0,1.0,80.0,60.0,5.0
2025-03-01 09:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,62.86666666666667,2.0,2.0,0.0,44.0,49.76666666666667,70.0,69.7,0.0,1.0,80.0,60.0,5.0
2025-03-01 09:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,62.6,2.0,2.0,0.0,44.333333333333336,49.29999999999999,70.0,69.7,0.0,1.0,80.0,60.0,5.0
2025-03-01 09:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,62.6,2.0,2.0,0.0,44.666666666666664,49.06666666666666,70.0,69.7,0.0,1.0,80.0,60.0,5.0
2025-03-01 09:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,62.199999999999996,2.0,2.0,0.0,45.666666666666664,48.26666666666667,70.0,69.56666666666666,0.0,1.0,80.0,60.0,5.0
2025-03-01 10:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,61.73333333333333,2.0,2.0,0.0,46.333333333333336,47.73333333333333,70.0,69.5,0.0,1.0,80.0,60.0,5.0
2025-03-01 10:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,61.29999999999999,2.0,2.0,0.0,46.666666666666664,47.63333333333333,70.0,69.5,0.0,1.0,80.0,60.0,5.0
2025-03-01 10:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,61.0,2.0,2.0,0.0,46.333333333333336,47.23333333333333,70.0,69.43333333333334,0.0,1.0,80.0,60.0,5.0
2025-03-01 10:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.63333333333333,2.0,2.0,0.0,46.333333333333336,46.26666666666667,70.0,69.4,0.0,1.0,80.0,60.0,5.0
2025-03-01 11:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.5,2.0,2.0,0.0,47.0,45.53333333333333,70.0,69.4,0.0,1.0,80.0,60.0,5.0
2025-03-01 11:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.5,2.0,2.0,0.0,46.666666666666664,45.0,70.0,69.4,0.0,1.0,80.0,60.0,5.0
2025-03-01 11:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.333333333333336,2.0,2.0,0.0,46.0,44.5,70.0,69.4,0.0,1.0,80.0,60.0,5.0
2025-03-01 11:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.1,2.0,2.0,0.0,46.5,43.900000000000006,70.0,69.4,0.0,1.0,80.0,60.0,5.0
2025-03-01 12:00:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,59.73333333333333,2.0,2.0,0.0,47.0,43.43333333333334,70.0,69.2,0.0,1.0,80.0,60.0,5.0
2025-03-01 12:15:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,59.26666666666667,2.0,2.0,0.0,48.0,43.20000000000001,70.0,69.2,0.0,1.0,80.0,60.0,5.0
2025-03-01 12:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,59.53333333333334,2.0,2.0,0.0,46.666666666666664,43.20000000000001,70.0,69.13333333333334,0.0,1.0,80.0,60.0,5.0
2025-03-01 12:45:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,60.03333333333333,2.0,2.0,0.0,46.0,43.333333333333336,70.0,69.0,0.0,1.0,80.0,60.0,5.0
2025-03-01 13:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,62.5,1.0,1.0,0.0,41.0,43.800000000000004,70.0,69.0,100.0,2.0,80.0,60.0,5.0
2025-03-01 13:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.53333333333333,1.0,1.0,0.0,40.0,43.96666666666667,70.0,69.0,100.0,2.0,80.0,60.0,5.0
2025-03-01 13:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.5,1.0,1.0,0.0,41.0,44.03333333333333,70.0,69.0,100.0,2.0,80.0,60.0,5.0
2025-03-01 13:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.5,1.0,1.0,0.0,41.0,44.53333333333333,70.0,69.06666666666666,100.0,2.0,80.0,60.0,5.0
2025-03-01 14:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.5,1.0,1.0,0.0,40.333333333333336,44.9,70.0,69.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 14:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.53333333333333,1.0,1.0,0.0,40.0,45.1,70.0,69.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-03-01 14:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.86666666666666,1.0,1.0,0.0,38.666666666666664,45.96666666666667,70.0,69.63333333333334,100.0,2.0,80.0,60.0,5.0
2025-03-01 14:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.13333333333333,1.0,1.0,0.0,37.333333333333336,47.166666666666664,70.0,69.83333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 15:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.13333333333333,1.0,1.0,0.0,36.333333333333336,47.199999999999996,70.0,70.0,100.0,2.0,80.0,60.0,5.0
2025-03-01 15:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.3,1.0,1.0,0.0,36.0,48.53333333333333,70.0,70.2,100.0,2.0,80.0,60.0,5.0
2025-03-01 15:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.36666666666667,1.0,1.0,0.0,34.0,48.96666666666666,70.0,70.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-03-01 15:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.4,1.0,1.0,0.0,33.333333333333336,49.56666666666666,70.0,70.53333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 16:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,32.333333333333336,50.166666666666664,70.0,70.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 16:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.60000000000001,1.0,1.0,2.3333333333333335,31.333333333333332,50.166666666666664,70.0,70.86666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 16:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.5,1.0,1.0,0.0,31.333333333333332,50.1,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 16:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.73333333333333,1.0,1.0,0.0,30.666666666666668,50.53333333333333,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 17:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.89999999999999,1.0,1.0,0.0,29.666666666666668,51.43333333333334,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 17:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.8,1.0,1.0,0.0,29.666666666666668,52.53333333333333,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 17:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.7,1.0,1.0,0.0,29.0,52.166666666666664,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 17:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.93333333333334,1.0,1.0,0.0,28.333333333333332,52.9,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 18:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.60000000000001,1.0,1.0,0.0,28.0,52.63333333333333,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 18:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.83333333333333,1.0,1.0,0.0,28.0,52.23333333333333,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 18:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.73333333333333,1.0,1.0,0.0,28.0,52.0,70.0,70.9,100.0,2.0,80.0,60.0,5.0
2025-03-01 18:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.46666666666667,1.0,1.0,0.0,28.0,51.06666666666666,70.0,70.83333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 19:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.6,1.0,1.0,0.0,28.0,52.4,70.0,70.8,100.0,2.0,80.0,60.0,5.0
2025-03-01 19:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.7,1.0,1.0,0.0,27.333333333333332,54.6,70.0,70.8,100.0,2.0,80.0,60.0,5.0
2025-03-01 19:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.83333333333333,1.0,1.0,0.0,28.0,56.0,70.0,70.8,100.0,2.0,80.0,60.0,5.0
2025-03-01 19:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.56666666666666,1.0,1.0,0.0,28.0,53.833333333333336,70.0,70.8,100.0,2.0,80.0,60.0,5.0
2025-03-01 20:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.03333333333333,1.0,1.0,0.0,29.333333333333332,51.13333333333333,70.0,70.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-03-01 20:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.06666666666666,1.0,1.0,0.0,30.0,52.300000000000004,70.0,70.53333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 20:30:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.1,1.0,1.0,0.0,29.333333333333332,51.56666666666666,70.0,70.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-03-01 20:45:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,65.0,1.0,1.0,0.0,28.666666666666668,51.63333333333333,70.0,70.23333333333333,100.0,2.0,80.0,60.0,5.0
2025-03-01 21:00:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.8,1.0,1.0,0.0,28.0,51.06666666666666,70.0,70.06666666666666,100.0,2.0,80.0,60.0,5.0
2025-03-01 21:15:00,0.0,1.0,1.0,71.8,52.0,0.0,1.0,1.0,64.66666666666667,1.0,1.0,0.0,27.666666666666668,50.4,70.0,70.0,100.0,2.0,80.0,60.0,5.0
2025-03-01 21:30:00,0.0,1.0,1.0,80.0,52.0,0.0,1.0,1.0,64.89999999999999,2.0,2.0,0.0,33.666666666666664,48.76666666666667,70.0,69.8,0.0,1.0,80.0,60.0,5.0
