time,BldgStaticPres,BldgStaticPresSp,ClgPct,ClgStgCmd01,ClgStgCmd02,EconEna,EconEnaSp,EffRmSp,EffSuplAirTempSp,ExhAirDmprFbk,ExhFanSpd,FltAlm,HtgAlm,HtgPct,HtgStgCmd01,HtgStgCmd02,OccCmd,OccStatus,OutAirDmprFbk,OutAirFlow,OutAirTemp,RmTemp,SuplAirHtgSp,SuplAirStaticPres,SuplAirTemp,SuplAirTempAlm,SuplAirTempSp,SuplFanAlm,SuplFanSpd,SuplFanStatus,SuplFanSts,UnoccClgSp,UnoccHtgSp,oppMode
2025-02-09 20:00:00,0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.88999999999999,68.10666666666667,100.0,0.35666666666666663,61.31,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 20:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,40.18333333333334,68.12666666666667,100.0,0.35333333333333333,61.32666666666666,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 20:30:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,40.07666666666667,68.12333333333333,100.0,0.3499999999999999,61.339999999999996,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 20:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,40.06333333333333,68.12,100.0,0.35000000000000003,61.38999999999999,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 21:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,40.17666666666667,68.13000000000001,100.0,0.35333333333333333,61.36666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 21:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.89666666666667,68.15333333333334,100.0,0.35666666666666663,61.26,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 21:30:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.733333333333334,68.13333333333334,100.0,0.36000000000000004,61.199999999999996,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 21:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.57666666666666,68.12333333333333,100.0,0.35666666666666663,61.076666666666675,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 22:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.553333333333335,68.08,100.0,0.35666666666666663,61.03,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 22:15:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.29333333333333,68.02666666666666,100.0,0.36000000000000004,60.9,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 22:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,39.12,68.00666666666666,100.0,0.36000000000000004,60.78,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 22:45:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.77,67.97333333333334,100.0,0.3499999999999999,60.64666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 23:00:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.669999999999995,67.92666666666666,100.0,0.36000000000000004,60.580000000000005,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 23:15:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.73,67.93666666666667,100.0,0.36000000000000004,60.54333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 23:30:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.48666666666667,67.88333333333334,100.0,0.3633333333333333,60.47666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-09 23:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.48,67.83666666666666,100.0,0.36000000000000004,60.45666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 00:00:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.486666666666665,67.81666666666666,100.0,0.36000000000000004,60.39666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 00:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.42333333333334,67.79,100.0,0.35333333333333333,60.39666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 00:30:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.36000000000001,67.76666666666667,100.0,0.36000000000000004,60.343333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 00:45:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.416666666666664,67.76666666666667,100.0,0.35666666666666663,60.34,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 01:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.28333333333333,67.70666666666666,100.0,0.36000000000000004,60.300000000000004,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 01:15:00,0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.31333333333333,67.73,100.0,0.3666666666666667,60.27333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 01:30:00,0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.03,67.70666666666666,100.0,0.36000000000000004,60.166666666666664,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 01:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.17333333333333,67.71666666666665,100.0,0.35666666666666663,60.14666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 02:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,38.10666666666667,67.68666666666667,100.0,0.35666666666666663,60.19,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 02:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,37.79333333333333,67.66666666666667,100.0,0.36000000000000004,60.17666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 02:30:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,37.86666666666667,67.68333333333334,100.0,0.35666666666666663,60.080000000000005,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 02:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,37.583333333333336,67.65333333333334,100.0,0.3666666666666667,60.01,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 03:00:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,37.19,67.61333333333333,100.0,0.36000000000000004,59.9,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 03:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,37.03,67.63666666666667,100.0,0.36000000000000004,59.77333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 03:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.79666666666667,67.61,100.0,0.36000000000000004,59.69,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,
2025-02-10 03:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.693333333333335,67.61,100.0,0.3633333333333333,59.55666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 04:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.48,67.57,100.0,0.3633333333333333,59.51333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 04:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.42,67.53333333333335,100.0,0.35333333333333333,59.47333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 04:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.20666666666667,67.50666666666667,100.0,0.3633333333333333,59.379999999999995,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 04:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.06333333333333,67.47,100.0,0.36000000000000004,59.35,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 05:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,36.02333333333333,67.43666666666667,100.0,0.35666666666666663,59.22666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 05:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,35.64666666666667,67.41333333333334,100.0,0.36000000000000004,59.11333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 05:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,35.33,67.36333333333333,100.0,0.35333333333333333,58.99666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 05:45:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,35.026666666666664,67.32666666666667,100.0,0.35333333333333333,58.86333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 06:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,34.86666666666667,67.28333333333335,100.0,0.36000000000000004,58.76666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 06:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,34.68333333333333,67.26666666666667,100.0,0.36000000000000004,58.67666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 06:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,34.266666666666666,67.23,100.0,0.36000000000000004,58.52666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 06:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,34.07666666666666,67.16666666666667,100.0,0.3633333333333333,58.38333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 07:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,34.13333333333333,67.13666666666667,100.0,0.36999999999999994,58.28333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 07:15:00,0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,33.876666666666665,67.08999999999999,100.0,0.35333333333333333,58.25666666666666,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 07:30:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,33.6,67.05,100.0,0.35333333333333333,58.24666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 07:45:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,33.28666666666667,67.02,100.0,0.36000000000000004,58.10666666666666,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 08:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,33.11,67.01333333333334,100.0,0.3666666666666667,58.06,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 08:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,32.74,66.97333333333334,100.0,0.35666666666666663,57.96,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 08:30:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,32.51,66.95666666666666,100.0,0.35333333333333333,57.85,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 08:45:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,32.330000000000005,66.92,100.0,0.35333333333333333,57.79666666666666,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 09:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,32.01333333333333,66.87333333333333,100.0,0.35000000000000003,57.660000000000004,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 09:15:00,-0.01,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,31.866666666666664,66.81333333333333,100.0,0.35666666666666663,57.626666666666665,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 09:30:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,32.02,66.78,100.0,0.35333333333333333,57.61666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 09:45:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,31.863333333333333,66.77666666666666,100.0,0.36000000000000004,57.59,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 10:00:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,31.570000000000004,66.77333333333333,100.0,0.36000000000000004,57.46333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 10:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,31.12,66.77666666666667,100.0,0.3499999999999999,57.343333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 10:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.936666666666667,66.73333333333333,100.0,0.3466666666666667,57.25333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 10:45:00,0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.80666666666667,66.70333333333333,100.0,0.35333333333333333,57.163333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 11:00:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.646666666666665,66.67,100.0,0.35333333333333333,57.06333333333333,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 11:15:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.290000000000003,66.66000000000001,100.0,0.3466666666666667,56.973333333333336,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 11:30:00,0.0,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.136666666666667,66.59333333333333,100.0,0.35666666666666663,56.82,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 11:45:00,0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.040000000000003,66.56333333333333,100.0,0.35333333333333333,56.72,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 12:00:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.919999999999998,66.56666666666666,100.0,0.35333333333333333,56.74666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 12:15:00,-0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.78,66.52333333333333,100.0,0.35333333333333333,56.666666666666664,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 12:30:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.709999999999997,66.54333333333334,100.0,0.3499999999999999,56.55666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 12:45:00,0.0033333333333333335,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.58666666666667,66.43666666666667,100.0,0.35666666666666663,56.52,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 13:00:00,-0.013333333333333334,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.669999999999998,66.42666666666666,100.0,0.3499999999999999,56.593333333333334,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 13:15:00,-0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,29.886666666666667,66.40333333333334,100.0,0.3499999999999999,56.776666666666664,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 13:30:00,0.006666666666666667,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.14,66.44666666666666,100.0,0.3633333333333333,56.949999999999996,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
2025-02-10 13:45:00,0.003333333333333334,0.08,0.0,1.0,1.0,3.0,75.0,52.0,62.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5000.0,30.506666666666664,66.52333333333333,100.0,0.3566666666666667,57.18666666666667,0.0,,0.0,100.0,2.0,2.0,85.0,45.0,5.0
