,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
96,2025-01-29 04:30:00,872.2733333333334,0.0,73.16666666666667,80.61333333333333,869.4466666666667,70.0,53.833333333333336,74.0,70.0,72.0,69.92333333333333,84.0,69.0,85.0,68.0
97,2025-01-29 04:45:00,861.6766666666666,0.0,74.16666666666667,80.63666666666667,866.62,70.0,53.85999999999999,74.0,70.0,72.0,69.95333333333333,84.0,69.0,85.0,68.0
98,2025-01-29 05:00:00,873.6866666666666,0.0,74.0,80.49,874.39,70.0,55.0,74.0,70.0,72.0,69.91333333333334,84.0,69.0,85.0,68.0
99,2025-01-29 05:15:00,872.98,0.0,74.5,80.23666666666666,883.57,70.0,56.07,74.0,70.0,72.0,69.88,84.0,69.0,85.0,68.0
100,2025-01-29 05:30:00,894.1666666666666,0.0,74.83333333333333,80.13666666666667,896.2866666666665,70.0,57.93333333333334,74.0,70.0,72.0,69.84666666666666,84.0,69.0,85.0,68.0
101,2025-01-29 05:45:00,911.12,0.0,77.16666666666667,79.95666666666666,915.3566666666668,70.0,60.923333333333325,74.0,70.0,72.0,69.76,84.0,69.0,85.0,68.0
102,2025-01-29 06:00:00,923.1266666666668,0.0,78.66666666666667,81.12333333333333,933.0133333333332,70.0,63.21666666666667,74.0,70.0,72.0,69.74666666666667,84.0,69.0,85.0,68.0
103,2025-01-29 06:15:00,950.67,0.0,80.5,83.24666666666667,951.3766666666668,70.0,65.77999999999999,74.0,70.0,72.0,69.71,84.0,69.0,85.0,68.0
104,2025-01-29 06:30:00,947.8466666666668,0.0,80.16666666666667,83.25333333333333,952.0833333333334,70.0,65.64333333333333,74.0,70.0,72.0,69.8,84.0,69.0,85.0,68.0
105,2025-01-29 06:45:00,956.32,0.0,79.83333333333333,83.27333333333333,945.02,70.0,64.89,74.0,70.0,72.0,69.90333333333332,84.0,69.0,85.0,68.0
106,2025-01-29 07:00:00,966.21,0.0,80.5,83.15333333333334,958.4366666666666,70.0,66.63666666666667,74.0,70.0,72.0,69.85,84.0,69.0,85.0,68.0
107,2025-01-29 07:15:00,970.4433333333332,0.0,80.83333333333333,83.15333333333332,963.3833333333332,70.0,67.49,74.0,70.0,72.0,69.86333333333333,84.0,69.0,85.0,68.0
108,2025-01-29 07:30:00,962.6766666666666,0.0,80.33333333333333,83.07,960.5566666666668,70.0,67.01333333333334,74.0,70.0,72.0,69.92333333333333,84.0,69.0,85.0,68.0
109,2025-01-29 07:45:00,957.03,0.0,80.5,83.07666666666667,959.85,70.0,67.01333333333334,74.0,70.0,72.0,69.94333333333333,84.0,69.0,85.0,68.0
110,2025-01-29 08:00:00,952.7933333333334,0.0,79.83333333333333,83.16666666666667,954.2,70.0,66.09333333333335,74.0,70.0,72.0,69.98666666666666,84.0,69.0,85.0,68.0
111,2025-01-29 08:15:00,966.9166666666666,0.0,80.33333333333333,83.14,958.4366666666666,70.0,66.89666666666666,74.0,70.0,72.0,69.97333333333334,84.0,69.0,85.0,68.0
112,2025-01-29 08:30:00,964.7966666666669,0.0,80.16666666666667,83.14999999999999,957.7333333333332,70.0,66.58666666666666,74.0,70.0,72.0,69.99333333333334,84.0,69.0,85.0,68.0
113,2025-01-29 08:45:00,959.1466666666666,0.0,80.5,83.11333333333333,959.85,70.0,66.94,74.0,70.0,72.0,69.98,84.0,69.0,85.0,68.0
114,2025-01-29 09:00:00,978.2166666666668,0.0,80.66666666666667,83.12,966.21,70.0,67.47666666666667,74.0,70.0,72.0,69.95333333333333,84.0,69.0,85.0,68.0
