,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
63,2025-01-28 20:15:00,523.3633333333333,0.0,41.833333333333336,71.19,515.5966666666667,70.0,5.216666666666667,74.0,70.0,72.0,71.06666666666666,67.0,69.0,68.0,68.0
64,2025-01-28 20:30:00,485.22,0.0,38.833333333333336,70.44,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.13333333333333,67.0,69.0,68.0,68.0
65,2025-01-28 20:45:00,487.34,0.0,38.5,70.46333333333332,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.32666666666667,67.0,69.0,68.0,68.0
66,2025-01-28 21:00:00,482.4,0.0,38.5,70.45,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.58666666666666,67.0,69.0,68.0,68.0
67,2025-01-28 21:15:00,478.16333333333336,0.0,38.5,70.47000000000001,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.90666666666667,67.0,69.0,68.0,68.0
68,2025-01-28 21:30:00,483.1033333333333,0.0,38.5,67.19,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.77999999999999,67.0,69.0,68.0,68.0
69,2025-01-28 21:45:00,485.93,0.0,38.16666666666666,64.43333333333334,479.57666666666665,70.0,0.0066666666666666,74.0,70.0,72.0,70.33333333333333,67.0,69.0,68.0,68.0
70,2025-01-28 22:00:00,481.6933333333333,0.0,37.66666666666666,66.37666666666667,478.87000000000006,70.0,0.0,74.0,70.0,72.0,70.31666666666666,67.0,69.0,68.0,68.0
71,2025-01-28 22:15:00,526.8966666666666,0.0,41.16666666666666,66.81666666666666,533.9566666666666,70.0,7.669999999999999,74.0,70.0,72.0,69.67999999999999,67.0,69.0,68.0,68.0
72,2025-01-28 22:30:00,517.7133333333333,0.0,40.333333333333336,65.10333333333334,525.4833333333333,70.0,6.150000000000001,74.0,70.0,72.0,69.81666666666666,67.0,69.0,68.0,68.0
73,2025-01-28 22:45:00,615.18,0.0,47.66666666666666,70.45333333333333,613.7666666666668,70.0,18.6,74.0,70.0,72.0,69.37333333333333,67.0,69.0,68.0,68.0
74,2025-01-28 23:00:00,717.5966666666667,0.0,54.833333333333336,68.26666666666667,722.5366666666667,70.0,33.73333333333333,74.0,70.0,72.0,68.84333333333333,67.0,69.0,68.0,68.0
75,2025-01-28 23:15:00,686.5166666666668,0.0,53.5,73.06666666666666,682.2800000000001,70.0,28.59,74.0,70.0,72.0,69.51666666666667,67.0,69.0,68.0,68.0
76,2025-01-28 23:30:00,655.44,0.0,50.833333333333336,72.60333333333334,653.3233333333334,70.0,24.24333333333333,74.0,70.0,72.0,69.82,67.0,69.0,68.0,68.0
77,2025-01-28 23:45:00,654.0300000000001,0.0,51.0,73.27999999999999,655.44,70.0,24.67,74.0,70.0,72.0,69.86,67.0,69.0,68.0,68.0
78,2025-01-29 00:00:00,656.1466666666666,0.0,51.5,73.33666666666666,666.0366666666667,70.0,26.10333333333333,74.0,70.0,72.0,69.84,67.0,69.0,68.0,68.0
79,2025-01-29 00:15:00,675.92,0.0,52.66666666666666,73.13,680.8633333333333,70.0,28.58333333333333,74.0,70.0,72.0,69.79,67.0,69.0,68.0,68.0
80,2025-01-29 00:30:00,716.8866666666667,0.0,55.66666666666666,74.16333333333334,718.2966666666666,70.0,33.27333333333333,74.0,70.0,72.0,69.64,67.0,69.0,68.0,68.0
81,2025-01-29 00:45:00,750.0833333333334,0.0,59.0,74.67,750.79,70.0,37.96666666666667,74.0,70.0,72.0,69.57,67.0,69.0,68.0,68.0
82,2025-01-29 01:00:00,768.4499999999999,0.0,61.16666666666666,75.26,775.5099999999999,70.0,41.24666666666667,74.0,70.0,72.0,69.55666666666666,67.0,69.0,68.0,68.0
83,2025-01-29 01:15:00,804.4699999999999,0.0,64.66666666666667,76.69333333333333,805.8833333333332,70.0,45.49666666666667,74.0,70.0,72.0,69.51666666666667,67.0,69.0,68.0,68.0
84,2025-01-29 01:30:00,822.8333333333334,0.0,66.33333333333333,77.09,824.9499999999999,70.0,48.196666666666665,74.0,70.0,72.0,69.54333333333334,67.0,69.0,68.0,68.0
85,2025-01-29 01:45:00,832.0133333333333,0.0,67.5,77.64999999999999,833.4266666666667,70.0,49.18,74.0,70.0,72.0,69.64333333333333,67.0,69.0,68.0,68.0
86,2025-01-29 02:00:00,837.6633333333333,0.0,68.0,81.00999999999999,836.9566666666666,70.0,49.80666666666667,74.0,70.0,72.0,69.74,67.0,69.0,68.0,68.0
87,2025-01-29 02:15:00,836.2533333333334,0.0,68.33333333333333,79.14666666666666,843.3166666666666,70.0,50.54666666666666,74.0,70.0,72.0,69.79,67.0,69.0,68.0,68.0
88,2025-01-29 02:30:00,832.0133333333333,0.0,67.5,79.74666666666667,836.9566666666666,70.0,50.07,74.0,70.0,72.0,69.88333333333333,67.0,69.0,68.0,68.0
89,2025-01-29 02:45:00,843.3133333333334,0.0,68.66666666666667,81.51,846.14,70.0,51.01333333333333,74.0,70.0,72.0,69.86666666666666,67.0,69.0,68.0,68.0
90,2025-01-29 03:00:00,851.79,0.0,69.16666666666667,80.69666666666667,848.2599999999999,70.0,51.47666666666667,74.0,70.0,72.0,69.88,67.0,69.0,68.0,68.0
91,2025-01-29 03:15:00,841.9,0.0,67.5,82.22,840.4900000000001,70.0,50.36333333333334,74.0,70.0,72.0,69.96666666666667,67.0,69.0,68.0,68.0
92,2025-01-29 03:30:00,833.4266666666667,0.0,68.16666666666667,82.74666666666667,842.61,70.0,51.0,74.0,70.0,72.0,69.97333333333334,67.0,69.0,68.0,68.0
93,2025-01-29 03:45:00,841.1933333333333,0.0,68.16666666666667,82.40333333333334,841.2000000000002,70.0,50.446666666666665,74.0,70.0,72.0,69.98,67.0,69.0,68.0,68.0
94,2025-01-29 04:00:00,841.9033333333333,0.0,68.66666666666667,81.55333333333333,847.5533333333333,70.0,51.42333333333334,74.0,70.0,72.0,69.93666666666667,67.0,69.0,68.0,68.0
95,2025-01-29 04:15:00,847.5533333333333,0.0,68.66666666666667,81.34333333333333,839.7800000000001,70.0,50.39666666666667,74.0,70.0,72.0,69.99666666666667,67.0,69.0,68.0,68.0
96,2025-01-29 04:30:00,860.9699999999999,0.0,69.83333333333333,82.67999999999999,857.4433333333333,70.0,51.96666666666667,74.0,70.0,72.0,69.89,67.0,69.0,68.0,68.0
97,2025-01-29 04:45:00,849.67,0.0,70.33333333333333,82.56666666666666,851.79,70.0,51.803333333333335,74.0,70.0,72.0,69.96,67.0,69.0,68.0,68.0
98,2025-01-29 05:00:00,870.86,0.0,70.83333333333333,82.55,860.2666666666668,70.0,53.173333333333325,74.0,70.0,72.0,69.91333333333334,67.0,69.0,68.0,68.0
99,2025-01-29 05:15:00,859.56,0.0,71.5,82.32000000000001,873.6866666666666,70.0,54.946666666666665,74.0,70.0,72.0,69.87666666666667,67.0,69.0,68.0,68.0
100,2025-01-29 05:30:00,878.63,0.0,72.5,82.17,880.0433333333334,70.0,55.73333333333333,74.0,70.0,72.0,69.85333333333334,67.0,69.0,68.0,68.0
101,2025-01-29 05:45:00,895.5799999999999,0.0,75.0,81.23666666666666,899.1133333333333,70.0,58.76333333333334,74.0,70.0,72.0,69.77666666666666,67.0,69.0,68.0,68.0
102,2025-01-29 06:00:00,909.7033333333334,0.0,77.16666666666667,80.85333333333334,916.77,70.0,60.906666666666666,74.0,70.0,72.0,69.74,67.0,69.0,68.0,68.0
103,2025-01-29 06:15:00,935.1333333333332,0.0,79.83333333333333,84.51333333333334,933.72,70.0,63.26333333333334,74.0,70.0,72.0,69.71333333333332,67.0,69.0,68.0,68.0
104,2025-01-29 06:30:00,937.9566666666666,0.0,79.16666666666667,84.83,935.1333333333332,70.0,63.53666666666667,74.0,70.0,72.0,69.79333333333334,67.0,69.0,68.0,68.0
105,2025-01-29 06:45:00,928.7766666666666,0.0,78.66666666666667,83.36666666666666,924.5366666666667,70.0,62.35,74.0,70.0,72.0,69.89666666666666,67.0,69.0,68.0,68.0
106,2025-01-29 07:00:00,930.1866666666666,0.0,79.83333333333333,85.45333333333333,940.78,70.0,64.11,74.0,70.0,72.0,69.85,67.0,69.0,68.0,68.0
107,2025-01-29 07:15:00,948.5533333333332,0.0,80.16666666666667,85.63999999999999,943.61,70.0,64.58,74.0,70.0,72.0,69.87,67.0,69.0,68.0,68.0
108,2025-01-29 07:30:00,942.1933333333332,0.0,79.5,85.59666666666665,939.3733333333332,70.0,63.43000000000001,74.0,70.0,72.0,69.96666666666665,67.0,69.0,68.0,68.0
109,2025-01-29 07:45:00,940.0766666666668,0.0,79.5,85.60333333333334,939.37,70.0,64.25,74.0,70.0,72.0,69.95,67.0,69.0,68.0,68.0
110,2025-01-29 08:00:00,929.4833333333332,0.0,79.0,84.69333333333334,934.4266666666666,70.0,63.50333333333333,74.0,70.0,72.0,69.99666666666667,67.0,69.0,68.0,68.0
111,2025-01-29 08:15:00,942.1933333333332,0.0,79.66666666666667,85.64,937.2466666666666,70.0,63.88666666666666,74.0,70.0,72.0,69.97333333333334,67.0,69.0,68.0,68.0
112,2025-01-29 08:30:00,941.49,0.0,79.33333333333333,85.71999999999998,936.54,70.0,63.77333333333333,74.0,70.0,72.0,69.99333333333334,67.0,69.0,68.0,68.0
113,2025-01-29 08:45:00,939.37,0.0,79.66666666666667,85.54333333333334,937.9533333333331,70.0,63.79,74.0,70.0,72.0,69.98,67.0,69.0,68.0,68.0
114,2025-01-29 09:00:00,947.8466666666668,0.0,80.16666666666667,85.59333333333332,942.9,70.0,64.49,74.0,70.0,72.0,69.95333333333333,67.0,69.0,68.0,68.0
115,2025-01-29 09:15:00,960.56,0.0,82.16666666666667,85.65000000000002,954.2033333333334,70.0,66.49,74.0,70.0,72.0,69.88666666666667,67.0,69.0,68.0,68.0
116,2025-01-29 09:30:00,967.62,0.0,84.0,85.66333333333334,968.33,70.0,68.13333333333334,74.0,70.0,72.0,69.85333333333334,67.0,69.0,68.0,68.0
117,2025-01-29 09:45:00,968.3266666666668,0.0,84.5,88.85666666666667,971.8566666666666,70.0,68.16000000000001,74.0,70.0,72.0,69.88333333333333,67.0,69.0,68.0,68.0
118,2025-01-29 10:00:00,958.44,0.0,83.0,85.56666666666666,963.3833333333332,70.0,67.07000000000001,74.0,70.0,72.0,69.96,67.0,69.0,68.0,68.0
119,2025-01-29 10:15:00,972.5666666666666,0.0,83.83333333333333,87.06333333333333,970.4466666666668,70.0,68.27,74.0,70.0,72.0,69.93333333333334,67.0,69.0,68.0,68.0
120,2025-01-29 10:30:00,968.3266666666668,0.0,84.16666666666667,87.08666666666666,971.1533333333332,70.0,68.56,74.0,70.0,72.0,69.92999999999999,67.0,69.0,68.0,68.0
121,2025-01-29 10:45:00,957.0266666666666,0.0,82.83333333333333,85.33333333333333,960.56,70.0,66.91333333333334,74.0,70.0,72.0,70.01,67.0,69.0,68.0,68.0
122,2025-01-29 11:00:00,983.16,0.0,84.83333333333333,88.34666666666665,976.8066666666668,70.0,69.17,74.0,70.0,72.0,69.91666666666667,67.0,69.0,68.0,68.0
123,2025-01-29 11:15:00,976.7999999999998,0.0,84.33333333333333,86.78000000000002,975.39,70.0,68.81333333333333,74.0,70.0,72.0,69.95,67.0,69.0,68.0,68.0
124,2025-01-29 11:30:00,991.6366666666668,0.0,85.5,89.28333333333335,986.69,70.0,70.68333333333332,74.0,70.0,72.0,69.89333333333333,67.0,69.0,68.0,68.0
125,2025-01-29 11:45:00,978.9233333333332,0.0,85.16666666666667,88.50666666666666,978.92,70.0,69.53,74.0,70.0,72.0,69.96,67.0,69.0,68.0,68.0
126,2025-01-29 12:00:00,969.7433333333332,0.0,84.83333333333333,87.82333333333334,973.27,70.0,68.82,74.0,70.0,72.0,70.00333333333333,67.0,69.0,68.0,68.0
127,2025-01-29 12:15:00,979.63,0.0,85.16666666666667,87.84666666666668,976.8033333333332,70.0,69.32,74.0,70.0,72.0,69.98,67.0,69.0,68.0,68.0
128,2025-01-29 12:30:00,998.7,0.0,88.0,89.44333333333333,995.8733333333332,70.0,71.87333333333333,74.0,70.0,72.0,69.85666666666667,67.0,69.0,68.0,68.0
129,2025-01-29 12:45:00,986.69,0.0,85.83333333333333,89.38333333333333,981.04,70.0,69.97,74.0,70.0,72.0,69.98666666666666,67.0,69.0,68.0,68.0
130,2025-01-29 13:00:00,981.0433333333334,0.0,86.5,89.19666666666667,989.5166666666668,70.0,71.14666666666666,74.0,70.0,72.0,69.94333333333333,67.0,69.0,68.0,68.0
131,2025-01-29 13:15:00,987.4,0.0,86.0,89.49000000000001,985.9866666666668,70.0,70.36,74.0,70.0,72.0,69.97333333333334,67.0,69.0,68.0,68.0
132,2025-01-29 13:30:00,978.2166666666668,0.0,85.5,88.27999999999999,976.8033333333332,70.0,69.62333333333333,74.0,70.0,72.0,70.01,67.0,69.0,68.0,68.0
133,2025-01-29 13:45:00,957.7333333333332,0.0,83.33333333333333,87.01,965.5033333333334,70.0,67.75666666666666,74.0,70.0,72.0,70.09,67.0,69.0,68.0,68.0
134,2025-01-29 14:00:00,966.21,0.0,83.16666666666667,85.27666666666666,967.62,70.0,67.70666666666666,74.0,70.0,72.0,70.04666666666667,67.0,69.0,68.0,68.0
135,2025-01-29 14:15:00,959.8566666666668,0.0,82.5,85.71,966.21,70.0,67.92666666666666,74.0,70.0,72.0,70.01666666666667,67.0,69.0,68.0,68.0
136,2025-01-29 14:30:00,969.0333333333332,0.0,82.66666666666667,87.28333333333335,965.5033333333334,70.0,67.17666666666666,74.0,70.0,72.0,70.03333333333335,67.0,69.0,68.0,68.0
137,2025-01-29 14:45:00,961.2666666666668,0.0,81.16666666666667,85.86,962.6766666666668,70.0,67.00666666666666,74.0,70.0,72.0,70.01666666666667,67.0,69.0,68.0,68.0
138,2025-01-29 15:00:00,957.0266666666666,0.0,80.0,86.15666666666668,951.3766666666668,70.0,65.77666666666666,74.0,70.0,72.0,70.07666666666667,67.0,69.0,68.0,68.0
139,2025-01-29 15:15:00,938.6633333333332,0.0,77.83333333333333,84.67666666666666,935.84,70.0,63.05666666666667,74.0,70.0,72.0,70.13,67.0,69.0,68.0,68.0
140,2025-01-29 15:30:00,921.7133333333336,0.0,77.16666666666667,82.00666666666667,928.7766666666666,70.0,62.53,74.0,70.0,72.0,70.12,67.0,69.0,68.0,68.0
141,2025-01-29 15:45:00,943.6066666666666,0.0,78.33333333333333,85.81333333333333,941.4866666666668,70.0,63.61000000000001,74.0,70.0,72.0,69.99333333333333,67.0,69.0,68.0,68.0
142,2025-01-29 16:00:00,925.9533333333334,0.0,76.83333333333333,83.17666666666666,924.5366666666667,70.0,62.36000000000001,74.0,70.0,72.0,70.08666666666666,67.0,69.0,68.0,68.0
