,time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
42,2025-01-28 15:00:00,602.4699999999999,,0.0,61.16666666666666,92.43666666666668,608.12,0.0,70.0,84.81,74.0,0.0,70.0,0.0,72.0,70.11333333333333,,,67.0,69.0,68.0,68.0,,
43,2025-01-28 15:15:00,600.35,,0.0,62.0,92.09333333333332,608.12,0.0,70.0,82.49666666666667,74.0,0.0,70.0,0.0,72.0,70.16333333333334,,,67.0,69.0,68.0,68.0,,
44,2025-01-28 15:30:00,609.5333333333333,,0.0,62.0,91.54333333333334,608.12,0.0,70.0,79.08666666666666,74.0,0.0,70.0,0.0,72.0,70.25666666666667,,,67.0,69.0,68.0,68.0,,
45,2025-01-28 15:45:00,601.76,,0.0,61.16666666666666,90.37,608.12,0.0,70.0,73.65666666666667,74.0,0.0,70.0,0.0,72.0,70.39,,,67.0,69.0,68.0,68.0,,
46,2025-01-28 16:00:00,608.8266666666667,,0.0,63.333333333333336,89.55666666666667,608.12,0.0,70.0,70.36999999999999,74.0,0.0,70.0,0.0,72.0,70.39666666666666,,,67.0,69.0,68.0,68.0,,
47,2025-01-28 16:15:00,601.0566666666667,,0.0,63.0,87.64999999999999,608.12,0.0,70.0,64.86333333333333,74.0,0.0,70.0,0.0,72.0,70.51333333333334,,,67.0,69.0,68.0,68.0,,
48,2025-01-28 16:30:00,603.1733333333333,,0.0,63.0,85.83999999999999,608.12,0.0,70.0,60.10666666666666,74.0,0.0,70.0,0.0,72.0,70.54,,,67.0,69.0,68.0,68.0,,
49,2025-01-28 16:45:00,601.7633333333333,,0.0,63.66666666666666,83.06,608.12,0.0,70.0,53.54,74.0,0.0,70.0,0.0,72.0,70.65333333333334,,,67.0,69.0,68.0,68.0,,
50,2025-01-28 17:00:00,603.88,,0.0,62.0,80.64,608.12,0.0,70.0,47.86333333333334,74.0,0.0,70.0,0.0,72.0,70.68,,,67.0,69.0,68.0,68.0,,
51,2025-01-28 17:15:00,601.76,,0.0,61.5,78.03,608.12,0.0,70.0,41.03,74.0,0.0,70.0,0.0,72.0,70.75999999999999,,,67.0,69.0,68.0,68.0,,
52,2025-01-28 17:30:00,613.0633333333334,,0.0,63.66666666666666,75.21,608.12,0.0,70.0,34.63333333333333,74.0,0.0,70.0,0.0,72.0,70.78333333333335,,,67.0,69.0,68.0,68.0,,
53,2025-01-28 17:45:00,608.8233333333334,,0.0,64.16666666666667,72.21,608.12,0.0,70.0,24.376666666666665,74.0,0.0,70.0,0.0,72.0,70.96333333333332,,,67.0,69.0,68.0,68.0,,
54,2025-01-28 18:00:00,600.35,,0.0,56.5,68.47,608.12,0.0,70.0,14.206666666666663,74.0,0.0,70.0,0.0,72.0,71.09333333333332,,,67.0,69.0,68.0,68.0,,
55,2025-01-28 18:15:00,618.7133333333334,,0.0,38.66666666666666,65.29666666666667,608.12,0.0,70.0,8.18,74.0,0.0,70.0,0.0,72.0,70.98333333333333,,,67.0,69.0,68.0,68.0,,
56,2025-01-28 18:30:00,607.4133333333333,,0.0,36.833333333333336,64.90333333333332,608.12,0.0,70.0,6.37,74.0,0.0,70.0,0.0,72.0,70.74333333333334,,,67.0,69.0,68.0,68.0,,
57,2025-01-28 18:45:00,614.4766666666666,,0.0,37.333333333333336,64.82,608.12,0.0,70.0,2.93,74.0,0.0,70.0,0.0,72.0,70.65666666666667,,,67.0,69.0,68.0,68.0,,
58,2025-01-28 19:00:00,601.76,,0.0,36.333333333333336,65.04333333333334,608.12,0.0,70.0,0.88,74.0,0.0,70.0,0.0,72.0,70.52666666666667,,,67.0,69.0,68.0,68.0,,
59,2025-01-28 19:15:00,608.12,-6.360000000000014,0.0,34.5,64.94,608.12,0.0,70.0,0.1066666666666666,74.0,0.0,70.0,0.0,72.0,70.39666666666666,0.5,,67.0,69.0,68.0,68.0,,
60,2025-01-28 19:30:00,609.5300000000001,6.360000000000014,0.0,33.833333333333336,64.86666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.36666666666666,0.3900000000000005,,67.0,69.0,68.0,68.0,,
61,2025-01-28 19:45:00,603.88,-4.240000000000009,0.0,33.5,64.77666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.34333333333332,0.3400000000000034,,67.0,69.0,68.0,68.0,,
62,2025-01-28 20:00:00,606.0,-23.31000000000006,0.0,33.333333333333336,64.93333333333334,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.28333333333335,0.269999999999996,,67.0,69.0,68.0,68.0,,
63,2025-01-28 20:15:00,608.1166666666667,-10.600000000000025,0.0,32.166666666666664,64.96,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.29333333333334,0.2900000000000062,,67.0,69.0,68.0,68.0,,
64,2025-01-28 20:30:00,608.1166666666667,0.0,0.0,30.166666666666668,64.63666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.19333333333334,0.25,,67.0,69.0,68.0,68.0,,
65,2025-01-28 20:45:00,610.24,8.470000000000027,0.0,30.33333333333333,64.67666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.12,0.1200000000000045,,67.0,69.0,68.0,68.0,,
66,2025-01-28 21:00:00,608.8233333333334,-2.1200000000000045,0.0,30.0,64.66666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.11333333333333,0.1200000000000045,,67.0,69.0,68.0,68.0,,
67,2025-01-28 21:15:00,610.2366666666667,10.590000000000032,0.0,29.666666666666668,64.60666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.21333333333332,0.1200000000000045,,67.0,69.0,68.0,68.0,,
68,2025-01-28 21:30:00,612.3566666666667,-2.1200000000000045,0.0,29.33333333333333,64.52666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.23666666666666,0.2099999999999937,,67.0,69.0,68.0,68.0,,
69,2025-01-28 21:45:00,598.23,8.470000000000027,0.0,29.33333333333333,64.46333333333332,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.25,0.25,,67.0,69.0,68.0,68.0,,
70,2025-01-28 22:00:00,604.5866666666667,-14.83000000000004,0.0,29.5,64.48666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.16000000000001,0.25,,67.0,69.0,68.0,68.0,,
71,2025-01-28 22:15:00,611.65,-8.480000000000018,0.0,29.33333333333333,64.36333333333333,608.12,0.0,70.0,0.0633333333333333,74.0,0.0,70.0,0.0,72.0,70.06666666666666,0.1099999999999994,,67.0,69.0,68.0,68.0,,
72,2025-01-28 22:30:00,597.5233333333333,14.83000000000004,0.0,29.166666666666668,64.19666666666667,608.12,0.0,70.0,3.4433333333333334,74.0,0.0,70.0,0.0,72.0,69.84,-0.0400000000000062,,67.0,69.0,68.0,68.0,,
73,2025-01-28 22:45:00,608.8266666666667,-10.600000000000025,0.0,29.0,63.903333333333336,608.12,0.0,70.0,7.843333333333334,74.0,0.0,70.0,0.0,72.0,69.67999999999999,-0.1599999999999966,,67.0,69.0,68.0,68.0,,
74,2025-01-28 23:00:00,608.8266666666667,0.0,0.0,29.5,63.91333333333333,608.12,0.0,70.0,11.336666666666666,74.0,0.0,70.0,0.0,72.0,69.65333333333332,-0.3799999999999954,,67.0,69.0,68.0,68.0,,
75,2025-01-28 23:15:00,612.3566666666667,-4.240000000000009,0.0,30.0,64.91666666666667,608.12,0.0,70.0,16.243333333333336,74.0,0.0,70.0,0.0,72.0,69.55666666666666,-0.4200000000000017,,67.0,69.0,68.0,68.0,,
76,2025-01-28 23:30:00,614.4766666666667,-2.1200000000000045,0.0,30.33333333333333,65.93333333333334,608.12,0.0,70.0,21.09,74.0,0.0,70.0,0.0,72.0,69.47666666666667,-0.4699999999999988,,67.0,69.0,68.0,68.0,,
77,2025-01-28 23:45:00,606.0,2.1200000000000045,0.0,30.5,66.30666666666667,608.12,0.0,70.0,23.47666666666667,74.0,0.0,70.0,0.0,72.0,69.55666666666666,-0.5100000000000051,,67.0,69.0,68.0,68.0,,
78,2025-01-29 00:00:00,604.5866666666667,-6.360000000000014,0.0,30.5,67.05,608.12,0.0,70.0,27.73,74.0,0.0,70.0,0.0,72.0,69.51333333333334,-0.4500000000000028,,67.0,69.0,68.0,68.0,,
79,2025-01-29 00:15:00,614.4733333333334,-19.07000000000005,0.0,30.5,67.93,608.12,0.0,70.0,31.81,74.0,0.0,70.0,0.0,72.0,69.5,-0.5600000000000023,,67.0,69.0,68.0,68.0,,
80,2025-01-29 00:30:00,608.8266666666667,10.590000000000032,0.0,30.5,68.68333333333334,608.12,0.0,70.0,34.66,74.0,0.0,70.0,0.0,72.0,69.54333333333334,-0.4699999999999988,,67.0,69.0,68.0,68.0,,
81,2025-01-29 00:45:00,604.5866666666667,0.0,0.0,30.5,69.54333333333334,608.12,0.0,70.0,37.406666666666666,74.0,0.0,70.0,0.0,72.0,69.56333333333333,-0.4500000000000028,,67.0,69.0,68.0,68.0,,
82,2025-01-29 01:00:00,612.3566666666667,-4.240000000000009,0.0,30.5,71.28333333333335,608.12,0.0,70.0,42.17333333333334,74.0,0.0,70.0,0.0,72.0,69.49666666666667,-0.4500000000000028,,67.0,69.0,68.0,68.0,,
83,2025-01-29 01:15:00,606.7066666666666,10.590000000000032,0.0,30.666666666666668,72.27,608.12,0.0,70.0,44.870000000000005,74.0,0.0,70.0,0.0,72.0,69.50999999999999,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
84,2025-01-29 01:30:00,607.4133333333333,2.1200000000000045,0.0,30.5,74.64333333333333,608.12,0.0,70.0,50.42333333333334,74.0,0.0,70.0,0.0,72.0,69.42666666666666,-0.5100000000000051,,67.0,69.0,68.0,68.0,,
85,2025-01-29 01:45:00,605.2933333333334,4.240000000000009,0.0,31.0,76.54,608.12,0.0,70.0,54.92,74.0,0.0,70.0,0.0,72.0,69.42,-0.5799999999999983,,67.0,69.0,68.0,68.0,,
86,2025-01-29 02:00:00,606.0,-4.240000000000009,0.0,31.33333333333333,78.22,608.12,0.0,70.0,59.05,74.0,0.0,70.0,0.0,72.0,69.42666666666666,-0.5799999999999983,,67.0,69.0,68.0,68.0,,
87,2025-01-29 02:15:00,605.2966666666666,-12.710000000000036,0.0,32.333333333333336,79.51,608.12,0.0,70.0,61.94333333333333,74.0,0.0,70.0,0.0,72.0,69.48,-0.5799999999999983,,67.0,69.0,68.0,68.0,,
88,2025-01-29 02:30:00,606.7066666666666,4.240000000000009,0.0,32.333333333333336,80.33999999999999,608.12,0.0,70.0,64.14333333333333,74.0,0.0,70.0,0.0,72.0,69.55666666666666,-0.4899999999999949,,67.0,69.0,68.0,68.0,,
89,2025-01-29 02:45:00,610.24,0.0,0.0,32.333333333333336,81.26,608.12,0.0,70.0,66.42,74.0,0.0,70.0,0.0,72.0,69.6,-0.4500000000000028,,67.0,69.0,68.0,68.0,,
90,2025-01-29 03:00:00,601.0566666666667,2.1200000000000045,0.0,32.5,82.13666666666667,608.12,0.0,70.0,69.26666666666667,74.0,0.0,70.0,0.0,72.0,69.60333333333334,-0.3400000000000034,,67.0,69.0,68.0,68.0,,
91,2025-01-29 03:15:00,604.5866666666667,-2.1200000000000045,0.0,32.333333333333336,82.68333333333334,608.12,0.0,70.0,70.66000000000001,74.0,0.0,70.0,0.0,72.0,69.66333333333334,-0.3599999999999994,,67.0,69.0,68.0,68.0,,
92,2025-01-29 03:30:00,615.18,10.590000000000032,0.0,33.166666666666664,83.32333333333332,608.12,0.0,70.0,72.29,74.0,0.0,70.0,0.0,72.0,69.70333333333333,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
93,2025-01-29 03:45:00,612.36,10.590000000000032,0.0,33.166666666666664,83.97,608.12,0.0,70.0,74.46666666666665,74.0,0.0,70.0,0.0,72.0,69.69666666666666,-0.2900000000000062,,67.0,69.0,68.0,68.0,,
94,2025-01-29 04:00:00,598.9366666666666,6.360000000000014,0.0,33.166666666666664,84.53333333333333,608.12,0.0,70.0,76.44333333333333,74.0,0.0,70.0,0.0,72.0,69.71,-0.2900000000000062,,67.0,69.0,68.0,68.0,,
95,2025-01-29 04:15:00,605.2933333333334,-12.710000000000036,0.0,33.0,84.22,608.12,0.0,70.0,75.64333333333333,74.0,0.0,70.0,0.0,72.0,69.83666666666666,-0.2900000000000062,,67.0,69.0,68.0,68.0,,
96,2025-01-29 04:30:00,601.7633333333333,-6.360000000000014,0.0,33.166666666666664,84.41666666666667,608.12,0.0,70.0,76.69666666666667,74.0,0.0,70.0,0.0,72.0,69.83666666666666,-0.1500000000000056,,67.0,69.0,68.0,68.0,,
97,2025-01-29 04:45:00,606.7066666666666,-14.83000000000004,0.0,33.5,84.13,608.12,0.0,70.0,74.89333333333333,74.0,0.0,70.0,0.0,72.0,69.96666666666665,-0.1500000000000056,,67.0,69.0,68.0,68.0,,
98,2025-01-29 05:00:00,605.2933333333334,-10.600000000000025,0.0,34.166666666666664,84.11666666666667,608.12,0.0,70.0,74.64666666666666,74.0,0.0,70.0,0.0,72.0,69.97333333333334,-0.019999999999996,,67.0,69.0,68.0,68.0,,
99,2025-01-29 05:15:00,610.2366666666667,-10.600000000000025,0.0,35.833333333333336,84.73333333333333,608.12,0.0,70.0,75.81666666666666,74.0,0.0,70.0,0.0,72.0,69.92999999999999,-0.0400000000000062,,67.0,69.0,68.0,68.0,,
100,2025-01-29 05:30:00,613.7666666666668,14.83000000000004,0.0,36.333333333333336,85.24000000000001,608.12,0.0,70.0,76.99,74.0,0.0,70.0,0.0,72.0,69.89666666666666,-0.1500000000000056,,67.0,69.0,68.0,68.0,,
101,2025-01-29 05:45:00,610.9433333333333,-6.360000000000014,0.0,36.833333333333336,85.23666666666666,608.12,0.0,70.0,76.51333333333334,74.0,0.0,70.0,0.0,72.0,69.96,-0.1500000000000056,,67.0,69.0,68.0,68.0,,
102,2025-01-29 06:00:00,606.7066666666666,-4.240000000000009,0.0,37.66666666666666,85.15333333333334,608.12,0.0,70.0,76.28666666666668,74.0,0.0,70.0,0.0,72.0,69.98,-0.0400000000000062,,67.0,69.0,68.0,68.0,,
103,2025-01-29 06:15:00,607.4133333333333,-8.480000000000018,0.0,41.66666666666666,86.03666666666668,608.12,0.0,70.0,76.51,74.0,0.0,70.0,0.0,72.0,69.98,-0.019999999999996,,67.0,69.0,68.0,68.0,,
104,2025-01-29 06:30:00,593.9933333333333,6.360000000000014,0.0,41.5,86.52666666666669,608.12,0.0,70.0,77.10666666666667,74.0,0.0,70.0,0.0,72.0,69.94666666666666,-0.019999999999996,,67.0,69.0,68.0,68.0,,
105,2025-01-29 06:45:00,599.6433333333333,-14.83000000000004,0.0,42.16666666666666,86.55333333333334,608.12,0.0,70.0,76.96333333333332,74.0,0.0,70.0,0.0,72.0,69.96666666666665,-0.0400000000000062,,67.0,69.0,68.0,68.0,,
106,2025-01-29 07:00:00,608.8233333333334,-8.480000000000018,0.0,39.66666666666666,86.28333333333335,608.12,0.0,70.0,76.72,74.0,0.0,70.0,0.0,72.0,69.98666666666666,-0.019999999999996,,67.0,69.0,68.0,68.0,,
107,2025-01-29 07:15:00,606.7066666666666,-4.240000000000009,0.0,41.5,86.38333333333333,608.12,0.0,70.0,76.7,74.0,0.0,70.0,0.0,72.0,69.98666666666666,-0.019999999999996,,67.0,69.0,68.0,68.0,,
108,2025-01-29 07:30:00,596.82,4.240000000000009,0.0,42.16666666666666,86.35333333333334,608.12,0.0,70.0,76.7,74.0,0.0,70.0,0.0,72.0,69.99666666666667,0.0,,67.0,69.0,68.0,68.0,,
109,2025-01-29 07:45:00,591.1666666666666,-12.710000000000036,0.0,40.5,85.73666666666666,608.12,0.0,70.0,74.60333333333334,74.0,0.0,70.0,0.0,72.0,70.05333333333333,0.0300000000000011,,67.0,69.0,68.0,68.0,,
110,2025-01-29 08:00:00,594.6966666666666,-2.1200000000000045,0.0,41.66666666666666,85.93333333333334,608.12,0.0,70.0,75.10000000000001,74.0,0.0,70.0,0.0,72.0,70.02,0.019999999999996,,67.0,69.0,68.0,68.0,,
111,2025-01-29 08:15:00,623.66,-10.600000000000025,0.0,42.16666666666666,86.13666666666666,608.12,0.0,70.0,75.85333333333334,74.0,0.0,70.0,0.0,72.0,69.98,-0.019999999999996,,67.0,69.0,68.0,68.0,,
112,2025-01-29 08:30:00,610.2366666666667,0.0,0.0,42.16666666666666,86.14999999999999,608.12,0.0,70.0,75.82333333333334,74.0,0.0,70.0,0.0,72.0,69.98666666666666,-0.019999999999996,,67.0,69.0,68.0,68.0,,
113,2025-01-29 08:45:00,614.4733333333334,-4.240000000000009,0.0,41.0,85.65333333333332,608.12,0.0,70.0,74.43666666666667,74.0,0.0,70.0,0.0,72.0,70.03333333333335,0.0,,67.0,69.0,68.0,68.0,,
114,2025-01-29 09:00:00,600.35,27.539999999999964,0.0,41.833333333333336,85.91000000000001,608.12,0.0,70.0,75.50666666666666,74.0,0.0,70.0,0.0,72.0,69.98,-0.019999999999996,,67.0,69.0,68.0,68.0,,
115,2025-01-29 09:15:00,613.0633333333334,-23.31000000000006,0.0,42.16666666666666,86.19666666666666,608.12,0.0,70.0,75.62333333333333,74.0,0.0,70.0,0.0,72.0,69.98,-0.019999999999996,,67.0,69.0,68.0,68.0,,
116,2025-01-29 09:30:00,598.23,25.42999999999995,0.0,44.0,86.5,608.12,0.0,70.0,76.01,74.0,0.0,70.0,0.0,72.0,69.96,-0.019999999999996,,67.0,69.0,68.0,68.0,,
117,2025-01-29 09:45:00,593.2866666666667,-12.710000000000036,0.0,42.5,86.49666666666667,608.12,0.0,70.0,76.26333333333334,74.0,0.0,70.0,0.0,72.0,69.96666666666665,-0.0600000000000022,,67.0,69.0,68.0,68.0,,
118,2025-01-29 10:00:00,601.0566666666667,-36.01999999999998,0.0,42.833333333333336,86.33999999999999,608.12,0.0,70.0,76.03333333333335,74.0,0.0,70.0,0.0,72.0,69.98,-0.019999999999996,,67.0,69.0,68.0,68.0,,
119,2025-01-29 10:15:00,616.59,-8.480000000000018,0.0,44.0,86.42,608.12,0.0,70.0,76.55333333333333,74.0,0.0,70.0,0.0,72.0,69.95333333333333,-0.019999999999996,,67.0,69.0,68.0,68.0,,
120,2025-01-29 10:30:00,607.4133333333333,8.470000000000027,0.0,44.5,86.86666666666667,608.12,0.0,70.0,77.88666666666667,74.0,0.0,70.0,0.0,72.0,69.90666666666667,-0.0400000000000062,,67.0,69.0,68.0,68.0,,
