,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
74,2025-01-28 23:00:00,598.23,0.0,,49.5,64.63,599.64,0.0,70.0,,14.866666666666667,74.0,0.0,70.0,1.0,0.0,69.66,,67.0,69.0,78.0,62.0
75,2025-01-28 23:15:00,601.0566666666667,0.0,,51.66666666666666,66.50666666666667,599.64,0.0,70.0,,22.813333333333333,74.0,0.0,70.0,1.0,0.0,69.44666666666667,,67.0,69.0,78.0,62.0
76,2025-01-28 23:30:00,605.2966666666666,0.0,,53.0,68.76,599.64,0.0,70.0,,31.066666666666663,74.0,0.0,70.0,1.0,0.0,69.28,,67.0,69.0,78.0,62.0
77,2025-01-28 23:45:00,610.2366666666667,0.0,,54.66666666666666,70.54333333333334,599.64,0.0,70.0,,36.11666666666667,74.0,0.0,70.0,1.0,0.0,69.29333333333334,,67.0,69.0,78.0,62.0
78,2025-01-29 00:00:00,603.1766666666666,0.0,,54.16666666666666,72.03333333333333,599.64,0.0,70.0,,40.406666666666666,74.0,0.0,70.0,1.0,0.0,69.32666666666667,,67.0,69.0,78.0,62.0
79,2025-01-29 00:15:00,591.8766666666667,0.0,,54.833333333333336,73.63666666666667,599.64,0.0,70.0,,43.76,74.0,0.0,70.0,1.0,0.0,69.39333333333333,,67.0,69.0,78.0,62.0
80,2025-01-29 00:30:00,612.3566666666667,0.0,,55.0,74.74666666666667,599.64,0.0,70.0,,46.02666666666666,74.0,0.0,70.0,1.0,0.0,69.49,,67.0,69.0,78.0,62.0
81,2025-01-29 00:45:00,596.82,0.0,,54.833333333333336,74.54,599.64,0.0,70.0,,45.89333333333334,74.0,0.0,70.0,1.0,0.0,69.65333333333332,,67.0,69.0,78.0,62.0
82,2025-01-29 01:00:00,608.8266666666667,0.0,,55.0,73.92333333333333,599.64,0.0,70.0,,44.7,74.0,0.0,70.0,1.0,0.0,69.81,,67.0,69.0,78.0,62.0
83,2025-01-29 01:15:00,596.8166666666666,0.0,,54.833333333333336,72.12333333333333,599.64,0.0,70.0,,41.17666666666667,74.0,0.0,70.0,1.0,0.0,70.02333333333333,,67.0,69.0,78.0,62.0
