,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
77,2025-01-28 23:45:00,596.11,0.0,,97.0,69.01,599.64,0.0,70.0,,19.523333333333333,74.0,0.0,70.0,1.0,0.0,69.94666666666666,,84.0,69.0,85.0,68.0,
78,2025-01-29 00:00:00,597.5233333333333,0.0,,97.16666666666669,68.83999999999999,599.64,0.0,70.0,,18.97,74.0,0.0,70.0,1.0,0.0,69.98666666666666,,84.0,69.0,85.0,68.0,
79,2025-01-29 00:15:00,598.23,0.0,,97.16666666666669,68.44666666666666,599.64,0.0,70.0,,17.92,74.0,0.0,70.0,1.0,0.0,70.03333333333333,,84.0,69.0,85.0,68.0,
80,2025-01-29 00:30:00,606.7066666666666,0.0,,97.5,68.38666666666667,599.64,0.0,70.0,,17.926666666666666,74.0,0.0,70.0,1.0,0.0,70.02,,84.0,69.0,85.0,68.0,
81,2025-01-29 00:45:00,603.1766666666666,0.0,,97.5,68.49333333333334,599.64,0.0,70.0,,18.276666666666667,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
82,2025-01-29 01:00:00,600.35,0.0,,97.5,68.39,599.64,0.0,70.0,,16.753333333333334,74.0,0.0,70.0,1.0,0.0,70.06333333333333,,84.0,69.0,85.0,68.0,
83,2025-01-29 01:15:00,600.3466666666667,0.0,,97.5,67.94,599.64,0.0,70.0,,15.476666666666668,74.0,0.0,70.0,1.0,0.0,70.08333333333333,,84.0,69.0,85.0,68.0,
84,2025-01-29 01:30:00,598.2333333333332,0.0,,97.66666666666669,67.90333333333332,599.64,0.0,70.0,,14.92,74.0,0.0,70.0,1.0,0.0,70.07666666666667,,84.0,69.0,85.0,68.0,
85,2025-01-29 01:45:00,598.9366666666666,0.0,,97.83333333333331,68.15666666666667,599.64,0.0,70.0,,16.626666666666665,74.0,0.0,70.0,1.0,0.0,69.98666666666666,,84.0,69.0,85.0,68.0,
86,2025-01-29 02:00:00,607.4133333333333,0.0,,97.83333333333331,68.07000000000001,599.64,0.0,70.0,,16.86,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
87,2025-01-29 02:15:00,604.5866666666667,0.0,,98.0,68.27666666666667,599.64,0.0,70.0,,17.30333333333333,74.0,0.0,70.0,1.0,0.0,69.97333333333334,,84.0,69.0,85.0,68.0,
88,2025-01-29 02:30:00,592.5799999999999,0.0,,98.0,68.15666666666668,599.64,0.0,70.0,,17.38,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
89,2025-01-29 02:45:00,592.5799999999999,0.0,,97.83333333333331,68.11666666666667,599.64,0.0,70.0,,17.383333333333336,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
90,2025-01-29 03:00:00,596.82,0.0,,98.0,68.29333333333334,599.64,0.0,70.0,,17.886666666666667,74.0,0.0,70.0,1.0,0.0,69.96,,84.0,69.0,85.0,68.0,
91,2025-01-29 03:15:00,594.6999999999999,0.0,,98.0,68.32000000000001,599.64,0.0,70.0,,17.866666666666667,74.0,0.0,70.0,1.0,0.0,69.97333333333334,,84.0,69.0,85.0,68.0,
92,2025-01-29 03:30:00,589.0500000000001,0.0,,98.0,68.23333333333333,599.64,0.0,70.0,,17.816666666666666,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
93,2025-01-29 03:45:00,595.4033333333333,0.0,,98.0,68.35000000000001,599.64,0.0,70.0,,17.97,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
94,2025-01-29 04:00:00,599.6433333333333,0.0,,98.0,68.54,599.64,0.0,70.0,,18.223333333333333,74.0,0.0,70.0,1.0,0.0,69.97333333333334,,84.0,69.0,85.0,68.0,
95,2025-01-29 04:15:00,595.4033333333333,0.0,,98.0,67.98666666666666,599.64,0.0,70.0,,16.74,74.0,0.0,70.0,1.0,0.0,70.05333333333333,,84.0,69.0,85.0,68.0,
96,2025-01-29 04:30:00,596.1133333333333,0.0,,98.0,68.02333333333333,599.64,0.0,70.0,,17.013333333333332,74.0,0.0,70.0,1.0,0.0,70.01666666666667,,84.0,69.0,85.0,68.0,
97,2025-01-29 04:45:00,597.5233333333333,0.0,,98.33333333333331,67.38333333333333,599.64,0.0,70.0,,14.713333333333331,74.0,0.0,70.0,1.0,0.0,70.11333333333333,,84.0,69.0,85.0,68.0,
98,2025-01-29 05:00:00,600.35,0.0,,98.16666666666669,67.23666666666666,599.64,0.0,70.0,,14.756666666666668,74.0,0.0,70.0,1.0,0.0,70.06333333333333,,84.0,69.0,85.0,68.0,
99,2025-01-29 05:15:00,589.0500000000001,0.0,,98.0,67.40666666666667,599.64,0.0,70.0,,16.30666666666667,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
100,2025-01-29 05:30:00,598.9366666666666,0.0,,98.0,67.33,599.64,0.0,70.0,,16.593333333333334,74.0,0.0,70.0,1.0,0.0,69.96666666666667,,84.0,69.0,85.0,68.0,
101,2025-01-29 05:45:00,596.1133333333333,0.0,,98.33333333333331,67.37,599.64,0.0,70.0,,17.396666666666665,74.0,0.0,70.0,1.0,0.0,69.94,,84.0,69.0,85.0,68.0,
102,2025-01-29 06:00:00,598.9366666666666,0.0,,98.5,67.46,599.64,0.0,70.0,,18.8,74.0,0.0,70.0,1.0,0.0,69.89999999999999,,84.0,69.0,85.0,68.0,
103,2025-01-29 06:15:00,593.2866666666666,0.0,,98.66666666666669,67.91666666666667,599.64,0.0,70.0,,20.25,74.0,0.0,70.0,1.0,0.0,69.87333333333333,,84.0,69.0,85.0,68.0,
104,2025-01-29 06:30:00,600.35,0.0,,98.5,67.65666666666667,599.64,0.0,70.0,,19.25333333333333,74.0,0.0,70.0,1.0,0.0,69.95333333333333,,84.0,69.0,85.0,68.0,
105,2025-01-29 06:45:00,604.59,0.0,,98.66666666666669,67.53666666666668,599.64,0.0,70.0,,18.843333333333334,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
