,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp
2910,2025-02-27 17:30:00,430.8366666666666,0.0,51.16666666666666,66.64333333333333,432.25,0.0,70.0,23.653333333333336,74.0,0.0,70.0,,72.0,69.60333333333334,67.0,69.0,1.0,,85.0,68.0
2911,2025-02-27 17:45:00,419.5366666666667,0.0,50.16666666666666,66.32333333333332,420.2433333333333,0.0,70.0,21.18,74.0,0.0,70.0,,72.0,69.83,67.0,69.0,1.0,,85.0,68.0
2912,2025-02-27 18:00:00,406.12,0.0,49.16666666666666,65.92,409.6466666666667,0.0,70.0,18.863333333333333,74.0,0.0,70.0,,72.0,69.96666666666667,67.0,69.0,1.0,,85.0,68.0
2913,2025-02-27 18:15:00,416.01,0.0,49.833333333333336,66.32666666666667,420.2433333333333,0.0,70.0,21.08333333333333,74.0,0.0,70.0,,72.0,69.88,67.0,69.0,1.0,,85.0,68.0
2914,2025-02-27 18:30:00,423.7766666666666,0.0,50.16666666666666,66.62666666666667,425.8933333333334,0.0,70.0,22.45,74.0,0.0,70.0,,72.0,69.87,67.0,69.0,1.0,,85.0,68.0
2915,2025-02-27 18:45:00,415.3,0.0,48.5,66.22000000000001,415.3033333333333,0.0,70.0,20.186666666666667,74.0,0.0,70.0,,72.0,70.00333333333333,67.0,69.0,1.0,,85.0,68.0
2916,2025-02-27 19:00:00,391.2866666666667,0.0,45.833333333333336,65.41333333333334,392.7,0.0,70.0,15.340000000000002,74.0,0.0,70.0,,72.0,70.2,67.0,69.0,1.0,,85.0,68.0
2917,2025-02-27 19:15:00,375.0466666666666,0.0,44.5,65.11666666666666,378.5733333333333,0.0,70.0,12.543333333333337,74.0,0.0,70.0,,72.0,70.24333333333334,67.0,69.0,1.0,,85.0,68.0
2918,2025-02-27 19:30:00,370.8033333333333,0.0,43.833333333333336,65.11333333333333,370.0966666666666,0.0,70.0,10.823333333333332,74.0,0.0,70.0,,72.0,70.23,67.0,69.0,1.0,,85.0,68.0
2919,2025-02-27 19:45:00,357.3833333333334,0.0,42.5,65.27333333333333,360.21000000000004,0.0,70.0,8.693333333333333,74.0,0.0,70.0,,72.0,70.24333333333334,67.0,69.0,1.0,,85.0,68.0
2920,2025-02-27 20:00:00,353.8500000000001,0.0,41.5,65.35666666666667,351.7333333333333,0.0,70.0,6.813333333333333,74.0,0.0,70.0,,72.0,70.24333333333334,67.0,69.0,1.0,,85.0,68.0
2921,2025-02-27 20:15:00,347.5,0.0,40.833333333333336,65.46333333333332,343.9666666666667,0.0,70.0,5.113333333333333,74.0,0.0,70.0,,72.0,70.23,67.0,69.0,1.0,,85.0,68.0
2922,2025-02-27 20:30:00,343.26,0.0,41.0,65.44333333333333,339.72666666666663,0.0,70.0,4.4,74.0,0.0,70.0,,72.0,70.17999999999999,67.0,69.0,1.0,,85.0,68.0
2923,2025-02-27 20:45:00,341.14,0.0,42.0,65.37666666666667,341.84666666666664,0.0,70.0,4.786666666666666,74.0,0.0,70.0,,72.0,70.11,67.0,69.0,1.0,,85.0,68.0
2924,2025-02-27 21:00:00,331.95666666666665,0.0,39.66666666666666,65.55,337.6066666666666,0.0,70.0,3.8733333333333335,74.0,0.0,70.0,,72.0,70.10333333333334,67.0,69.0,1.0,,85.0,68.0
2925,2025-02-27 21:15:00,337.6066666666666,0.0,39.66666666666666,65.64666666666666,334.0733333333333,0.0,70.0,3.26,74.0,0.0,70.0,,72.0,70.10333333333334,67.0,69.0,1.0,,85.0,68.0
2926,2025-02-27 21:30:00,329.1333333333333,0.0,38.833333333333336,65.72,326.31,0.0,70.0,1.393333333333333,74.0,0.0,70.0,,72.0,70.14999999999999,67.0,69.0,1.0,,85.0,68.0
2927,2025-02-27 21:45:00,315.7133333333333,0.0,38.16666666666666,65.81,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.23,67.0,69.0,1.0,,85.0,68.0
2928,2025-02-27 22:00:00,317.8333333333333,0.0,38.333333333333336,65.73333333333333,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.18,67.0,69.0,1.0,,85.0,68.0
2929,2025-02-27 22:15:00,316.4166666666667,0.0,39.833333333333336,65.58333333333333,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.25666666666666,67.0,69.0,1.0,,85.0,68.0
2930,2025-02-27 22:30:00,321.3633333333333,0.0,40.16666666666666,65.56333333333333,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.24333333333334,67.0,69.0,1.0,,85.0,68.0
2931,2025-02-27 22:45:00,321.3633333333333,0.0,38.66666666666666,65.54666666666667,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.11333333333333,67.0,69.0,1.0,,85.0,68.0
2932,2025-02-27 23:00:00,333.37,0.0,41.16666666666666,65.37,331.25333333333333,0.0,70.0,2.4866666666666664,74.0,0.0,70.0,,72.0,69.88333333333334,67.0,69.0,1.0,,85.0,68.0
2933,2025-02-27 23:15:00,346.7933333333333,0.0,42.333333333333336,66.63,344.67333333333335,0.0,70.0,5.663333333333333,74.0,0.0,70.0,,72.0,69.8,67.0,69.0,1.0,,85.0,68.0
2934,2025-02-27 23:30:00,320.6566666666667,0.0,39.5,66.83333333333333,319.95,0.0,70.0,0.1733333333333333,74.0,0.0,70.0,,72.0,70.15333333333334,67.0,69.0,1.0,,85.0,68.0
2935,2025-02-27 23:45:00,327.72,0.0,40.333333333333336,67.32666666666667,321.3633333333333,0.0,70.0,0.3266666666666666,74.0,0.0,70.0,,72.0,70.02666666666667,67.0,69.0,1.0,,85.0,68.0
2936,2025-02-28 00:00:00,323.48,0.0,41.5,66.48666666666666,325.6,0.0,70.0,1.1866666666666668,74.0,0.0,70.0,,72.0,69.97333333333334,67.0,69.0,1.0,,85.0,68.0
2937,2025-02-28 00:15:00,336.19666666666666,0.0,41.66666666666666,67.42999999999999,328.4266666666667,0.0,70.0,2.0666666666666664,74.0,0.0,70.0,,72.0,69.92,67.0,69.0,1.0,,85.0,68.0
2938,2025-02-28 00:30:00,351.03,0.0,44.333333333333336,66.91,352.44,0.0,70.0,7.046666666666667,74.0,0.0,70.0,,72.0,69.73333333333333,67.0,69.0,1.0,,85.0,68.0
2939,2025-02-28 00:45:00,358.09,0.0,43.5,66.47666666666667,363.74,0.0,70.0,8.89,74.0,0.0,70.0,,72.0,69.72333333333334,67.0,69.0,1.0,,85.0,68.0
2940,2025-02-28 01:00:00,389.17,0.0,46.5,67.98,386.3433333333333,0.0,70.0,14.03,74.0,0.0,70.0,,72.0,69.61,67.0,69.0,1.0,,85.0,68.0
2941,2025-02-28 01:15:00,404.0,0.0,48.16666666666666,66.94666666666667,404.0,0.0,70.0,17.87666666666667,74.0,0.0,70.0,,72.0,69.54666666666667,67.0,69.0,1.0,,85.0,68.0
2942,2025-02-28 01:30:00,419.5366666666667,0.0,48.833333333333336,69.56,420.95,0.0,70.0,21.27,74.0,0.0,70.0,,72.0,69.57,67.0,69.0,1.0,,85.0,68.0
2943,2025-02-28 01:45:00,436.49,0.0,51.5,69.31333333333333,442.8466666666666,0.0,70.0,25.7,74.0,0.0,70.0,,72.0,69.5,67.0,69.0,1.0,,85.0,68.0
2944,2025-02-28 02:00:00,442.8466666666666,0.0,50.16666666666666,72.01333333333334,440.02,0.0,70.0,25.51333333333333,74.0,0.0,70.0,,72.0,69.66666666666667,67.0,69.0,1.0,,85.0,68.0
2945,2025-02-28 02:15:00,432.95666666666665,0.0,49.16666666666666,71.75,431.54333333333335,0.0,70.0,23.55666666666667,74.0,0.0,70.0,,72.0,69.85000000000001,67.0,69.0,1.0,,85.0,68.0
2946,2025-02-28 02:30:00,432.2533333333333,0.0,49.16666666666666,71.61,431.54333333333335,0.0,70.0,23.646666666666665,74.0,0.0,70.0,,72.0,69.90666666666667,67.0,69.0,1.0,,85.0,68.0
2947,2025-02-28 02:45:00,432.25,0.0,49.66666666666666,71.58,430.8366666666666,0.0,70.0,23.42333333333333,74.0,0.0,70.0,,72.0,69.92666666666666,67.0,69.0,1.0,,85.0,68.0
2948,2025-02-28 03:00:00,432.25,0.0,49.833333333333336,71.59333333333333,430.13,0.0,70.0,23.15,74.0,0.0,70.0,,72.0,69.94666666666666,67.0,69.0,1.0,,85.0,68.0
2949,2025-02-28 03:15:00,428.0133333333333,0.0,49.833333333333336,71.58333333333333,431.54333333333335,0.0,70.0,23.69,74.0,0.0,70.0,,72.0,69.94,67.0,69.0,1.0,,85.0,68.0
2950,2025-02-28 03:30:00,442.1366666666666,0.0,50.5,71.97333333333334,441.4333333333333,0.0,70.0,25.69,74.0,0.0,70.0,,72.0,69.88333333333334,67.0,69.0,1.0,,85.0,68.0
2951,2025-02-28 03:45:00,449.9066666666667,0.0,51.5,72.37,449.2,0.0,70.0,27.24666666666667,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2952,2025-02-28 04:00:00,452.0266666666666,0.0,51.66666666666666,72.62333333333333,454.8533333333333,0.0,70.0,28.39333333333333,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2953,2025-02-28 04:15:00,461.20666666666665,0.0,52.333333333333336,72.88333333333334,460.5033333333333,0.0,70.0,29.49,74.0,0.0,70.0,,72.0,69.84666666666666,67.0,69.0,1.0,,85.0,68.0
2954,2025-02-28 04:30:00,466.86,0.0,52.5,73.01666666666667,464.7366666666667,0.0,70.0,30.53,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
2955,2025-02-28 04:45:00,467.5633333333333,0.0,52.833333333333336,73.26333333333334,470.39,0.0,70.0,31.646666666666665,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
2956,2025-02-28 05:00:00,478.8666666666666,0.0,53.333333333333336,73.48333333333333,475.3366666666666,0.0,70.0,32.56666666666666,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2957,2025-02-28 05:15:00,483.1033333333333,0.0,54.16666666666666,73.80333333333333,482.3966666666667,0.0,70.0,33.95666666666667,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2958,2025-02-28 05:30:00,488.7533333333333,0.0,54.833333333333336,74.06,487.34,0.0,70.0,35.156666666666666,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2959,2025-02-28 05:45:00,493.7,0.0,55.25,74.3,492.64,0.0,70.0,36.14,74.0,0.0,70.0,,72.0,69.83,67.0,69.0,1.0,,85.0,68.0
2960,2025-02-28 06:00:00,500.76,0.0,56.16666666666666,74.76333333333334,500.0566666666667,0.0,70.0,37.91,74.0,0.0,70.0,,72.0,69.82,67.0,69.0,1.0,,85.0,68.0
2961,2025-02-28 06:15:00,514.89,0.0,57.0,75.05,505.7033333333334,0.0,70.0,38.93666666666667,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
2962,2025-02-28 06:30:00,505.0033333333333,0.0,57.333333333333336,75.34666666666668,510.6499999999999,0.0,70.0,40.12,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2963,2025-02-28 06:45:00,519.83,0.0,58.333333333333336,75.72666666666667,516.3033333333333,0.0,70.0,41.263333333333335,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
2964,2025-02-28 07:00:00,516.3033333333333,0.0,59.333333333333336,76.13333333333334,521.2433333333333,0.0,70.0,42.36,74.0,0.0,70.0,,72.0,69.83666666666666,67.0,69.0,1.0,,85.0,68.0
2965,2025-02-28 07:15:00,510.65,0.0,59.333333333333336,75.91333333333334,519.83,0.0,70.0,41.873333333333335,74.0,0.0,70.0,,72.0,69.90666666666667,67.0,69.0,1.0,,85.0,68.0
2966,2025-02-28 07:30:00,517.7166666666667,0.0,60.0,75.95333333333333,521.9499999999999,0.0,70.0,42.306666666666665,74.0,0.0,70.0,,72.0,69.90666666666667,67.0,69.0,1.0,,85.0,68.0
2967,2025-02-28 07:45:00,519.1266666666667,0.0,59.5,75.77,519.13,0.0,70.0,41.77333333333333,74.0,0.0,70.0,,72.0,69.96,67.0,69.0,1.0,,85.0,68.0
2968,2025-02-28 08:00:00,517.7166666666667,0.0,59.5,75.88,520.5366666666667,0.0,70.0,42.056666666666665,74.0,0.0,70.0,,72.0,69.94666666666666,67.0,69.0,1.0,,85.0,68.0
2969,2025-02-28 08:15:00,522.6533333333333,0.0,59.833333333333336,76.20666666666666,523.36,0.0,70.0,42.72666666666667,74.0,0.0,70.0,,72.0,69.93666666666667,67.0,69.0,1.0,,85.0,68.0
2970,2025-02-28 08:30:00,526.8933333333333,0.0,59.833333333333336,76.36333333333333,526.1866666666666,0.0,70.0,43.09333333333333,74.0,0.0,70.0,,72.0,69.94333333333333,67.0,69.0,1.0,,85.0,68.0
2971,2025-02-28 08:45:00,531.1333333333333,0.0,60.333333333333336,76.68333333333334,531.1333333333333,0.0,70.0,44.29666666666666,74.0,0.0,70.0,,72.0,69.91666666666667,67.0,69.0,1.0,,85.0,68.0
2972,2025-02-28 09:00:00,536.08,0.0,59.0,76.77,530.4266666666667,0.0,70.0,44.126666666666665,74.0,0.0,70.0,,72.0,69.93333333333334,67.0,69.0,1.0,,85.0,68.0
2973,2025-02-28 09:15:00,543.14,0.0,55.833333333333336,77.72333333333334,542.4333333333333,0.0,70.0,46.673333333333325,74.0,0.0,70.0,,72.0,69.83666666666666,67.0,69.0,1.0,,85.0,68.0
2974,2025-02-28 09:30:00,557.2666666666667,0.0,56.833333333333336,78.8,556.56,0.0,70.0,49.50333333333333,74.0,0.0,70.0,,72.0,69.76333333333334,67.0,69.0,1.0,,85.0,68.0
2975,2025-02-28 09:45:00,575.63,0.0,58.16666666666666,80.03666666666668,572.1,0.0,70.0,52.88333333333333,74.0,0.0,70.0,,72.0,69.70333333333333,67.0,69.0,1.0,,85.0,68.0
2976,2025-02-28 10:00:00,586.22,0.0,59.333333333333336,81.04,586.2233333333334,0.0,70.0,55.66333333333333,74.0,0.0,70.0,,72.0,69.66333333333334,67.0,69.0,1.0,,85.0,68.0
2977,2025-02-28 10:15:00,609.5333333333333,0.0,61.0,82.74,606.0033333333333,0.0,70.0,59.89000000000001,74.0,0.0,70.0,,72.0,69.59666666666666,67.0,69.0,1.0,,85.0,68.0
2978,2025-02-28 10:30:00,627.8933333333333,0.0,62.66666666666666,84.71,624.3633333333333,0.0,70.0,63.81999999999999,74.0,0.0,70.0,,72.0,69.55666666666666,67.0,69.0,1.0,,85.0,68.0
2979,2025-02-28 10:45:00,640.6066666666667,0.0,63.833333333333336,86.50999999999999,642.7266666666666,0.0,70.0,67.56333333333333,74.0,0.0,70.0,,72.0,69.53666666666668,67.0,69.0,1.0,,85.0,68.0
2980,2025-02-28 11:00:00,661.0933333333334,0.0,65.5,88.32333333333332,659.68,0.0,70.0,71.32000000000001,74.0,0.0,70.0,,72.0,69.52333333333333,67.0,69.0,1.0,,85.0,68.0
2981,2025-02-28 11:15:00,683.6933333333333,0.0,67.5,90.15666666666668,682.28,0.0,70.0,75.83666666666666,74.0,0.0,70.0,,72.0,69.48666666666666,67.0,69.0,1.0,,85.0,68.0
2982,2025-02-28 11:30:00,699.9366666666666,0.0,69.5,91.32666666666668,700.6433333333334,0.0,70.0,79.77,74.0,0.0,70.0,,72.0,69.47,67.0,69.0,1.0,,85.0,68.0
2983,2025-02-28 11:45:00,711.2366666666667,0.0,71.16666666666667,92.44666666666669,717.5933333333332,0.0,70.0,82.91333333333334,74.0,0.0,70.0,,72.0,69.48,67.0,69.0,1.0,,85.0,68.0
2984,2025-02-28 12:00:00,726.7766666666666,0.0,72.66666666666667,92.99666666666668,733.13,0.0,70.0,86.15666666666668,74.0,0.0,70.0,,72.0,69.52333333333333,67.0,69.0,1.0,,85.0,68.0
2985,2025-02-28 12:15:00,750.0866666666667,0.0,74.33333333333333,93.82666666666668,750.0833333333334,0.0,70.0,89.97333333333334,74.0,0.0,70.0,,72.0,69.50333333333333,67.0,69.0,1.0,,85.0,68.0
2986,2025-02-28 12:30:00,767.7433333333333,0.0,75.83333333333333,94.6,769.1566666666666,0.0,70.0,94.10666666666668,74.0,0.0,70.0,,72.0,69.48666666666666,67.0,69.0,1.0,,85.0,68.0
2987,2025-02-28 12:45:00,792.4633333333333,0.0,78.33333333333333,95.66,793.8733333333333,0.0,70.0,99.07,74.0,0.0,70.0,,72.0,69.43333333333334,67.0,69.0,1.0,,85.0,68.0
2988,2025-02-28 13:00:00,798.11,0.0,78.33333333333333,95.86333333333332,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.45666666666666,67.0,69.0,1.0,,85.0,68.0
2989,2025-02-28 13:15:00,797.4066666666668,0.0,78.33333333333333,96.18333333333334,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.48666666666666,67.0,69.0,1.0,,85.0,68.0
2990,2025-02-28 13:30:00,794.5766666666667,0.0,77.66666666666667,96.61666666666667,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.53666666666668,67.0,69.0,1.0,,85.0,68.0
2991,2025-02-28 13:45:00,798.11,0.0,77.33333333333333,97.18,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.61999999999999,67.0,69.0,1.0,,85.0,68.0
2992,2025-02-28 14:00:00,795.9933333333333,0.0,77.0,98.08666666666666,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.77999999999999,67.0,69.0,1.0,,85.0,68.0
2993,2025-02-28 14:15:00,797.4033333333333,0.0,77.0,98.42333333333332,798.82,0.0,70.0,100.0,74.0,0.0,70.0,,72.0,69.89333333333333,67.0,69.0,1.0,,85.0,68.0
2994,2025-02-28 14:30:00,789.6366666666667,0.0,76.66666666666667,98.74333333333334,793.8733333333333,0.0,70.0,99.35,74.0,0.0,70.0,,72.0,70.01666666666667,67.0,69.0,1.0,,85.0,68.0
2995,2025-02-28 14:45:00,772.6833333333334,0.0,75.0,98.47333333333334,773.3933333333333,0.0,70.0,95.30333333333331,74.0,0.0,70.0,,72.0,70.18666666666667,67.0,69.0,1.0,,85.0,68.0
2996,2025-02-28 15:00:00,757.8533333333334,0.0,73.16666666666667,97.63,749.38,0.0,70.0,90.0,74.0,0.0,70.0,,72.0,70.35333333333334,67.0,69.0,1.0,,85.0,68.0
2997,2025-02-28 15:15:00,716.18,0.0,70.0,95.91333333333334,713.3566666666666,0.0,70.0,82.44666666666667,74.0,0.0,70.0,,72.0,70.55666666666667,67.0,69.0,1.0,,85.0,68.0
2998,2025-02-28 15:30:00,680.8666666666667,0.0,66.66666666666667,93.68666666666668,676.6266666666667,0.0,70.0,74.77,74.0,0.0,70.0,,72.0,70.70333333333333,67.0,69.0,1.0,,85.0,68.0
2999,2025-02-28 15:45:00,632.84,0.0,62.333333333333336,90.06666666666666,634.9566666666666,0.0,70.0,65.89,74.0,0.0,70.0,,72.0,70.83333333333333,67.0,69.0,1.0,,85.0,68.0
3000,2025-02-28 16:00:00,609.5300000000001,0.0,66.33333333333333,80.92333333333333,620.83,0.0,70.0,62.946666666666665,74.0,0.0,70.0,,72.0,70.68333333333334,67.0,69.0,1.0,,85.0,68.0
3001,2025-02-28 16:15:00,632.84,0.0,71.83333333333333,81.35000000000001,632.8366666666667,0.0,70.0,65.61,74.0,0.0,70.0,,72.0,70.35666666666667,67.0,69.0,1.0,,85.0,68.0
3002,2025-02-28 16:30:00,644.8433333333334,0.0,71.16666666666667,81.91000000000001,638.4866666666667,0.0,70.0,66.69666666666667,74.0,0.0,70.0,,72.0,70.20333333333333,67.0,69.0,1.0,,85.0,68.0
3003,2025-02-28 16:45:00,650.4966666666667,0.0,72.0,83.48,656.8533333333334,0.0,70.0,70.29666666666667,74.0,0.0,70.0,,72.0,69.97666666666667,67.0,69.0,1.0,,85.0,68.0
3004,2025-02-28 17:00:00,658.2666666666668,0.0,69.83333333333333,84.10000000000001,660.3833333333333,0.0,70.0,71.25333333333333,74.0,0.0,70.0,,72.0,69.94333333333334,67.0,69.0,1.0,,85.0,68.0
3005,2025-02-28 17:15:00,644.8466666666667,0.0,66.66666666666667,83.05,641.3166666666666,0.0,70.0,67.61333333333333,74.0,0.0,70.0,,72.0,70.12666666666667,67.0,69.0,1.0,,85.0,68.0
3006,2025-02-28 17:30:00,614.48,0.0,63.5,80.38333333333334,615.89,0.0,70.0,62.11666666666667,74.0,0.0,70.0,,72.0,70.30666666666666,67.0,69.0,1.0,,85.0,68.0
3007,2025-02-28 17:45:00,603.88,0.0,61.66666666666666,79.27,600.35,0.0,70.0,58.73666666666667,74.0,0.0,70.0,,72.0,70.34333333333333,67.0,69.0,1.0,,85.0,68.0
3008,2025-02-28 18:00:00,593.9933333333333,0.0,60.333333333333336,78.69333333333333,594.6999999999999,0.0,70.0,57.48,74.0,0.0,70.0,,72.0,70.29,67.0,69.0,1.0,,85.0,68.0
3009,2025-02-28 18:15:00,603.1766666666666,0.0,60.5,79.39999999999999,602.4666666666667,0.0,70.0,59.56666666666666,74.0,0.0,70.0,,72.0,70.10333333333334,67.0,69.0,1.0,,85.0,68.0
3010,2025-02-28 18:30:00,604.5866666666667,0.0,59.5,79.46,601.76,0.0,70.0,58.99,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
3011,2025-02-28 18:45:00,602.4666666666667,0.0,58.66666666666666,79.08,593.9933333333333,0.0,70.0,57.63,74.0,0.0,70.0,,72.0,70.12666666666667,67.0,69.0,1.0,,85.0,68.0
3012,2025-02-28 19:00:00,569.98,0.0,56.833333333333336,76.93,570.6866666666666,0.0,70.0,52.68,74.0,0.0,70.0,,72.0,70.27999999999999,67.0,69.0,1.0,,85.0,68.0
3013,2025-02-28 19:15:00,567.1533333333333,0.0,56.333333333333336,76.66333333333333,569.2733333333334,0.0,70.0,52.423333333333325,74.0,0.0,70.0,,72.0,70.19333333333333,67.0,69.0,1.0,,85.0,68.0
3014,2025-02-28 19:30:00,553.7333333333332,0.0,55.66666666666666,76.02333333333333,558.68,0.0,70.0,50.156666666666666,74.0,0.0,70.0,,72.0,70.22000000000001,67.0,69.0,1.0,,85.0,68.0
3015,2025-02-28 19:45:00,540.3133333333334,0.0,53.16666666666666,74.24,540.3133333333334,0.0,70.0,46.653333333333336,74.0,0.0,70.0,,72.0,70.27999999999999,67.0,69.0,1.0,,85.0,68.0
3016,2025-02-28 20:00:00,533.25,0.0,53.0,73.61,533.96,0.0,70.0,44.90333333333333,74.0,0.0,70.0,,72.0,70.26333333333334,67.0,69.0,1.0,,85.0,68.0
3017,2025-02-28 20:15:00,524.07,0.0,51.66666666666666,72.62666666666667,520.5366666666667,0.0,70.0,42.196666666666665,74.0,0.0,70.0,,72.0,70.3,67.0,69.0,1.0,,85.0,68.0
3018,2025-02-28 20:30:00,510.65,0.0,50.833333333333336,71.58666666666666,506.41333333333336,0.0,70.0,39.080000000000005,74.0,0.0,70.0,,72.0,70.33333333333333,67.0,69.0,1.0,,85.0,68.0
3019,2025-02-28 20:45:00,488.4,0.0,49.25,70.68,493.6950000000001,0.0,70.0,36.385000000000005,74.0,0.0,70.0,,72.0,70.32499999999999,67.0,69.0,1.0,,85.0,68.0
3020,2025-02-28 21:00:00,464.74,0.0,47.333333333333336,69.27,466.15333333333336,0.0,70.0,30.78333333333333,74.0,0.0,70.0,,72.0,70.47333333333334,67.0,69.0,1.0,,85.0,68.0
3021,2025-02-28 21:15:00,437.9,0.0,45.16666666666666,67.92666666666666,437.90333333333336,0.0,70.0,24.92333333333333,74.0,0.0,70.0,,72.0,70.57000000000001,67.0,69.0,1.0,,85.0,68.0
3022,2025-02-28 21:30:00,421.6566666666667,0.0,43.66666666666666,66.84666666666668,415.2966666666666,0.0,70.0,20.036666666666665,74.0,0.0,70.0,,72.0,70.59,67.0,69.0,1.0,,85.0,68.0
3023,2025-02-28 21:45:00,397.6433333333334,0.0,42.333333333333336,66.23666666666666,396.93666666666667,0.0,70.0,16.48,74.0,0.0,70.0,,72.0,70.54333333333334,67.0,69.0,1.0,,85.0,68.0
3024,2025-02-28 22:00:00,382.81,0.0,41.0,65.70333333333333,380.69,0.0,70.0,12.906666666666666,74.0,0.0,70.0,,72.0,70.52,67.0,69.0,1.0,,85.0,68.0
3025,2025-02-28 22:15:00,370.8033333333333,0.0,40.333333333333336,65.66666666666667,365.15333333333336,0.0,70.0,9.49,74.0,0.0,70.0,,72.0,70.48333333333333,67.0,69.0,1.0,,85.0,68.0
3026,2025-02-28 22:30:00,340.43666666666667,0.0,38.5,65.93666666666667,341.84666666666664,0.0,70.0,4.8133333333333335,74.0,0.0,70.0,,72.0,70.53333333333335,67.0,69.0,1.0,,85.0,68.0
3027,2025-02-28 22:45:00,319.95,0.0,37.333333333333336,66.10000000000001,322.07,0.0,70.0,0.7433333333333333,74.0,0.0,70.0,,72.0,70.55666666666667,67.0,69.0,1.0,,85.0,68.0
3028,2025-02-28 23:00:00,322.77666666666664,0.0,39.16666666666666,66.12666666666667,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.42999999999999,67.0,69.0,1.0,,85.0,68.0
3029,2025-02-28 23:15:00,317.12666666666667,0.0,39.5,65.95333333333333,319.95,0.0,70.0,0.0,74.0,0.0,70.0,,72.0,70.44,67.0,69.0,1.0,,85.0,68.0
3030,2025-02-28 23:30:00,327.72,0.0,40.16666666666666,65.72,327.0133333333333,0.0,70.0,1.53,74.0,0.0,70.0,,72.0,70.08,67.0,69.0,1.0,,85.0,68.0
3031,2025-02-28 23:45:00,370.0966666666666,0.0,43.16666666666666,65.21,370.1,0.0,70.0,10.893333333333333,74.0,0.0,70.0,,72.0,69.61,67.0,69.0,1.0,,85.0,68.0
3032,2025-03-01 00:00:00,406.1166666666666,0.0,46.16666666666666,66.20666666666666,412.47333333333336,0.0,70.0,19.55333333333333,74.0,0.0,70.0,,72.0,69.36333333333333,67.0,69.0,1.0,,85.0,68.0
3033,2025-03-01 00:15:00,447.0833333333333,0.0,48.833333333333336,67.74000000000001,448.4966666666666,0.0,70.0,26.826666666666668,74.0,0.0,70.0,,72.0,69.24666666666667,67.0,69.0,1.0,,85.0,68.0
3034,2025-03-01 00:30:00,480.9866666666667,0.0,52.0,69.53,484.51666666666665,0.0,70.0,34.49,74.0,0.0,70.0,,72.0,69.17666666666666,67.0,69.0,1.0,,85.0,68.0
3035,2025-03-01 00:45:00,506.41333333333336,0.0,53.833333333333336,71.02333333333333,506.41,0.0,70.0,39.13999999999999,74.0,0.0,70.0,,72.0,69.23666666666666,67.0,69.0,1.0,,85.0,68.0
3036,2025-03-01 01:00:00,523.3633333333333,0.0,55.5,72.59,524.7766666666666,0.0,70.0,42.833333333333336,74.0,0.0,70.0,,72.0,69.31666666666666,67.0,69.0,1.0,,85.0,68.0
3037,2025-03-01 01:15:00,538.1966666666666,0.0,57.333333333333336,73.77666666666667,538.9033333333333,0.0,70.0,45.81,74.0,0.0,70.0,,72.0,69.40333333333334,67.0,69.0,1.0,,85.0,68.0
3038,2025-03-01 01:30:00,555.8566666666667,0.0,59.16666666666666,75.16333333333334,552.3233333333333,0.0,70.0,48.70666666666667,74.0,0.0,70.0,,72.0,69.46333333333332,67.0,69.0,1.0,,85.0,68.0
3039,2025-03-01 01:45:00,560.0933333333334,0.0,59.5,75.83333333333333,560.09,0.0,70.0,50.39666666666667,74.0,0.0,70.0,,72.0,69.56333333333333,67.0,69.0,1.0,,85.0,68.0
