,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
2396,2025-02-22 08:45:00,471.0966666666666,0.0,33.0,90.41666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.60333333333334,84.0,69.0,78.0,68.0
2397,2025-02-22 09:00:00,484.51666666666665,0.0,33.0,90.28333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.61,84.0,69.0,78.0,68.0
2398,2025-02-22 09:15:00,487.3433333333333,0.0,32.333333333333336,90.19666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.61,84.0,69.0,78.0,68.0
2399,2025-02-22 09:30:00,479.5733333333333,0.0,32.333333333333336,90.25333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.60333333333334,84.0,69.0,78.0,68.0
2400,2025-02-22 09:45:00,486.6366666666667,0.0,32.5,90.23333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.59666666666668,84.0,69.0,78.0,68.0
2401,2025-02-22 10:00:00,479.5733333333333,0.0,32.5,90.15,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.61,84.0,69.0,78.0,68.0
2402,2025-02-22 10:15:00,478.16,0.0,32.5,90.15333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.59,84.0,69.0,78.0,68.0
2403,2025-02-22 10:30:00,468.2733333333333,0.0,32.5,90.16,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.59666666666668,84.0,69.0,78.0,68.0
2404,2025-02-22 10:45:00,476.04,0.0,32.5,90.14333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.59,84.0,69.0,78.0,68.0
2405,2025-02-22 11:00:00,476.75,0.0,32.333333333333336,90.10333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.57666666666667,84.0,69.0,78.0,68.0
2406,2025-02-22 11:15:00,485.22,0.0,32.333333333333336,90.06333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.5,84.0,69.0,78.0,68.0
2407,2025-02-22 11:30:00,474.63,0.0,32.333333333333336,90.10666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.52333333333333,84.0,69.0,78.0,68.0
2408,2025-02-22 11:45:00,486.6366666666666,0.0,32.0,90.03666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2409,2025-02-22 12:00:00,474.6266666666667,0.0,32.0,89.99666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2410,2025-02-22 12:15:00,480.98333333333335,0.0,32.333333333333336,89.82666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.48,84.0,69.0,78.0,68.0
2411,2025-02-22 12:30:00,490.1666666666667,0.0,32.0,89.86,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2412,2025-02-22 12:45:00,485.22,0.0,32.166666666666664,89.96333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2413,2025-02-22 13:00:00,473.2166666666667,0.0,32.0,90.08666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.45666666666666,84.0,69.0,78.0,68.0
2414,2025-02-22 13:15:00,472.51,0.0,32.0,90.3,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.45666666666666,84.0,69.0,78.0,68.0
2415,2025-02-22 13:30:00,486.6366666666667,0.0,31.83333333333333,90.68,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.45666666666666,84.0,69.0,78.0,68.0
2416,2025-02-22 13:45:00,480.28,0.0,32.166666666666664,90.75333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.43666666666667,84.0,69.0,78.0,68.0
2417,2025-02-22 14:00:00,472.51,0.0,32.0,90.76333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.40333333333334,84.0,69.0,78.0,68.0
2418,2025-02-22 14:15:00,480.28,0.0,32.0,91.05333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.43666666666667,84.0,69.0,78.0,68.0
2419,2025-02-22 14:30:00,480.9866666666667,0.0,31.666666666666668,91.27,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.43,84.0,69.0,78.0,68.0
2420,2025-02-22 14:45:00,483.8133333333333,0.0,32.0,91.59333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.44333333333334,84.0,69.0,78.0,68.0
2421,2025-02-22 15:00:00,473.2166666666667,0.0,32.0,91.83333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2422,2025-02-22 15:15:00,483.81,0.0,31.666666666666668,92.09666666666664,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.47,84.0,69.0,78.0,68.0
2423,2025-02-22 15:30:00,481.6933333333333,0.0,32.0,92.46333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.5,84.0,69.0,78.0,68.0
2424,2025-02-22 15:45:00,480.2766666666666,0.0,32.0,93.04,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.53,84.0,69.0,78.0,68.0
2425,2025-02-22 16:00:00,487.3433333333333,0.0,32.0,93.55,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.42,84.0,69.0,78.0,68.0
2426,2025-02-22 16:15:00,485.2266666666667,0.0,32.0,93.76666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.19,84.0,69.0,78.0,68.0
2427,2025-02-22 16:30:00,484.51666666666665,0.0,32.166666666666664,94.03333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.89,84.0,69.0,78.0,68.0
2428,2025-02-22 16:45:00,483.1066666666666,0.0,32.0,94.4,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.68,84.0,69.0,78.0,68.0
2429,2025-02-22 17:00:00,483.8133333333333,0.0,32.166666666666664,94.60666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.44,84.0,69.0,78.0,68.0
2430,2025-02-22 17:15:00,485.22333333333336,0.0,32.166666666666664,94.76333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.31,84.0,69.0,78.0,68.0
2431,2025-02-22 17:30:00,484.51666666666665,0.0,31.83333333333333,95.13333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.08333333333333,84.0,69.0,78.0,68.0
2432,2025-02-22 17:45:00,488.7533333333333,0.0,32.0,95.16666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.70333333333333,84.0,69.0,78.0,68.0
2433,2025-02-22 18:00:00,479.5733333333333,0.0,31.83333333333333,95.22333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.42333333333333,84.0,69.0,78.0,68.0
2434,2025-02-22 18:15:00,476.04,0.0,31.5,95.27666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.26,84.0,69.0,78.0,68.0
2435,2025-02-22 18:30:00,488.05,0.0,31.666666666666668,95.49,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.38333333333334,84.0,69.0,78.0,68.0
2436,2025-02-22 18:45:00,478.1566666666667,0.0,31.5,95.58666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.47333333333334,84.0,69.0,78.0,68.0
2437,2025-02-22 19:00:00,483.1033333333333,0.0,31.5,95.69333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.43,84.0,69.0,78.0,68.0
2438,2025-02-22 19:15:00,483.8133333333333,0.0,31.666666666666668,95.96999999999998,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.56666666666666,84.0,69.0,78.0,68.0
2439,2025-02-22 19:30:00,484.51666666666665,0.0,31.5,95.85666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.58333333333333,84.0,69.0,78.0,68.0
2440,2025-02-22 19:45:00,477.45666666666665,0.0,31.5,95.50333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.52333333333333,84.0,69.0,78.0,68.0
2441,2025-02-22 20:00:00,479.5733333333333,0.0,31.5,95.36666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.45666666666666,84.0,69.0,78.0,68.0
2442,2025-02-22 20:15:00,472.51,0.0,31.33333333333333,95.26333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.38000000000001,84.0,69.0,78.0,68.0
2443,2025-02-22 20:30:00,477.4533333333334,0.0,31.0,95.26333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.34,84.0,69.0,78.0,68.0
2444,2025-02-22 20:45:00,472.51,0.0,31.166666666666668,95.51666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.29,84.0,69.0,78.0,68.0
2445,2025-02-22 21:00:00,495.11,0.0,31.0,95.77333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.28333333333335,84.0,69.0,78.0,68.0
2446,2025-02-22 21:15:00,483.81,0.0,31.33333333333333,95.66666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.24000000000001,84.0,69.0,78.0,68.0
2447,2025-02-22 21:30:00,483.1033333333333,0.0,31.166666666666668,95.63,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.16,84.0,69.0,78.0,68.0
2448,2025-02-22 21:45:00,481.6933333333333,0.0,30.666666666666668,95.34,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.08333333333333,84.0,69.0,78.0,68.0
2449,2025-02-22 22:00:00,478.16,0.0,31.0,95.20333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.10333333333334,84.0,69.0,78.0,68.0
2450,2025-02-22 22:15:00,476.7466666666666,0.0,31.0,95.1,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.04666666666667,84.0,69.0,78.0,68.0
2451,2025-02-22 22:30:00,481.6933333333333,0.0,31.0,94.96999999999998,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.01333333333334,84.0,69.0,78.0,68.0
2452,2025-02-22 22:45:00,480.9866666666667,0.0,30.33333333333333,94.89333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.00666666666666,84.0,69.0,78.0,68.0
2453,2025-02-22 23:00:00,485.93,0.0,30.5,94.85666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.02,84.0,69.0,78.0,68.0
2454,2025-02-22 23:15:00,482.3966666666667,0.0,30.166666666666668,94.74,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.09333333333335,84.0,69.0,78.0,68.0
2455,2025-02-22 23:30:00,477.4533333333333,0.0,29.83333333333333,94.63333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.27666666666666,84.0,69.0,78.0,68.0
2456,2025-02-22 23:45:00,479.5733333333333,0.0,29.666666666666668,94.53333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.55333333333334,84.0,69.0,78.0,68.0
2457,2025-02-23 00:00:00,485.93,0.0,30.0,94.46666666666664,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.73333333333333,84.0,69.0,78.0,68.0
2458,2025-02-23 00:15:00,478.16,0.0,29.666666666666668,94.53000000000002,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.86,84.0,69.0,78.0,68.0
2459,2025-02-23 00:30:00,482.4,0.0,30.5,94.49,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.0,84.0,69.0,78.0,68.0
2460,2025-02-23 00:45:00,473.92,0.0,30.33333333333333,94.46,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.14,84.0,69.0,78.0,68.0
2461,2025-02-23 01:00:00,472.51,0.0,30.166666666666668,94.23333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.25333333333333,84.0,69.0,78.0,68.0
2462,2025-02-23 01:15:00,485.9266666666667,0.0,29.83333333333333,94.21999999999998,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.35666666666667,84.0,69.0,78.0,68.0
2463,2025-02-23 01:30:00,482.4,0.0,29.5,94.12333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.46666666666667,84.0,69.0,78.0,68.0
2464,2025-02-23 01:45:00,474.6266666666666,0.0,29.83333333333333,94.07666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.51,84.0,69.0,78.0,68.0
2465,2025-02-23 02:00:00,479.5733333333333,0.0,29.33333333333333,94.03333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.59333333333333,84.0,69.0,78.0,68.0
2466,2025-02-23 02:15:00,478.16,0.0,29.5,93.99666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.67666666666666,84.0,69.0,78.0,68.0
2467,2025-02-23 02:30:00,477.4533333333334,0.0,29.166666666666668,93.73,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.77333333333333,84.0,69.0,78.0,68.0
2468,2025-02-23 02:45:00,475.3366666666666,0.0,28.5,93.65333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.77666666666666,84.0,69.0,78.0,68.0
2469,2025-02-23 03:00:00,474.63,0.0,28.83333333333333,93.61,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.87333333333333,84.0,69.0,78.0,68.0
2470,2025-02-23 03:15:00,475.3333333333333,0.0,28.166666666666668,93.53,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.00666666666667,84.0,69.0,78.0,68.0
2471,2025-02-23 03:30:00,474.63,0.0,28.83333333333333,93.31,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.08,84.0,69.0,78.0,68.0
2472,2025-02-23 03:45:00,488.0466666666666,0.0,27.83333333333333,93.29,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.19333333333333,84.0,69.0,78.0,68.0
2473,2025-02-23 04:00:00,474.63,0.0,28.5,93.17333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.30666666666667,84.0,69.0,78.0,68.0
2474,2025-02-23 04:15:00,475.3366666666666,0.0,28.166666666666668,92.99,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.32666666666667,84.0,69.0,78.0,68.0
2475,2025-02-23 04:30:00,483.81,0.0,27.83333333333333,92.79,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.36333333333333,84.0,69.0,78.0,68.0
2476,2025-02-23 04:45:00,478.8666666666666,0.0,28.33333333333333,92.74,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.45666666666666,84.0,69.0,78.0,68.0
2477,2025-02-23 05:00:00,477.45,0.0,28.166666666666668,92.94333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.54,84.0,69.0,78.0,68.0
2478,2025-02-23 05:15:00,478.8666666666666,0.0,28.0,92.91666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.63333333333334,84.0,69.0,78.0,68.0
2479,2025-02-23 05:30:00,478.8666666666666,0.0,27.33333333333333,92.70333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.73333333333333,84.0,69.0,78.0,68.0
2480,2025-02-23 05:45:00,478.16,0.0,28.0,92.66,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.77,84.0,69.0,78.0,68.0
2481,2025-02-23 06:00:00,478.16,0.0,27.83333333333333,92.56333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.85333333333334,84.0,69.0,78.0,68.0
2482,2025-02-23 06:15:00,486.6333333333334,0.0,28.166666666666668,92.45,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.88,84.0,69.0,78.0,68.0
2483,2025-02-23 06:30:00,477.4533333333333,0.0,27.83333333333333,92.40666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.97333333333334,84.0,69.0,78.0,68.0
2484,2025-02-23 06:45:00,476.75,0.0,27.0,92.28000000000002,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.10000000000001,84.0,69.0,78.0,68.0
2485,2025-02-23 07:00:00,476.04333333333335,0.0,26.83333333333333,92.25333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.16333333333334,84.0,69.0,78.0,68.0
2486,2025-02-23 07:15:00,478.16,0.0,27.5,92.14333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.26666666666667,84.0,69.0,78.0,68.0
2487,2025-02-23 07:30:00,475.3366666666666,0.0,27.666666666666668,92.09333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29333333333334,84.0,69.0,78.0,68.0
2488,2025-02-23 07:45:00,474.63,0.0,27.0,92.05666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.3,84.0,69.0,78.0,68.0
2489,2025-02-23 08:00:00,478.1566666666667,0.0,27.0,91.95,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.31,84.0,69.0,78.0,68.0
2490,2025-02-23 08:15:00,480.9866666666667,0.0,27.33333333333333,91.94,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.34333333333333,84.0,69.0,78.0,68.0
2491,2025-02-23 08:30:00,485.22333333333336,0.0,27.33333333333333,91.88333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.34333333333332,84.0,69.0,78.0,68.0
2492,2025-02-23 08:45:00,480.98333333333335,0.0,27.5,91.82666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.37666666666667,84.0,69.0,78.0,68.0
2493,2025-02-23 09:00:00,487.34,0.0,27.666666666666668,91.95333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.34,84.0,69.0,78.0,68.0
2494,2025-02-23 09:15:00,476.04333333333335,0.0,27.0,91.78333333333336,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29333333333334,84.0,69.0,78.0,68.0
2495,2025-02-23 09:30:00,489.46,0.0,27.166666666666668,91.68333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.31666666666666,84.0,69.0,78.0,68.0
2496,2025-02-23 09:45:00,469.68666666666667,0.0,27.0,91.64333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.32666666666667,84.0,69.0,78.0,68.0
2497,2025-02-23 10:00:00,479.5733333333333,0.0,27.0,91.63333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29333333333334,84.0,69.0,78.0,68.0
2498,2025-02-23 10:15:00,469.68666666666667,0.0,26.33333333333333,91.64,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29333333333334,84.0,69.0,78.0,68.0
2499,2025-02-23 10:30:00,477.4533333333334,0.0,26.83333333333333,91.57,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.29333333333334,84.0,69.0,78.0,68.0
2500,2025-02-23 10:45:00,475.3333333333333,0.0,27.0,91.62,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.26666666666667,84.0,69.0,78.0,68.0
2501,2025-02-23 11:00:00,487.3433333333333,0.0,26.83333333333333,91.52666666666669,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.25333333333333,84.0,69.0,78.0,68.0
2502,2025-02-23 11:15:00,482.3966666666667,0.0,26.666666666666668,91.48333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.21666666666667,84.0,69.0,78.0,68.0
2503,2025-02-23 11:30:00,474.63,0.0,26.5,91.5,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.15,84.0,69.0,78.0,68.0
2504,2025-02-23 11:45:00,477.45666666666665,0.0,26.666666666666668,91.38,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.15,84.0,69.0,78.0,68.0
2505,2025-02-23 12:00:00,473.92333333333335,0.0,26.666666666666668,91.24333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.15,84.0,69.0,78.0,68.0
2506,2025-02-23 12:15:00,477.4533333333334,0.0,26.33333333333333,91.27333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.13,84.0,69.0,78.0,68.0
2507,2025-02-23 12:30:00,489.4633333333333,0.0,25.666666666666668,91.25666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.13,84.0,69.0,78.0,68.0
2508,2025-02-23 12:45:00,478.8633333333334,0.0,26.33333333333333,91.29666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.14333333333333,84.0,69.0,78.0,68.0
2509,2025-02-23 13:00:00,479.5733333333333,0.0,26.166666666666668,91.46,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.12333333333333,84.0,69.0,78.0,68.0
2510,2025-02-23 13:15:00,480.9866666666667,0.0,26.33333333333333,91.83333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.08,84.0,69.0,78.0,68.0
2511,2025-02-23 13:30:00,476.7466666666666,0.0,26.166666666666668,92.28666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.02333333333333,84.0,69.0,78.0,68.0
2512,2025-02-23 13:45:00,478.16,0.0,26.33333333333333,92.69333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.05333333333333,84.0,69.0,78.0,68.0
2513,2025-02-23 14:00:00,478.16,0.0,26.33333333333333,92.96666666666664,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.10666666666667,84.0,69.0,78.0,68.0
2514,2025-02-23 14:15:00,480.2766666666666,0.0,25.83333333333333,93.38333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.11333333333333,84.0,69.0,78.0,68.0
2515,2025-02-23 14:30:00,482.3966666666667,0.0,26.166666666666668,93.91,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.12666666666667,84.0,69.0,78.0,68.0
2516,2025-02-23 14:45:00,484.51666666666665,0.0,26.0,94.16,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.14333333333333,84.0,69.0,78.0,68.0
2517,2025-02-23 15:00:00,483.1033333333333,0.0,26.0,94.51333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.14333333333333,84.0,69.0,78.0,68.0
2518,2025-02-23 15:15:00,477.45666666666665,0.0,26.0,94.89666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.04666666666667,84.0,69.0,78.0,68.0
2519,2025-02-23 15:30:00,476.75,0.0,26.166666666666668,95.21999999999998,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.96,84.0,69.0,78.0,68.0
2520,2025-02-23 15:45:00,477.45666666666665,0.0,26.0,95.58333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.86666666666666,84.0,69.0,78.0,68.0
2521,2025-02-23 16:00:00,493.6966666666667,0.0,26.0,95.80333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.86666666666666,84.0,69.0,78.0,68.0
2522,2025-02-23 16:15:00,485.93,0.0,25.83333333333333,96.21,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.86,84.0,69.0,78.0,68.0
2523,2025-02-23 16:30:00,476.04,0.0,25.83333333333333,96.3,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.86666666666666,84.0,69.0,78.0,68.0
2524,2025-02-23 16:45:00,478.16333333333336,0.0,26.166666666666668,96.44333333333331,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.87333333333333,84.0,69.0,78.0,68.0
2525,2025-02-23 17:00:00,473.2166666666667,0.0,25.83333333333333,96.76,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.86999999999999,84.0,69.0,78.0,68.0
2526,2025-02-23 17:15:00,481.6933333333333,0.0,25.83333333333333,96.81666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.78666666666668,84.0,69.0,78.0,68.0
2527,2025-02-23 17:30:00,480.28,0.0,25.83333333333333,97.02666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.58666666666666,84.0,69.0,78.0,68.0
2528,2025-02-23 17:45:00,481.69,0.0,26.0,97.43,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.45666666666666,84.0,69.0,78.0,68.0
2529,2025-02-23 18:00:00,473.92333333333335,0.0,26.0,97.60666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.30666666666667,84.0,69.0,78.0,68.0
2530,2025-02-23 18:15:00,484.51666666666665,0.0,26.0,97.70333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.08,84.0,69.0,78.0,68.0
2531,2025-02-23 18:30:00,495.1133333333333,0.0,26.0,97.88666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.05,84.0,69.0,78.0,68.0
2532,2025-02-23 18:45:00,479.57,0.0,26.0,98.15,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.14999999999999,84.0,69.0,78.0,68.0
2533,2025-02-23 19:00:00,476.04,0.0,26.166666666666668,98.21,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.19333333333334,84.0,69.0,78.0,68.0
2534,2025-02-23 19:15:00,477.45666666666665,0.0,26.0,98.32333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.22333333333334,84.0,69.0,78.0,68.0
2535,2025-02-23 19:30:00,477.4533333333334,0.0,25.666666666666668,98.32333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.18666666666667,84.0,69.0,78.0,68.0
2536,2025-02-23 19:45:00,475.3333333333333,0.0,20.666666666666668,97.23666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.05333333333334,84.0,69.0,78.0,68.0
2537,2025-02-23 20:00:00,473.2133333333333,0.0,18.33333333333333,95.10666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.51666666666667,84.0,69.0,78.0,68.0
2538,2025-02-23 20:15:00,483.8133333333333,0.0,18.5,94.95,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.35666666666667,84.0,69.0,78.0,68.0
2539,2025-02-23 20:30:00,476.04,0.0,18.33333333333333,95.07333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.24,84.0,69.0,78.0,68.0
2540,2025-02-23 20:45:00,478.8666666666666,0.0,18.166666666666668,95.05,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.24,84.0,69.0,78.0,68.0
2541,2025-02-23 21:00:00,470.39,0.0,18.0,94.96333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.23,84.0,69.0,78.0,68.0
2542,2025-02-23 21:15:00,478.8666666666666,0.0,18.0,95.13666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.17333333333333,84.0,69.0,78.0,68.0
