,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
68,2025-01-28 21:30:00,544.5533333333334,0.0,,46.0,87.53000000000002,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.51666666666667,,67.0,69.0,85.0,68.0
69,2025-01-28 21:45:00,546.6733333333333,0.0,,45.5,83.84666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.89666666666666,,67.0,69.0,85.0,68.0
70,2025-01-28 22:00:00,539.61,0.0,,45.66666666666666,86.94,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.55666666666667,,67.0,69.0,85.0,68.0
71,2025-01-28 22:15:00,528.3066666666667,0.0,,45.66666666666666,87.11,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.12333333333333,,67.0,69.0,85.0,68.0
72,2025-01-28 22:30:00,541.02,0.0,,45.5,83.57666666666667,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.02666666666666,,67.0,69.0,85.0,68.0
73,2025-01-28 22:45:00,534.6666666666666,0.0,,45.66666666666666,90.02,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.71,,67.0,69.0,85.0,68.0
74,2025-01-28 23:00:00,536.7833333333333,0.0,,45.66666666666666,84.95666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.66666666666667,,67.0,69.0,85.0,68.0
75,2025-01-28 23:15:00,529.0133333333333,0.0,,46.16666666666666,91.76,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.91000000000001,,67.0,69.0,85.0,68.0
76,2025-01-28 23:30:00,521.9499999999999,0.0,,46.16666666666666,92.17,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.00333333333333,,67.0,69.0,85.0,68.0
77,2025-01-28 23:45:00,542.4333333333333,0.0,,46.5,92.06,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.04666666666667,,67.0,69.0,85.0,68.0
78,2025-01-29 00:00:00,541.7266666666666,0.0,,46.5,92.02,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.41666666666667,,67.0,69.0,85.0,68.0
79,2025-01-29 00:15:00,538.9033333333333,0.0,,46.833333333333336,91.88,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.71333333333332,,67.0,69.0,85.0,68.0
80,2025-01-29 00:30:00,543.8466666666667,0.0,,47.0,92.10333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.91333333333334,,67.0,69.0,85.0,68.0
81,2025-01-29 00:45:00,539.61,0.0,,47.0,91.87333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.08,,67.0,69.0,85.0,68.0
82,2025-01-29 01:00:00,541.0233333333334,0.0,,47.0,92.20333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.24333333333334,,67.0,69.0,85.0,68.0
83,2025-01-29 01:15:00,535.37,0.0,,47.5,92.20333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.41000000000001,,67.0,69.0,85.0,68.0
84,2025-01-29 01:30:00,522.6566666666666,0.0,,47.66666666666666,92.46666666666664,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.77333333333333,,67.0,69.0,85.0,68.0
85,2025-01-29 01:45:00,541.7266666666666,0.0,,47.5,92.33666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.32333333333332,,67.0,69.0,85.0,68.0
86,2025-01-29 02:00:00,540.3133333333334,0.0,,47.66666666666666,92.23333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.16000000000001,,67.0,69.0,85.0,68.0
87,2025-01-29 02:15:00,541.02,0.0,,48.0,92.3,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.02666666666666,,67.0,69.0,85.0,68.0
88,2025-01-29 02:30:00,536.78,0.0,,48.0,92.17,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.97333333333334,,67.0,69.0,85.0,68.0
89,2025-01-29 02:45:00,546.6733333333333,0.0,,48.0,92.17,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.31,,67.0,69.0,85.0,68.0
90,2025-01-29 03:00:00,545.2566666666667,0.0,,48.0,92.22666666666667,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.42999999999999,,67.0,69.0,85.0,68.0
91,2025-01-29 03:15:00,532.5466666666667,0.0,,48.0,92.26666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.88000000000001,,67.0,69.0,85.0,68.0
92,2025-01-29 03:30:00,543.14,0.0,,48.0,92.25333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.28666666666668,,67.0,69.0,85.0,68.0
93,2025-01-29 03:45:00,529.7199999999999,0.0,,48.333333333333336,92.34,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.42333333333333,,67.0,69.0,85.0,68.0
94,2025-01-29 04:00:00,531.84,0.0,,48.333333333333336,92.44,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.15333333333332,,67.0,69.0,85.0,68.0
95,2025-01-29 04:15:00,537.4899999999999,0.0,,48.5,92.19333333333331,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.96333333333332,,67.0,69.0,85.0,68.0
96,2025-01-29 04:30:00,532.5433333333334,0.0,,48.66666666666666,92.17,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.62333333333333,,67.0,69.0,85.0,68.0
97,2025-01-29 04:45:00,544.5500000000001,0.0,,48.833333333333336,92.25,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.72333333333334,,67.0,69.0,85.0,68.0
98,2025-01-29 05:00:00,532.5466666666667,0.0,,48.66666666666666,92.14,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.30333333333333,,67.0,69.0,85.0,68.0
99,2025-01-29 05:15:00,532.5433333333334,0.0,,48.833333333333336,91.78666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.08333333333333,,67.0,69.0,85.0,68.0
100,2025-01-29 05:30:00,545.9666666666667,0.0,,48.66666666666666,91.79333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.99333333333334,,67.0,69.0,85.0,68.0
101,2025-01-29 05:45:00,534.6633333333333,0.0,,49.0,91.65666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,73.02666666666667,,67.0,69.0,85.0,68.0
102,2025-01-29 06:00:00,541.7266666666666,0.0,,49.333333333333336,91.35333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.99333333333334,,67.0,69.0,85.0,68.0
103,2025-01-29 06:15:00,533.25,0.0,,49.333333333333336,91.46,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,72.86333333333333,,67.0,69.0,85.0,68.0
